annotation_lbl,category,num_distinct_lbls
tip_vb_121_128_33_37,3,2
tip_vb_121_128_33_39,1,1
tip_vb_121_128_356_362,1,1
tip_vb_121_128_39_42,3,2
tip_vb_121_128_53_57,1,3
tip_vb_121_128_67_70,2,1
tip_vb_121_128_69_72,1,2
tip_vb_121_128_8_14,4,1
tip_vb_122_128_0_3,1,1
tip_vb_122_128_112_118,3,1
tip_vb_122_128_113_119,4,1
tip_vb_122_128_131_137,1,1
tip_vb_122_128_132_138,3,1
tip_vb_122_128_186_193,4,1
tip_vb_122_128_198_201,2,1
tip_vb_122_128_240_243,1,2
tip_vb_122_128_255_261,3,1
tip_vb_122_128_25_31,4,1
tip_vb_122_128_29_32,1,1
tip_vb_122_128_31_34,1,2
tip_vb_122_128_33_39,4,1
tip_vb_122_128_340_347,1,1
tip_vb_122_128_414_418,3,2
tip_vb_122_128_43_46,1,1
tip_vb_122_128_47_51,1,2
tip_vb_122_128_4_7,1,1
tip_vb_122_128_50_56,1,1
tip_vb_122_128_53_57,1,1
tip_vb_122_128_5_11,1,1
tip_vb_122_128_66_72,4,1
tip_vb_122_128_79_85,3,1
tip_vb_122_128_93_96,1,2
tip_vb_122_128_95_101,1,2
tip_vb_127_131_0_3,4,1
tip_vb_127_131_131_137,1,1
tip_vb_127_131_198_201,4,1
tip_vb_127_131_29_35,1,1
tip_vb_127_131_30_36,1,1
tip_vb_127_131_356_362,1,1
tip_vb_127_131_4_7,1,2
tip_vb_127_131_54_58,1,1
tip_vb_127_131_59_66,3,2
tip_vb_127_131_66_72,1,1
tip_vb_127_131_67_70,2,2
tip_vb_127_131_68_72,4,1
tip_vb_127_131_79_85,1,2
tip_vb_127_131_8_11,0,1
tip_vb_127_134_121_127,1,1
tip_vb_127_134_121_128,4,2
tip_vb_127_134_186_193,1,1
tip_vb_127_134_189_192,1,2
tip_vb_127_134_25_31,1,1
tip_vb_127_134_31_34,3,2
tip_vb_127_134_68_72,1,1
tip_vb_128_132_104_107,1,1
tip_vb_128_132_112_118,3,1
tip_vb_128_132_146_152,1,1
tip_vb_128_132_174_180,3,1
tip_vb_128_132_186_193,3,2
tip_vb_128_132_255_261,3,1
tip_vb_128_132_25_31,3,1
tip_vb_128_132_265_272,1,2
tip_vb_128_132_26_32,1,2
tip_vb_128_132_31_37,2,1
tip_vb_128_132_31_38,1,2
tip_vb_128_132_340_347,1,2
tip_vb_128_132_39_42,1,1
tip_vb_128_132_414_418,4,1
tip_vb_128_132_50_56,2,2
tip_vb_128_132_53_57,1,1
tip_vb_128_132_57_64,1,2
tip_vb_128_132_63_69,1,1
tip_vb_128_132_66_72,3,1
tip_vb_128_132_69_75,1,2
tip_vb_128_132_93_96,1,1
tip_vb_131_137_109_115,1,1
tip_vb_131_137_153_159,1,1
tip_vb_131_137_198_201,1,2
tip_vb_131_137_25_31,1,2
tip_vb_131_137_265_272,3,3
tip_vb_131_137_33_39,2,1
tip_vb_131_137_356_362,1,2
tip_vb_131_137_50_56,3,3
tip_vb_131_137_52_59,3,1
tip_vb_131_137_53_57,1,1
tip_vb_131_137_57_64,3,4
tip_vb_131_137_5_11,4,1
tip_vb_131_137_62_65,4,2
tip_vb_131_137_67_70,3,3
tip_vb_131_137_68_75,3,2
tip_vb_131_137_69_75,3,2
tip_vb_131_137_79_85,1,1
tip_vb_131_137_87_94,2,1
tip_vb_131_137_93_96,1,2
tip_vb_132_138_0_3,1,1
tip_vb_132_138_112_118,4,1
tip_vb_132_138_121_127,3,1
tip_vb_132_138_14_18,1,1
tip_vb_132_138_17_20,1,1
tip_vb_132_138_200_206,4,1
tip_vb_132_138_247_253,1,1
tip_vb_132_138_265_272,2,1
tip_vb_132_138_33_39,4,2
tip_vb_132_138_340_347,1,1
tip_vb_132_138_42_45,1,1
tip_vb_132_138_4_7,1,1
tip_vb_132_138_52_55,1,1
tip_vb_132_138_57_64,1,1
tip_vb_132_138_62_65,1,1
tip_vb_132_138_66_72,4,1
tip_vb_132_138_68_72,1,1
tip_vb_132_138_68_75,1,1
tip_vb_132_138_79_85,2,1
tip_vb_134_137_109_115,1,1
tip_vb_134_137_25_31,1,1
tip_vb_134_137_30_36,4,1
tip_vb_134_137_340_347,1,2
tip_vb_134_137_50_56,1,2
tip_vb_134_137_63_69,1,1
tip_vb_134_137_66_72,1,1
tip_vb_134_137_67_70,4,1
tip_vb_134_137_68_72,1,2
tip_vb_134_137_69_75,4,2
tip_vb_134_141_131_137,4,1
tip_vb_134_141_21_27,1,1
tip_vb_134_141_31_34,4,1
tip_vb_134_141_68_72,1,1
tip_vb_134_141_69_75,3,1
tip_vb_134_141_72_75,2,1
tip_vb_134_141_95_101,3,2
tip_vb_136_142_101_107,4,1
tip_vb_136_142_154_160,3,1
tip_vb_136_142_265_272,3,5
tip_vb_136_142_26_32,1,1
tip_vb_136_142_50_56,1,2
tip_vb_136_142_57_64,4,1
tip_vb_136_142_95_101,3,3
tip_vb_137_141_109_115,1,2
tip_vb_137_141_247_253,1,3
tip_vb_137_141_265_272,1,1
tip_vb_137_141_26_32,4,1
tip_vb_137_141_30_36,1,2
tip_vb_137_141_31_34,2,3
tip_vb_137_141_340_347,3,1
tip_vb_137_141_51_55,4,2
tip_vb_137_141_63_69,1,1
tip_vb_137_141_68_72,4,3
tip_vb_137_141_68_75,1,2
tip_vb_137_144_151_157,1,2
tip_vb_137_144_198_201,1,1
tip_vb_137_144_30_36,3,3
tip_vb_137_144_67_70,3,1
tip_vb_137_144_68_75,2,1
tip_vb_13_17_0_3,4,1
tip_vb_13_17_112_118,1,2
tip_vb_13_17_153_159,1,3
tip_vb_13_17_186_193,1,2
tip_vb_13_17_198_201,3,2
tip_vb_13_17_265_272,2,2
tip_vb_13_17_40_46,2,2
tip_vb_13_17_47_51,4,1
tip_vb_13_17_51_55,3,1
tip_vb_13_17_52_59,1,1
tip_vb_13_17_53_57,4,2
tip_vb_13_17_57_64,1,1
tip_vb_13_17_66_72,1,1
tip_vb_13_17_68_72,4,2
tip_vb_13_17_68_75,1,2
tip_vb_13_17_79_85,1,1
tip_vb_13_19_131_137,4,2
tip_vb_13_19_198_201,2,4
tip_vb_13_19_247_253,1,1
tip_vb_13_19_29_32,4,2
tip_vb_13_19_31_34,4,6
tip_vb_13_19_31_38,4,2
tip_vb_13_19_340_347,1,1
tip_vb_13_19_414_418,1,2
tip_vb_13_19_66_72,1,1
tip_vb_13_19_67_70,3,3
tip_vb_13_19_68_72,1,2
tip_vb_13_19_69_75,4,2
tip_vb_13_19_73_79,4,2
tip_vb_13_19_92_96,1,1
tip_vb_13_19_95_101,3,5
tip_vb_13_20_112_118,1,1
tip_vb_13_20_153_159,1,1
tip_vb_13_20_198_201,2,4
tip_vb_13_20_265_272,3,3
tip_vb_13_20_414_418,1,3
tip_vb_13_20_47_51,1,2
tip_vb_13_20_5_11,3,1
tip_vb_13_20_73_79,3,2
tip_vb_140_143_136_142,4,1
tip_vb_140_143_16_22,1,1
tip_vb_140_143_30_36,3,2
tip_vb_140_143_31_34,3,2
tip_vb_140_143_33_39,1,1
tip_vb_140_143_52_55,0,1
tip_vb_140_143_68_72,2,3
tip_vb_140_144_113_119,1,1
tip_vb_140_144_140_143,1,1
tip_vb_140_144_153_159,1,1
tip_vb_140_144_198_201,3,1
tip_vb_140_144_32_38,1,1
tip_vb_140_144_33_39,1,1
tip_vb_140_144_340_347,1,1
tip_vb_140_144_4_7,1,2
tip_vb_140_144_50_56,4,2
tip_vb_140_144_67_70,1,2
tip_vb_140_144_83_89,1,1
tip_vb_140_144_95_101,1,2
tip_vb_146_152_109_115,4,1
tip_vb_146_152_153_159,2,1
tip_vb_146_152_255_261,3,1
tip_vb_146_152_25_31,4,2
tip_vb_146_152_265_272,4,2
tip_vb_146_152_26_32,1,1
tip_vb_146_152_31_38,1,1
tip_vb_146_152_414_418,3,1
tip_vb_146_152_4_7,1,1
tip_vb_146_152_50_56,2,4
tip_vb_146_152_53_57,1,1
tip_vb_146_152_57_64,1,2
tip_vb_146_152_5_11,1,1
tip_vb_146_152_66_72,3,1
tip_vb_146_152_73_79,1,1
tip_vb_146_152_79_85,3,1
tip_vb_146_152_83_89,4,1
tip_vb_14_17_0_3,1,1
tip_vb_14_17_112_118,1,1
tip_vb_14_17_113_119,1,1
tip_vb_14_17_121_128,2,1
tip_vb_14_17_122_128,1,1
tip_vb_14_17_131_137,4,1
tip_vb_14_17_198_201,2,2
tip_vb_14_17_29_35,1,1
tip_vb_14_17_31_38,4,1
tip_vb_14_17_33_39,1,1
tip_vb_14_17_340_347,1,2
tip_vb_14_17_414_418,1,1
tip_vb_14_17_49_53,1,1
tip_vb_14_17_50_56,1,1
tip_vb_14_17_52_55,0,1
tip_vb_14_17_61_68,3,1
tip_vb_14_17_66_72,1,1
tip_vb_14_17_67_70,3,4
tip_vb_14_17_84_90,1,2
tip_vb_14_17_93_96,1,1
tip_vb_14_18_0_6,3,4
tip_vb_14_18_102_108,1,2
tip_vb_14_18_112_118,1,1
tip_vb_14_18_131_137,1,1
tip_vb_14_18_146_152,1,2
tip_vb_14_18_17_20,2,3
tip_vb_14_18_186_193,1,1
tip_vb_14_18_198_201,4,3
tip_vb_14_18_213_216,1,1
tip_vb_14_18_27_30,1,2
tip_vb_14_18_30_36,2,4
tip_vb_14_18_31_34,2,2
tip_vb_14_18_31_35,3,2
tip_vb_14_18_33_37,2,2
tip_vb_14_18_33_39,1,1
tip_vb_14_18_47_51,4,2
tip_vb_14_18_59_66,1,1
tip_vb_14_18_63_69,1,1
tip_vb_14_18_66_72,1,2
tip_vb_14_18_66_73,1,1
tip_vb_14_18_69_72,1,2
tip_vb_14_18_72_75,1,1
tip_vb_14_18_93_96,1,1
tip_vb_14_18_98_101,1,1
tip_vb_151_157_0_3,4,2
tip_vb_151_157_121_127,1,1
tip_vb_151_157_121_128,1,2
tip_vb_151_157_195_201,1,1
tip_vb_151_157_198_201,4,3
tip_vb_151_157_265_272,2,3
tip_vb_151_157_31_34,2,1
tip_vb_151_157_33_39,1,1
tip_vb_151_157_4_7,1,1
tip_vb_151_157_66_72,1,1
tip_vb_151_157_92_96,3,1
tip_vb_151_157_93_96,4,1
tip_vb_153_159_112_118,4,1
tip_vb_153_159_121_128,1,2
tip_vb_153_159_131_137,1,2
tip_vb_153_159_25_31,4,1
tip_vb_153_159_265_272,2,2
tip_vb_153_159_27_30,1,1
tip_vb_153_159_33_39,2,1
tip_vb_153_159_57_64,1,1
tip_vb_153_159_68_72,2,2
tip_vb_153_159_9_13,2,1
tip_vb_154_160_0_3,3,3
tip_vb_154_160_0_6,3,4
tip_vb_154_160_112_118,1,1
tip_vb_154_160_121_127,1,1
tip_vb_154_160_121_128,4,3
tip_vb_154_160_122_128,1,1
tip_vb_154_160_14_18,2,2
tip_vb_154_160_17_20,3,2
tip_vb_154_160_186_193,1,1
tip_vb_154_160_198_201,3,2
tip_vb_154_160_224_230,4,2
tip_vb_154_160_25_31,1,1
tip_vb_154_160_27_30,3,3
tip_vb_154_160_28_31,2,2
tip_vb_154_160_29_32,1,1
tip_vb_154_160_33_37,3,2
tip_vb_154_160_340_347,1,1
tip_vb_154_160_39_42,3,4
tip_vb_154_160_4_7,3,2
tip_vb_154_160_50_56,1,1
tip_vb_154_160_51_55,4,2
tip_vb_154_160_54_58,4,1
tip_vb_154_160_57_64,2,1
tip_vb_154_160_59_65,2,2
tip_vb_154_160_66_72,1,1
tip_vb_154_160_67_70,2,3
tip_vb_154_160_69_72,2,2
tip_vb_154_160_70_76,1,1
tip_vb_154_160_74_77,2,1
tip_vb_154_160_79_86,3,2
tip_vb_154_160_93_96,3,2
tip_vb_154_160_98_104,4,2
tip_vb_163_169_112_118,1,1
tip_vb_163_169_198_201,1,1
tip_vb_163_169_224_230,1,1
tip_vb_163_169_51_55,1,2
tip_vb_163_169_66_73,1,2
tip_vb_163_169_67_70,3,3
tip_vb_163_169_73_79,4,1
tip_vb_16_22_0_3,2,1
tip_vb_16_22_109_115,1,1
tip_vb_16_22_113_119,1,1
tip_vb_16_22_121_127,1,2
tip_vb_16_22_121_128,1,2
tip_vb_16_22_131_137,4,2
tip_vb_16_22_13_19,1,1
tip_vb_16_22_153_159,1,1
tip_vb_16_22_174_180,1,1
tip_vb_16_22_198_201,2,2
tip_vb_16_22_247_253,1,1
tip_vb_16_22_25_31,1,1
tip_vb_16_22_265_272,3,4
tip_vb_16_22_26_32,2,1
tip_vb_16_22_28_31,1,1
tip_vb_16_22_29_35,1,1
tip_vb_16_22_31_38,4,1
tip_vb_16_22_4_7,1,1
tip_vb_16_22_53_56,4,1
tip_vb_16_22_5_11,4,2
tip_vb_16_22_68_72,1,2
tip_vb_16_22_68_75,3,1
tip_vb_16_22_69_75,3,1
tip_vb_16_22_95_101,1,1
tip_vb_174_180_0_3,2,1
tip_vb_174_180_109_115,3,2
tip_vb_174_180_121_127,4,1
tip_vb_174_180_186_193,3,2
tip_vb_174_180_198_201,2,1
tip_vb_174_180_213_216,1,1
tip_vb_174_180_255_261,3,2
tip_vb_174_180_30_36,2,1
tip_vb_174_180_31_34,1,2
tip_vb_174_180_31_38,1,1
tip_vb_174_180_33_39,4,2
tip_vb_174_180_4_7,1,3
tip_vb_174_180_50_56,2,4
tip_vb_174_180_53_57,1,3
tip_vb_174_180_66_72,4,2
tip_vb_174_180_66_73,4,1
tip_vb_174_180_69_75,1,1
tip_vb_174_180_79_85,4,1
tip_vb_174_180_85_92,1,1
tip_vb_174_180_93_96,1,1
tip_vb_17_20_0_3,1,1
tip_vb_17_20_0_6,3,4
tip_vb_17_20_109_115,1,2
tip_vb_17_20_112_118,1,2
tip_vb_17_20_121_127,1,1
tip_vb_17_20_131_137,1,1
tip_vb_17_20_134_137,1,1
tip_vb_17_20_14_18,2,2
tip_vb_17_20_153_159,1,1
tip_vb_17_20_154_160,3,2
tip_vb_17_20_17_20,3,2
tip_vb_17_20_186_193,1,2
tip_vb_17_20_198_201,2,2
tip_vb_17_20_21_27,1,3
tip_vb_17_20_255_261,1,2
tip_vb_17_20_25_31,1,1
tip_vb_17_20_265_272,1,1
tip_vb_17_20_27_30,4,2
tip_vb_17_20_28_31,2,2
tip_vb_17_20_29_32,1,1
tip_vb_17_20_31_34,2,7
tip_vb_17_20_31_35,3,2
tip_vb_17_20_31_38,1,1
tip_vb_17_20_33_39,1,1
tip_vb_17_20_340_347,1,2
tip_vb_17_20_39_42,3,4
tip_vb_17_20_42_45,1,1
tip_vb_17_20_4_7,4,1
tip_vb_17_20_51_55,1,1
tip_vb_17_20_53_57,1,2
tip_vb_17_20_54_58,1,1
tip_vb_17_20_57_64,1,1
tip_vb_17_20_59_65,1,2
tip_vb_17_20_62_65,2,2
tip_vb_17_20_63_69,1,2
tip_vb_17_20_66_72,1,2
tip_vb_17_20_68_72,1,1
tip_vb_17_20_69_72,1,2
tip_vb_17_20_69_75,0,1
tip_vb_17_20_70_76,1,2
tip_vb_17_20_73_79,2,1
tip_vb_17_20_79_85,1,2
tip_vb_17_20_79_86,4,2
tip_vb_17_20_82_88,1,1
tip_vb_17_23_11_14,0,1
tip_vb_17_23_174_180,1,1
tip_vb_17_23_213_216,4,1
tip_vb_17_23_255_261,1,1
tip_vb_17_23_25_31,1,2
tip_vb_17_23_265_272,3,1
tip_vb_17_23_42_45,1,1
tip_vb_17_23_43_49,4,1
tip_vb_17_23_4_7,1,2
tip_vb_17_23_57_64,4,1
tip_vb_17_23_67_70,3,5
tip_vb_17_23_68_72,1,2
tip_vb_17_23_69_75,1,1
tip_vb_17_23_84_90,1,1
tip_vb_180_186_186_193,1,1
tip_vb_180_186_25_31,1,2
tip_vb_180_186_31_34,3,1
tip_vb_180_186_31_38,3,1
tip_vb_180_186_33_39,1,2
tip_vb_180_186_35_41,3,1
tip_vb_180_186_4_7,1,2
tip_vb_180_186_50_56,2,2
tip_vb_180_186_68_72,1,2
tip_vb_180_186_79_85,1,1
tip_vb_180_186_95_101,4,1
tip_vb_186_193_0_3,1,2
tip_vb_186_193_109_115,3,2
tip_vb_186_193_112_118,3,1
tip_vb_186_193_113_119,4,1
tip_vb_186_193_121_127,3,2
tip_vb_186_193_131_137,1,1
tip_vb_186_193_140_144,1,1
tip_vb_186_193_153_159,2,1
tip_vb_186_193_25_31,4,1
tip_vb_186_193_33_39,3,3
tip_vb_186_193_340_347,1,1
tip_vb_186_193_40_46,1,2
tip_vb_186_193_414_418,3,1
tip_vb_186_193_42_45,1,2
tip_vb_186_193_4_7,1,1
tip_vb_186_193_53_57,1,1
tip_vb_186_193_5_11,1,2
tip_vb_186_193_63_69,3,1
tip_vb_186_193_66_72,3,1
tip_vb_186_193_67_70,1,2
tip_vb_186_193_68_72,1,1
tip_vb_186_193_79_85,4,2
tip_vb_189_192_112_118,1,2
tip_vb_189_192_113_119,1,1
tip_vb_189_192_121_127,1,1
tip_vb_189_192_122_128,1,1
tip_vb_189_192_153_159,1,1
tip_vb_189_192_198_201,1,1
tip_vb_189_192_240_243,4,1
tip_vb_189_192_25_31,1,2
tip_vb_189_192_265_272,3,4
tip_vb_189_192_28_31,3,2
tip_vb_189_192_30_36,1,2
tip_vb_189_192_414_418,1,1
tip_vb_189_192_53_57,1,3
tip_vb_189_192_92_96,1,1
tip_vb_18_21_121_127,1,1
tip_vb_18_21_121_128,3,3
tip_vb_18_21_122_128,1,1
tip_vb_18_21_131_137,3,2
tip_vb_18_21_13_17,1,1
tip_vb_18_21_189_192,2,1
tip_vb_18_21_30_36,4,2
tip_vb_18_21_31_34,4,6
tip_vb_18_21_39_42,1,1
tip_vb_18_21_40_46,4,1
tip_vb_18_21_414_418,1,1
tip_vb_18_21_42_45,1,1
tip_vb_18_21_50_56,2,6
tip_vb_18_21_57_63,1,1
tip_vb_18_21_57_64,4,2
tip_vb_18_21_59_65,1,1
tip_vb_18_21_67_70,4,2
tip_vb_18_21_68_75,4,1
tip_vb_18_21_74_77,2,1
tip_vb_18_21_83_89,1,1
tip_vb_18_21_95_101,4,1
tip_vb_18_22_112_118,1,2
tip_vb_18_22_198_201,3,2
tip_vb_18_22_247_253,1,2
tip_vb_18_22_25_31,1,2
tip_vb_18_22_265_272,1,1
tip_vb_18_22_30_36,1,1
tip_vb_18_22_340_347,3,1
tip_vb_18_22_356_362,1,1
tip_vb_18_22_414_418,1,1
tip_vb_18_22_47_51,4,2
tip_vb_18_22_54_58,1,1
tip_vb_18_22_57_64,1,1
tip_vb_18_22_66_72,1,2
tip_vb_18_22_66_73,0,1
tip_vb_18_22_79_85,1,1
tip_vb_18_22_89_95,2,1
tip_vb_18_22_93_96,3,1
tip_vb_195_201_0_3,1,3
tip_vb_195_201_100_106,4,1
tip_vb_195_201_153_159,4,1
tip_vb_195_201_186_193,3,1
tip_vb_195_201_247_253,1,1
tip_vb_195_201_25_31,4,1
tip_vb_195_201_265_272,1,2
tip_vb_195_201_28_31,2,1
tip_vb_195_201_414_418,3,1
tip_vb_195_201_49_52,2,1
tip_vb_195_201_50_56,1,3
tip_vb_195_201_54_58,2,2
tip_vb_195_201_57_64,1,1
tip_vb_195_201_5_11,1,1
tip_vb_195_201_66_72,4,1
tip_vb_195_201_67_70,2,1
tip_vb_195_201_72_75,3,1
tip_vb_195_201_84_90,4,1
tip_vb_195_201_93_96,1,1
tip_vb_195_201_95_101,1,2
tip_vb_198_201_127_131,3,2
tip_vb_198_201_127_134,1,1
tip_vb_198_201_13_17,2,2
tip_vb_198_201_153_159,1,2
tip_vb_198_201_154_160,1,1
tip_vb_198_201_18_22,2,1
tip_vb_198_201_20_23,1,1
tip_vb_198_201_213_216,1,1
tip_vb_198_201_255_261,1,1
tip_vb_198_201_31_34,1,1
tip_vb_198_201_33_40,1,1
tip_vb_198_201_340_347,4,1
tip_vb_198_201_4_7,1,1
tip_vb_198_201_50_56,4,2
tip_vb_198_201_52_55,1,1
tip_vb_198_201_53_57,3,2
tip_vb_198_201_54_58,1,1
tip_vb_198_201_57_64,1,1
tip_vb_198_201_5_11,1,2
tip_vb_198_201_66_73,1,2
tip_vb_198_201_93_96,4,1
tip_vb_19_25_109_115,4,1
tip_vb_19_25_113_119,3,3
tip_vb_19_25_153_159,4,2
tip_vb_19_25_154_160,1,1
tip_vb_19_25_198_201,1,2
tip_vb_19_25_247_253,4,1
tip_vb_19_25_25_31,4,1
tip_vb_19_25_28_31,1,1
tip_vb_19_25_340_347,1,1
tip_vb_19_25_47_51,1,1
tip_vb_19_25_4_7,1,1
tip_vb_19_25_50_56,1,2
tip_vb_19_25_54_58,1,1
tip_vb_19_25_57_64,1,2
tip_vb_19_25_62_65,2,2
tip_vb_19_25_67_70,1,1
tip_vb_19_25_69_72,3,2
tip_vb_19_25_8_14,1,1
tip_vb_19_25_98_104,1,2
tip_vb_200_206_0_3,1,1
tip_vb_200_206_109_115,3,1
tip_vb_200_206_113_119,4,1
tip_vb_200_206_131_137,1,1
tip_vb_200_206_198_201,1,1
tip_vb_200_206_240_243,1,1
tip_vb_200_206_247_253,3,1
tip_vb_200_206_30_36,2,1
tip_vb_200_206_31_38,1,2
tip_vb_200_206_414_418,3,1
tip_vb_200_206_57_64,1,1
tip_vb_200_206_59_66,2,1
tip_vb_200_206_62_65,1,2
tip_vb_200_206_63_69,3,2
tip_vb_200_206_67_70,1,2
tip_vb_200_206_83_89,1,1
tip_vb_203_207_25_31,0,1
tip_vb_203_207_4_7,1,1
tip_vb_203_207_62_65,2,1
tip_vb_203_207_67_70,3,2
tip_vb_203_207_68_72,1,1
tip_vb_203_207_79_85,1,2
tip_vb_20_23_0_3,1,1
tip_vb_20_23_112_118,1,1
tip_vb_20_23_121_128,4,2
tip_vb_20_23_25_31,1,1
tip_vb_20_23_265_272,3,1
tip_vb_20_23_31_35,0,1
tip_vb_20_23_33_39,1,2
tip_vb_20_23_414_418,1,1
tip_vb_20_23_50_56,2,1
tip_vb_20_23_53_57,1,2
tip_vb_20_23_57_64,3,2
tip_vb_20_23_5_11,4,1
tip_vb_20_23_66_72,1,2
tip_vb_20_23_66_73,1,1
tip_vb_20_23_69_72,4,2
tip_vb_213_216_109_115,1,1
tip_vb_213_216_113_119,1,1
tip_vb_213_216_121_127,1,1
tip_vb_213_216_122_128,1,1
tip_vb_213_216_131_137,3,1
tip_vb_213_216_153_159,1,1
tip_vb_213_216_186_193,1,1
tip_vb_213_216_247_253,1,1
tip_vb_213_216_26_32,2,2
tip_vb_213_216_31_38,4,2
tip_vb_213_216_33_39,1,2
tip_vb_213_216_47_51,1,1
tip_vb_213_216_50_56,1,1
tip_vb_213_216_54_58,4,1
tip_vb_213_216_5_11,4,1
tip_vb_213_216_639_645,1,1
tip_vb_213_216_66_72,1,1
tip_vb_213_216_67_70,4,2
tip_vb_213_216_69_75,4,3
tip_vb_213_216_79_85,1,1
tip_vb_214_221_0_3,1,1
tip_vb_214_221_112_118,1,1
tip_vb_214_221_132_138,1,1
tip_vb_214_221_13_17,0,1
tip_vb_214_221_62_65,3,1
tip_vb_214_221_67_70,3,1
tip_vb_214_221_68_72,1,1
tip_vb_214_221_96_102,1,1
tip_vb_21_27_0_3,1,1
tip_vb_21_27_131_137,3,1
tip_vb_21_27_198_201,1,1
tip_vb_21_27_29_32,4,1
tip_vb_21_27_34_40,1,1
tip_vb_21_27_50_56,1,4
tip_vb_21_27_67_70,4,2
tip_vb_21_27_69_75,3,3
tip_vb_21_27_73_79,3,5
tip_vb_224_230_0_3,2,1
tip_vb_224_230_0_6,3,4
tip_vb_224_230_0_7,2,2
tip_vb_224_230_102_108,1,2
tip_vb_224_230_14_18,2,2
tip_vb_224_230_153_159,1,1
tip_vb_224_230_17_20,1,2
tip_vb_224_230_186_193,1,2
tip_vb_224_230_189_192,4,2
tip_vb_224_230_20_23,1,1
tip_vb_224_230_25_31,1,1
tip_vb_224_230_265_272,1,2
tip_vb_224_230_26_32,4,1
tip_vb_224_230_28_31,2,2
tip_vb_224_230_33_37,3,2
tip_vb_224_230_340_347,1,1
tip_vb_224_230_35_41,1,1
tip_vb_224_230_39_42,2,2
tip_vb_224_230_4_7,1,1
tip_vb_224_230_50_56,1,1
tip_vb_224_230_52_55,1,1
tip_vb_224_230_54_58,1,1
tip_vb_224_230_57_64,4,2
tip_vb_224_230_63_69,1,2
tip_vb_224_230_66_72,1,2
tip_vb_224_230_66_73,1,1
tip_vb_224_230_67_70,1,1
tip_vb_224_230_69_72,1,2
tip_vb_224_230_69_75,1,1
tip_vb_224_230_82_88,2,1
tip_vb_22_29_20_23,4,1
tip_vb_22_29_67_70,3,1
tip_vb_22_29_68_72,2,1
tip_vb_22_29_73_79,4,1
tip_vb_22_29_93_96,1,2
tip_vb_238_244_107_110,1,1
tip_vb_238_244_109_115,4,2
tip_vb_238_244_112_118,4,1
tip_vb_238_244_122_128,4,1
tip_vb_238_244_174_180,4,1
tip_vb_238_244_198_201,1,3
tip_vb_238_244_25_31,3,2
tip_vb_238_244_31_34,2,3
tip_vb_238_244_31_38,1,1
tip_vb_238_244_33_39,1,1
tip_vb_238_244_340_347,1,2
tip_vb_238_244_40_46,1,1
tip_vb_238_244_47_51,1,1
tip_vb_238_244_57_64,1,2
tip_vb_238_244_59_66,2,1
tip_vb_238_244_63_69,4,1
tip_vb_238_244_70_76,3,2
tip_vb_238_244_79_85,4,1
tip_vb_238_244_93_96,1,2
tip_vb_23_29_104_107,1,1
tip_vb_23_29_131_137,1,1
tip_vb_23_29_14_17,1,1
tip_vb_23_29_153_159,2,1
tip_vb_23_29_198_201,2,1
tip_vb_23_29_247_253,4,1
tip_vb_23_29_24_30,1,1
tip_vb_23_29_25_31,4,1
tip_vb_23_29_340_347,1,1
tip_vb_23_29_356_362,3,1
tip_vb_23_29_47_51,1,1
tip_vb_23_29_49_53,4,2
tip_vb_23_29_54_58,2,2
tip_vb_23_29_63_69,3,1
tip_vb_23_29_66_72,3,1
tip_vb_23_29_67_70,2,2
tip_vb_23_29_69_75,2,3
tip_vb_23_29_74_77,1,2
tip_vb_23_29_79_85,4,1
tip_vb_23_29_93_96,1,1
tip_vb_240_243_0_7,2,1
tip_vb_240_243_104_107,0,1
tip_vb_240_243_109_115,1,1
tip_vb_240_243_112_118,1,1
tip_vb_240_243_131_137,3,1
tip_vb_240_243_153_159,1,2
tip_vb_240_243_17_20,2,1
tip_vb_240_243_180_186,1,1
tip_vb_240_243_213_216,1,1
tip_vb_240_243_25_31,1,1
tip_vb_240_243_31_34,1,1
tip_vb_240_243_33_39,1,3
tip_vb_240_243_340_347,1,2
tip_vb_240_243_50_56,2,1
tip_vb_240_243_57_64,3,2
tip_vb_240_243_5_11,2,1
tip_vb_240_243_66_72,1,2
tip_vb_240_243_73_79,1,3
tip_vb_240_243_93_96,4,1
tip_vb_247_253_0_3,1,1
tip_vb_247_253_122_128,3,1
tip_vb_247_253_131_137,1,1
tip_vb_247_253_153_159,4,1
tip_vb_247_253_198_201,1,1
tip_vb_247_253_240_243,1,1
tip_vb_247_253_255_261,4,2
tip_vb_247_253_25_31,4,1
tip_vb_247_253_340_347,1,1
tip_vb_247_253_414_418,3,1
tip_vb_247_253_47_51,1,1
tip_vb_247_253_4_7,1,1
tip_vb_247_253_54_58,2,1
tip_vb_247_253_57_64,1,2
tip_vb_247_253_59_66,2,2
tip_vb_247_253_5_11,1,2
tip_vb_247_253_63_69,3,3
tip_vb_247_253_66_72,3,1
tip_vb_247_253_67_70,1,1
tip_vb_247_253_69_75,2,2
tip_vb_24_30_0_3,1,1
tip_vb_24_30_13_17,1,2
tip_vb_24_30_25_31,1,1
tip_vb_24_30_31_34,3,1
tip_vb_24_30_4_7,1,1
tip_vb_24_30_68_72,2,1
tip_vb_24_30_69_72,2,2
tip_vb_24_30_73_79,3,2
tip_vb_24_30_93_96,4,1
