annotation_lbl,num_distinct_lbls,num_total_lbls,range
tipped_mag_1822_553396.txt-163-55_tipped_fic_1975_780110.txt-1409-15,1,1,0
tipped_mag_1822_553396.txt-163-55_tipped_fic_1987_10756.txt-21242-2,1,1,0
tipped_mag_1822_553396.txt-163-55_tipped_nf_1851_747930.txt-2962-24,1,1,0
tipped_mag_1822_553396.txt-163-55_tipping_fic_1853_3465.txt-1988-14,1,1,0
tipped_mag_1822_553396.txt-163-55_tipping_news_2004_648944.txt-1-12,1,1,0
tipped_mag_1822_553396.txt-163-55_tips_fic_1859_270.txt-401-88,1,1,0
tipped_mag_1822_553396.txt-163-55_tips_mag_2003_414436.txt-106-25,1,1,0
tipped_mag_1828_553914.txt-171-18_tip_fic_1838_7250.txt-1578-20,1,1,0
tipped_mag_1828_553914.txt-171-18_tip_fic_1841_8921.txt-336-16,1,1,0
tipped_mag_1828_553914.txt-171-18_tip_fic_1975_10598.txt-5631-8,1,1,0
tipped_mag_1828_553914.txt-171-18_tip_mag_1972_491473.txt-156-4,1,1,0
tipped_mag_1828_553914.txt-171-18_tipped_fic_1849_8065.txt-361-27,1,1,0
tipped_mag_1828_553914.txt-171-18_tipped_fic_1995_39249.txt-214-11,1,1,0
tipped_mag_1828_553914.txt-171-18_tipped_mag_2005_397558.txt-67-28,1,1,0
tipped_mag_1828_553914.txt-171-18_tipped_nf_1854_750818.txt-3005-11,1,1,0
tipped_mag_1828_553914.txt-171-18_tipping_fic_1824_7277.txt-826-67,1,1,0
tipped_mag_1828_553914.txt-171-18_tips_mag_1997_398795.txt-20-8,1,1,0
tipped_mag_1981_480259.txt-1-6_Tip_fic_1846_8819.txt-1554-0,1,1,0
tipped_mag_1981_480259.txt-1-6_tip_fic_1838_7250.txt-1578-20,1,1,0
tipped_mag_1981_480259.txt-1-6_tip_mag_1972_103837.txt-54-13,1,1,0
tipped_mag_1981_480259.txt-1-6_tip_mag_1982_325204.txt-14-26,1,1,0
tipped_mag_1981_480259.txt-1-6_tipped_fic_1819_8009.txt-1059-48,1,1,0
tipped_mag_1981_480259.txt-1-6_tipped_fic_1849_8065.txt-361-27,1,1,0
tipped_mag_1981_480259.txt-1-6_tipped_fic_1851_746.txt-9276-19,1,1,0
tipped_mag_1981_480259.txt-1-6_tipped_fic_1853_3465.txt-428-7,1,1,0
tipped_mag_1981_480259.txt-1-6_tipped_fic_1856_5515.txt-2714-37,1,1,0
tipped_mag_1981_480259.txt-1-6_tips_fic_1859_270.txt-401-88,1,1,0
tipped_mag_1981_480259.txt-1-6_tips_mag_1997_398795.txt-20-8,1,1,0
tipped_mag_1990_419996.txt-187-13_tip_fic_1975_10598.txt-5631-8,1,1,0
tipped_mag_1990_419996.txt-187-13_tip_fic_1984_780068.txt-1337-11,1,1,0
tipped_mag_1990_419996.txt-187-13_tipped_fic_1851_746.txt-9276-19,1,1,0
tipped_mag_1990_419996.txt-187-13_tipped_nf_1851_747930.txt-2962-24,1,1,0
tipped_mag_1990_419996.txt-187-13_tipping_fic_1824_7277.txt-826-67,1,1,0
tipped_mag_1990_419996.txt-187-13_tipping_fic_1839_7336.txt-2484-29,1,1,0
tipped_mag_1990_419996.txt-187-13_tips_fic_2007_52316.txt-308-10,1,1,0
tipped_mag_1992_396452.txt-93-6_tipped_fic_1850_7953.txt-1480-26,1,1,0
tipped_mag_1992_396452.txt-93-6_tipped_fic_1851_746.txt-9276-19,1,1,0
tipped_mag_1992_396452.txt-93-6_tipped_fic_1853_3465.txt-428-7,1,1,0
tipped_mag_1992_396452.txt-93-6_tipped_fic_1968_10505.txt-7472-6,1,1,0
tipped_mag_1992_396452.txt-93-6_tipped_fic_1987_10756.txt-21242-2,1,1,0
tipped_mag_1992_396452.txt-93-6_tipped_fic_1995_39274.txt-549-6,1,1,0
tipped_mag_1992_396452.txt-93-6_tipped_fic_1995_39370.txt-186-14,1,1,0
tipped_mag_1992_396452.txt-93-6_tipped_nf_1851_747930.txt-2962-24,1,1,0
tipped_mag_1992_396452.txt-93-6_tipped_nf_1854_755030.txt-2999-17,1,1,0
tipped_mag_1992_396452.txt-93-6_tipping_fic_1839_7336.txt-2484-29,1,1,0
tipped_mag_1992_396452.txt-93-6_tipping_fic_1853_3465.txt-1988-14,1,1,0
tipped_mag_1992_396452.txt-93-6_tipping_fic_1853_9040.txt-443-12,1,1,0
tipped_mag_1992_396452.txt-93-6_tips_mag_1982_298124.txt-17-12,1,1,0
tipped_mag_1992_396452.txt-93-6_tips_mag_1988_89641.txt-32-7,1,1,0
tipped_mag_1992_396452.txt-93-6_tips_mag_2002_385274.txt-105-7,1,1,0
tipped_mag_1994_425905.txt-316-16_TIP_mag_2006_398898.txt-37-0,1,1,0
tipped_mag_1994_425905.txt-316-16_Tip_mag_1999_403996.txt-20-0,1,1,0
tipped_mag_1994_425905.txt-316-16_tip_fic_2007_34343.txt-139-5,1,1,0
tipped_mag_1994_425905.txt-316-16_tip_mag_1961_442000.txt-637-1,1,1,0
tipped_mag_1994_425905.txt-316-16_tip_mag_1982_325204.txt-14-26,1,1,0
tipped_mag_1994_425905.txt-316-16_tipped_fic_1851_746.txt-9276-19,1,1,0
tipped_mag_1994_425905.txt-316-16_tipped_fic_1975_780110.txt-1409-15,1,1,0
tipped_mag_1994_425905.txt-316-16_tipped_fic_1987_10756.txt-21242-2,1,1,0
tipped_mag_1994_425905.txt-316-16_tipped_fic_1995_39370.txt-186-14,1,1,0
tipped_mag_2004_388231.txt-68-2_Tip_news_2004_635173.txt-48-0,1,1,0
tipped_mag_2004_388231.txt-68-2_tip_fic_1838_7250.txt-1578-20,1,1,0
tipped_mag_2004_388231.txt-68-2_tip_fic_2006_28613.txt-8-5,1,1,0
tipped_mag_2004_388231.txt-68-2_tip_mag_1961_442000.txt-637-1,1,1,0
tipped_mag_2004_388231.txt-68-2_tipped_fic_1824_7037.txt-401-7,1,1,0
tipped_mag_2004_388231.txt-68-2_tips_mag_1982_298124.txt-17-12,1,1,0
tipped_mag_2005_397558.txt-67-28_tipped_fic_1993_1040082.txt-1863-8,1,1,0
tipped_mag_2005_397558.txt-67-28_tipped_fic_1995_39249.txt-214-11,1,1,0
tipped_mag_2005_397558.txt-67-28_tipping_fic_1994_41237.txt-25-21,1,1,0
tipped_news_1963_723280.txt-2-5_tip_mag_1999_408516.txt-13-12,1,1,0
tipped_news_1963_723280.txt-2-5_tipped_fic_1834_7323.txt-918-21,1,1,0
tipped_news_1963_723280.txt-2-5_tipped_fic_1853_3465.txt-428-7,1,1,0
tipped_news_1963_723280.txt-2-5_tipped_mag_1822_553396.txt-163-55,1,1,0
tipped_news_1963_723280.txt-2-5_tipped_nf_1851_747930.txt-2962-24,1,1,0
tipped_news_1963_723280.txt-2-5_tipping_fic_1853_3465.txt-1988-14,1,1,0
tipped_news_1963_723280.txt-2-5_tipping_news_2004_648944.txt-1-12,1,1,0
tipped_news_1963_723280.txt-2-5_tips_mag_1982_298124.txt-17-12,1,1,0
tipped_news_1994_606771.txt-69-5_TIPPING_mag_2006_398384.txt-314-7,1,1,0
tipped_news_1994_606771.txt-69-5_tipped_fic_1968_10505.txt-7472-6,1,1,0
tipped_news_1994_606771.txt-69-5_tipped_fic_1995_39249.txt-214-11,1,1,0
tipped_news_1994_606771.txt-69-5_tipped_fic_2006_51727.txt-63-8,1,1,0
tipped_news_1994_606771.txt-69-5_tipped_mag_2005_397558.txt-67-28,1,1,0
tipped_news_1994_606771.txt-69-5_tipping_fic_1846_7136.txt-1711-20,1,1,0
tipped_news_1994_606771.txt-69-5_tipping_fic_2005_31629.txt-188-12,1,1,0
tipped_news_1994_606771.txt-69-5_tipping_news_2004_648944.txt-1-12,1,1,0
tipped_news_1994_606771.txt-69-5_tips_fic_2007_52316.txt-308-10,1,1,0
tipped_news_1994_606771.txt-69-5_tips_mag_1997_398795.txt-20-8,1,1,0
tipped_news_1995_614426.txt-37-3_tip_mag_1982_325204.txt-14-26,1,1,0
tipped_nf_1838_747482.txt-1255-8_TIPS_nf_1965_773954.txt-737-3,1,1,0
tipped_nf_1838_747482.txt-1255-8_tipped_fic_1819_8009.txt-1059-48,1,1,0
tipped_nf_1838_747482.txt-1255-8_tipped_fic_1844_7148.txt-96-14,1,1,0
tipped_nf_1838_747482.txt-1255-8_tipped_fic_1846_7036.txt-2226-29,1,1,0
tipped_nf_1838_747482.txt-1255-8_tipped_fic_1847_2352.txt-1660-19,1,1,0
tipped_nf_1838_747482.txt-1255-8_tipped_fic_1850_7953.txt-1480-26,1,1,0
tipped_nf_1838_747482.txt-1255-8_tipped_mag_2005_397558.txt-67-28,1,1,0
tipped_nf_1838_747482.txt-1255-8_tipping_fic_1824_7277.txt-826-67,1,1,0
tipped_nf_1838_747482.txt-1255-8_tipping_mag_2005_380198.txt-2-51,1,1,0
tipped_nf_1838_747482.txt-1255-8_tips_mag_2002_385274.txt-105-7,1,1,0
tipped_nf_1849_762578.txt-385-36_TIPS_fic_2005_780520.txt-572-10,1,1,0
tipped_nf_1849_762578.txt-385-36_Tip_news_2004_635173.txt-48-0,1,1,0
tipped_nf_1849_762578.txt-385-36_tip_fic_1965_10458.txt-2021-5,1,1,0
tipped_nf_1849_762578.txt-385-36_tip_fic_1975_10598.txt-5631-8,1,1,0
tipped_nf_1849_762578.txt-385-36_tip_fic_1977_780102.txt-2662-16,1,1,0
tipped_nf_1849_762578.txt-385-36_tipped_fic_1844_7148.txt-96-14,1,1,0
tipped_nf_1849_762578.txt-385-36_tipped_fic_1849_8065.txt-361-27,1,1,0
tipped_nf_1849_762578.txt-385-36_tipped_fic_1850_7953.txt-1479-29,1,1,0
tipped_nf_1849_762578.txt-385-36_tipped_fic_1850_7953.txt-1480-26,1,1,0
tipped_nf_1849_762578.txt-385-36_tipped_fic_1853_3465.txt-428-7,1,1,0
tipped_nf_1849_762578.txt-385-36_tipped_fic_1975_780110.txt-1409-15,1,1,0
tipped_nf_1849_762578.txt-385-36_tipped_fic_1995_39249.txt-214-11,1,1,0
tipped_nf_1849_762578.txt-385-36_tipping_fic_1824_7277.txt-826-67,1,1,0
tipped_nf_1849_762578.txt-385-36_tipping_fic_1835_5605.txt-2415-40,1,1,0
tipped_nf_1849_762578.txt-385-36_tipping_fic_1853_3465.txt-1988-14,1,1,0
tipped_nf_1851_747930.txt-1125-23_TIPPED_fic_1991_16780.txt-3914-8,1,1,0
tipped_nf_1851_747930.txt-1125-23_tip_mag_1982_325204.txt-14-26,1,1,0
tipped_nf_1851_747930.txt-1125-23_tip_mag_2000_412569.txt-3-14,1,1,0
tipped_nf_1851_747930.txt-1125-23_tip_nf_2006_775490.txt-123-12,1,1,0
tipped_nf_1851_747930.txt-1125-23_tipped_fic_1843_7116.txt-400-18,1,1,0
tipped_nf_1851_747930.txt-1125-23_tipped_fic_1846_7036.txt-2226-29,1,1,0
tipped_nf_1851_747930.txt-1125-23_tipped_fic_1851_746.txt-9276-19,1,1,0
tipped_nf_1851_747930.txt-1125-23_tipped_fic_1853_3465.txt-428-7,1,1,0
tipped_nf_1851_747930.txt-1125-23_tipping_fic_1853_9040.txt-443-12,1,1,0
tipped_nf_1851_747930.txt-1125-23_tipping_mag_2005_380198.txt-2-51,1,1,0
tipped_nf_1851_747930.txt-1125-23_tipping_news_2004_648944.txt-1-12,1,1,0
tipped_nf_1851_747930.txt-2962-24_TIPS_fic_2005_780520.txt-572-10,1,1,0
tipped_nf_1851_747930.txt-2962-24_Tip_fic_1833_7239.txt-2507-11,1,1,0
tipped_nf_1851_747930.txt-2962-24_tip_fic_1838_7250.txt-1616-53,1,1,0
tipped_nf_1851_747930.txt-2962-24_tip_fic_1855_9098.txt-10084-4,1,1,0
tipped_nf_1851_747930.txt-2962-24_tip_mag_1961_442000.txt-637-1,1,1,0
tipped_nf_1851_747930.txt-2962-24_tip_mag_1982_325204.txt-14-26,1,1,0
tipped_nf_1851_747930.txt-2962-24_tipped_fic_1849_8065.txt-361-27,1,1,0
tipped_nf_1851_747930.txt-2962-24_tipped_fic_1851_746.txt-9276-19,1,1,0
tipped_nf_1851_747930.txt-2962-24_tipped_fic_1853_3465.txt-428-7,1,1,0
tipped_nf_1851_747930.txt-2962-24_tipped_fic_1987_10756.txt-21242-2,1,1,0
tipped_nf_1851_747930.txt-2962-24_tipped_mag_2005_397558.txt-67-28,1,1,0
tipped_nf_1851_747930.txt-2962-24_tipped_nf_1854_750818.txt-3005-11,1,1,0
tipped_nf_1851_747930.txt-2962-24_tipping_fic_1824_7277.txt-826-67,1,1,0
tipped_nf_1851_747930.txt-2962-24_tipping_fic_1835_5605.txt-2415-40,1,1,0
tipped_nf_1851_747930.txt-2962-24_tipping_fic_1853_3465.txt-1988-14,1,1,0
tipped_nf_1851_747930.txt-2962-24_tips_fic_1859_270.txt-401-88,1,1,0
tipped_nf_1851_747930.txt-2962-24_tips_mag_1997_398795.txt-20-8,1,1,0
tipped_nf_1851_747930.txt-2962-24_tips_mag_2002_385274.txt-105-7,1,1,0
tipped_nf_1851_747930.txt-2962-31_TIPPING_mag_2006_398384.txt-314-7,1,1,0
tipped_nf_1851_747930.txt-2962-31_tip_mag_1961_442000.txt-637-1,1,1,0
tipped_nf_1851_747930.txt-2962-31_tipped_fic_1839_7067.txt-1486-47,1,1,0
tipped_nf_1851_747930.txt-2962-31_tipped_fic_1843_7116.txt-400-18,1,1,0
tipped_nf_1851_747930.txt-2962-31_tipped_fic_1846_7036.txt-2226-29,1,1,0
tipped_nf_1851_747930.txt-2962-31_tipped_fic_1860_9165.txt-4471-18,1,1,0
tipped_nf_1851_747930.txt-2962-31_tipped_fic_1968_10505.txt-7472-6,1,1,0
tipped_nf_1851_747930.txt-2962-31_tipped_fic_1975_780110.txt-1409-15,1,1,0
tipped_nf_1851_747930.txt-2962-31_tipped_fic_1987_10756.txt-21242-2,1,1,0
tipped_nf_1851_747930.txt-2962-31_tipped_nf_1851_747930.txt-1125-23,1,1,0
tipped_nf_1851_747930.txt-2962-31_tipped_nf_1851_747930.txt-6012-16,1,1,0
tipped_nf_1851_747930.txt-2962-31_tips_fic_1859_270.txt-401-88,1,1,0
tipped_nf_1851_747930.txt-2962-31_tips_mag_2002_385274.txt-105-7,1,1,0
tipped_nf_1851_747930.txt-3721-17_TIPPING_mag_2006_398384.txt-314-7,1,1,0
tipped_nf_1851_747930.txt-3721-17_tip_fic_1975_10598.txt-5631-8,1,1,0
tipped_nf_1851_747930.txt-3721-17_tipped_fic_1846_7036.txt-2226-29,1,1,0
tipped_nf_1851_747930.txt-3721-17_tipped_fic_1849_8065.txt-361-27,1,1,0
tipped_nf_1851_747930.txt-3721-17_tipped_nf_1851_747930.txt-2962-24,1,1,0
tipped_nf_1851_747930.txt-3721-17_tipping_fic_1824_7277.txt-826-67,1,1,0
tipped_nf_1851_747930.txt-3721-17_tipping_fic_1853_3465.txt-1988-14,1,1,0
tipped_nf_1851_747930.txt-6012-16_Tip_news_2004_635173.txt-48-0,1,1,0
tipped_nf_1851_747930.txt-6012-16_tip_fic_1838_7250.txt-1578-20,1,1,0
tipped_nf_1851_747930.txt-6012-16_tip_fic_1838_7250.txt-1616-53,1,1,0
tipped_nf_1851_747930.txt-6012-16_tip_mag_1999_408516.txt-13-12,1,1,0
tipped_nf_1851_747930.txt-6012-16_tipped_fic_1843_7039.txt-2779-6,1,1,0
tipped_nf_1851_747930.txt-6012-16_tipped_fic_1846_7036.txt-2226-29,1,1,0
tipped_nf_1851_747930.txt-6012-16_tipped_fic_1987_10756.txt-21242-2,1,1,0
tipped_nf_1851_747930.txt-6012-16_tipped_fic_1995_39249.txt-214-11,1,1,0
tipped_nf_1851_747930.txt-6012-16_tipped_mag_1828_553914.txt-171-18,1,1,0
tipped_nf_1851_747930.txt-6012-16_tipping_fic_1853_9040.txt-443-12,1,1,0
tipped_nf_1851_747930.txt-6012-16_tipping_mag_2005_380198.txt-2-51,1,1,0
tipped_nf_1851_747930.txt-6012-16_tips_news_2000_622039.txt-26-10,1,1,0
tipped_nf_1854_750818.txt-3005-11_TIPPED_news_1967_726294.txt-24-0,1,1,0
tipped_nf_1854_750818.txt-3005-11_tip_fic_1838_7250.txt-1578-20,1,1,0
tipped_nf_1854_750818.txt-3005-11_tip_fic_1838_7250.txt-1616-53,1,1,0
tipped_nf_1854_750818.txt-3005-11_tipped_fic_1849_8065.txt-361-27,1,1,0
tipped_nf_1854_750818.txt-3005-11_tipped_fic_1850_7953.txt-1480-26,1,1,0
tipped_nf_1854_750818.txt-3005-11_tipped_fic_1968_10505.txt-7472-6,1,1,0
tipped_nf_1854_750818.txt-3005-11_tipped_fic_1987_10756.txt-21242-2,1,1,0
tipped_nf_1854_750818.txt-3005-11_tipping_fic_1824_7277.txt-826-67,1,1,0
tipped_nf_1854_750818.txt-3005-11_tipping_fic_1851_746.txt-3044-25,1,1,0
tipped_nf_1854_755030.txt-2999-17_Tip_fic_1854_7839.txt-1455-0,1,1,0
tipped_nf_1854_755030.txt-2999-17_tip_fic_1851_746.txt-4519-42,1,1,0
tipped_nf_1854_755030.txt-2999-17_tip_mag_1961_442000.txt-637-1,1,1,0
tipped_nf_1854_755030.txt-2999-17_tipped_fic_1839_7067.txt-1486-47,1,1,0
tipped_nf_1854_755030.txt-2999-17_tipped_fic_1851_746.txt-9276-19,1,1,0
tipped_nf_1854_755030.txt-2999-17_tipped_fic_1980_10659.txt-1489-9,1,1,0
tipped_nf_1854_755030.txt-2999-17_tipped_fic_1985_780045.txt-3491-17,1,1,0
tipped_nf_1854_755030.txt-2999-17_tipped_mag_1828_553914.txt-171-18,1,1,0
tipped_nf_1854_755030.txt-2999-17_tipping_fic_1853_3465.txt-1988-14,1,1,0
tipped_nf_1854_755030.txt-2999-17_tipping_fic_1979_780093.txt-1469-11,1,1,0
tipped_nf_1854_755030.txt-2999-17_tips_fic_1859_270.txt-401-88,1,1,0
tipped_nf_1854_755030.txt-2999-17_tips_fic_2007_52316.txt-308-10,1,1,0
tipped_nf_1854_755030.txt-2999-17_tips_mag_2002_385274.txt-105-7,1,1,0
tipped_nf_1983_773499.txt-483-15_tipped_fic_1844_7187.txt-489-25,1,1,0
tipped_nf_1995_777109.txt-3-23_tip_fic_1984_780068.txt-1337-11,1,1,0
tipped_nf_1995_777109.txt-3-23_tipped_fic_1993_1040082.txt-1863-8,1,1,0
tipped_nf_1995_777109.txt-3-23_tipped_fic_1993_14533.txt-333-10,1,1,0
tipped_nf_1995_777109.txt-3-23_tipped_fic_1995_39370.txt-186-14,1,1,0
tipping_fic_1824_7277.txt-826-67_tip_fic_1984_780068.txt-1337-11,1,1,0
tipping_fic_1824_7277.txt-826-67_tipped_fic_1843_7039.txt-2779-6,1,1,0
tipping_fic_1824_7277.txt-826-67_tipped_fic_1853_3465.txt-428-7,1,1,0
tipping_fic_1824_7277.txt-826-67_tipped_fic_1987_10756.txt-21242-2,1,1,0
tipping_fic_1824_7277.txt-826-67_tipped_nf_1854_755030.txt-2999-17,1,1,0
tipping_fic_1824_7277.txt-826-67_tips_mag_1990_420199.txt-101-5,1,1,0
tipping_fic_1835_5605.txt-2415-40_TIPS_mag_1999_407855.txt-38-23,1,1,0
tipping_fic_1835_5605.txt-2415-40_tip_mag_1961_442000.txt-637-1,1,1,0
tipping_fic_1835_5605.txt-2415-40_tipped_fic_1846_7036.txt-2226-29,1,1,0
tipping_fic_1835_5605.txt-2415-40_tipped_fic_1849_8065.txt-361-27,1,1,0
tipping_fic_1835_5605.txt-2415-40_tipped_fic_1853_3465.txt-428-7,1,1,0
tipping_fic_1835_5605.txt-2415-40_tipped_fic_1975_780110.txt-1409-15,1,1,0
tipping_fic_1835_5605.txt-2415-40_tipped_mag_2005_397558.txt-67-28,1,1,0
tipping_fic_1835_5605.txt-2415-40_tipped_news_1994_606771.txt-69-5,1,1,0
tipping_fic_1835_5605.txt-2415-40_tipped_nf_1851_747930.txt-2962-24,1,1,0
tipping_fic_1835_5605.txt-2415-40_tipped_nf_1854_750818.txt-3005-11,1,1,0
tipping_fic_1835_5605.txt-2415-40_tipping_fic_1824_7277.txt-826-67,1,1,0
tipping_fic_1835_5605.txt-2415-40_tips_fic_1859_270.txt-401-88,1,1,0
tipping_fic_1835_5605.txt-2415-40_tips_mag_1982_298124.txt-17-12,1,1,0
tipping_fic_1835_5605.txt-2415-40_tips_mag_2002_385274.txt-105-7,1,1,0
tipping_fic_1839_7336.txt-2484-29_tip_mag_1999_408516.txt-13-12,1,1,0
tipping_fic_1839_7336.txt-2484-29_tipped_fic_1827_7168.txt-796-7,1,1,0
tipping_fic_1839_7336.txt-2484-29_tipped_fic_1843_7039.txt-2779-6,1,1,0
tipping_fic_1839_7336.txt-2484-29_tipped_fic_1857_3100.txt-445-1,1,1,0
tipping_fic_1839_7336.txt-2484-29_tipped_fic_1858_1282.txt-2858-67,1,1,0
tipping_fic_1839_7336.txt-2484-29_tipping_mag_2005_380198.txt-2-51,1,1,0
tipping_fic_1846_7136.txt-1711-20_tip_fic_1841_8921.txt-336-16,1,1,0
tipping_fic_1846_7136.txt-1711-20_tipped_fic_1827_7168.txt-796-7,1,1,0
tipping_fic_1846_7136.txt-1711-20_tipped_fic_1846_7036.txt-2226-29,1,1,0
tipping_fic_1846_7136.txt-1711-20_tipped_nf_1854_750818.txt-3005-11,1,1,0
tipping_fic_1846_7136.txt-1711-20_tipping_fic_1994_41237.txt-25-21,1,1,0
tipping_fic_1846_7136.txt-1711-20_tipping_fic_1995_39279.txt-448-14,1,1,0
tipping_fic_1846_7136.txt-1711-20_tipping_news_2004_648944.txt-1-12,1,1,0
tipping_fic_1846_7136.txt-1711-20_tips_fic_1859_270.txt-401-88,1,1,0
tipping_fic_1847_7124.txt-2094-13_tip_mag_1982_325204.txt-14-26,1,1,0
tipping_fic_1847_7124.txt-2094-13_tipped_fic_1827_7168.txt-796-7,1,1,0
tipping_fic_1847_7124.txt-2094-13_tipped_fic_1834_2652.txt-2205-26,1,1,0
tipping_fic_1847_7124.txt-2094-13_tipped_fic_2003_48845.txt-221-22,1,1,0
tipping_fic_1849_7006.txt-1314-10_TIPS_fic_2005_780520.txt-572-10,1,1,0
tipping_fic_1849_7006.txt-1314-10_tip_fic_1838_7250.txt-1578-20,1,1,0
tipping_fic_1849_7006.txt-1314-10_tip_fic_2006_28613.txt-8-5,1,1,0
tipping_fic_1849_7006.txt-1314-10_tip_fic_2007_34343.txt-139-5,1,1,0
tipping_fic_1849_7006.txt-1314-10_tipped_fic_1834_7323.txt-918-21,1,1,0
tipping_fic_1849_7006.txt-1314-10_tipped_fic_1846_7036.txt-2226-29,1,1,0
tipping_fic_1849_7006.txt-1314-10_tipped_fic_1849_8065.txt-361-27,1,1,0
tipping_fic_1849_7006.txt-1314-10_tipped_fic_1853_3465.txt-428-7,1,1,0
tipping_fic_1849_7006.txt-1314-10_tipped_fic_1858_1282.txt-2858-67,1,1,0
tipping_fic_1849_7006.txt-1314-10_tipped_fic_1993_1040058.txt-31-15,1,1,0
tipping_fic_1849_7006.txt-1314-10_tipping_fic_1835_5605.txt-2415-40,1,1,0
tipping_fic_1849_7006.txt-1314-10_tipping_fic_1853_3465.txt-1988-14,1,1,0
tipping_fic_1849_7006.txt-1314-10_tips_mag_1982_298124.txt-17-12,1,1,0
tipping_fic_1851_746.txt-3044-25_tipped_fic_1850_7953.txt-1480-26,1,1,0
tipping_fic_1851_746.txt-3044-25_tipped_fic_1853_3465.txt-428-7,1,1,0
tipping_fic_1851_746.txt-3044-25_tipping_fic_1835_5605.txt-2415-40,1,1,0
tipping_fic_1851_746.txt-3044-25_tips_mag_1982_298124.txt-17-12,1,1,0
tipping_fic_1853_3465.txt-1988-14_tipped_mag_2005_397558.txt-67-28,1,1,0
tipping_fic_1853_3465.txt-1988-14_tipped_nf_1838_747482.txt-1255-8,1,1,0
tipping_fic_1853_3465.txt-1988-14_tipping_mag_2005_380198.txt-2-51,1,1,0
tipping_fic_1853_9040.txt-1508-3_tipped_fic_1846_7036.txt-2226-29,1,1,0
tipping_fic_1853_9040.txt-1508-3_tipped_fic_1849_8065.txt-361-27,1,1,0
tipping_fic_1853_9040.txt-1508-3_tipped_fic_1987_10756.txt-21242-2,1,1,0
tipping_fic_1853_9040.txt-443-12_Tip_fic_1846_8819.txt-1554-0,1,1,0
tipping_fic_1853_9040.txt-443-12_tip_fic_1838_7250.txt-1578-20,1,1,0
tipping_fic_1853_9040.txt-443-12_tip_fic_1838_7250.txt-1616-53,1,1,0
tipping_fic_1853_9040.txt-443-12_tip_mag_1961_442000.txt-637-1,1,1,0
tipping_fic_1853_9040.txt-443-12_tip_mag_1982_325204.txt-14-26,1,1,0
tipping_fic_1853_9040.txt-443-12_tipped_fic_1843_7116.txt-400-18,1,1,0
tipping_fic_1853_9040.txt-443-12_tipped_fic_1846_7036.txt-2226-29,1,1,0
tipping_fic_1853_9040.txt-443-12_tipped_fic_1850_7953.txt-1480-26,1,1,0
tipping_fic_1853_9040.txt-443-12_tipped_fic_1852_2751.txt-85-29,1,1,0
tipping_fic_1853_9040.txt-443-12_tipped_fic_1853_3465.txt-428-7,1,1,0
tipping_fic_1853_9040.txt-443-12_tipped_fic_1987_10756.txt-21242-2,1,1,0
tipping_fic_1853_9040.txt-443-12_tipped_fic_1995_39370.txt-186-14,1,1,0
tipping_fic_1853_9040.txt-443-12_tipping_fic_1824_7277.txt-826-67,1,1,0
tipping_fic_1853_9040.txt-443-12_tipping_fic_1853_3465.txt-1988-14,1,1,0
tipping_fic_1854_9230.txt-3551-16_tipped_fic_1995_39249.txt-214-11,1,1,0
tipping_fic_1854_9230.txt-3551-16_tipping_fic_1853_9040.txt-443-12,1,1,0
tipping_fic_1856_1281.txt-2260-4_tip_fic_2007_34343.txt-139-5,1,1,0
tipping_fic_1856_1281.txt-2260-4_tip_mag_1999_408516.txt-13-12,1,1,0
tipping_fic_1856_1281.txt-2260-4_tipped_fic_1860_9165.txt-4471-18,1,1,0
tipping_fic_1856_1281.txt-2260-4_tips_mag_1982_298124.txt-17-12,1,1,0
tipping_fic_1856_9852.txt-2080-16_tip_fic_1984_780068.txt-1337-11,1,1,0
tipping_fic_1856_9852.txt-2080-16_tips_mag_1982_298124.txt-17-12,1,1,0
tipping_fic_1857_3100.txt-2226-50_Tip_news_2004_635173.txt-48-0,1,1,0
tipping_fic_1857_3100.txt-2226-50_tip_mag_1972_103837.txt-54-13,1,1,0
tipping_fic_1857_3100.txt-2226-50_tip_mag_1999_408516.txt-13-12,1,1,0
tipping_fic_1857_3100.txt-2226-50_tipped_fic_1834_2652.txt-2205-26,1,1,0
tipping_fic_1857_3100.txt-2226-50_tipped_fic_1849_8065.txt-361-27,1,1,0
tipping_fic_1857_3100.txt-2226-50_tipped_nf_1851_747930.txt-3721-17,1,1,0
tipping_fic_1857_3100.txt-2226-50_tips_mag_1982_298124.txt-17-12,1,1,0
tipping_fic_1857_3100.txt-2226-50_tips_mag_2006_385851.txt-108-2,1,1,0
tipping_fic_1858_1282.txt-3308-9_tip_mag_1982_325204.txt-14-26,1,1,0
tipping_fic_1858_1282.txt-3308-9_tipped_fic_1827_7168.txt-796-7,1,1,0
tipping_fic_1858_1282.txt-3308-9_tipped_fic_1843_7039.txt-2779-6,1,1,0
tipping_fic_1858_1282.txt-3308-9_tipped_nf_1854_750818.txt-3005-11,1,1,0
tipping_fic_1858_1282.txt-3308-9_tipping_fic_1835_5605.txt-2415-40,1,1,0
tipping_fic_1858_1282.txt-3308-9_tipping_fic_1853_3465.txt-1988-14,1,1,0
tipping_fic_1858_1282.txt-3308-9_tips_mag_1997_398795.txt-20-8,1,1,0
tipping_fic_1860_9165.txt-3887-15_tip_mag_1982_325204.txt-14-26,1,1,0
