annotation_lbl,category,sentence
tipped_mag_1822_553396.txt-163-55_tipped_fic_1987_10756.txt-21242-2,Unrelated,"In the description one or two of the distinctive marks are omitted, such as the white spots below the eyes and behind the cheeks, but it appears to correspond to the characters which belong to this species in all other respects, except that it is somewhat longer and has its ears // tipped with black, which is a characteristic of the Lepus Timidus, or common hare of Europe. || So I tipped all the men off the board."
tipped_mag_1822_553396.txt-163-55_tipped_nf_1851_747930.txt-2962-24,Identical,"In the description one or two of the distinctive marks are omitted, such as the white spots below the eyes and behind the cheeks, but it appears to correspond to the characters which belong to this species in all other respects, except that it is somewhat longer and has its ears // tipped with black, which is a characteristic of the Lepus Timidus, or common hare of Europe. || This is of the same height as the preceding, flowering at the same time; flowers much larger; one variety white, tipped with red; another yellow, tipped in the same way; all are easily cultivated in a rich, loamy soil."
tipped_mag_1822_553396.txt-163-55_tipping_news_2004_648944.txt-1-12,Unrelated,"In the description one or two of the distinctive marks are omitted, such as the white spots below the eyes and behind the cheeks, but it appears to correspond to the characters which belong to this species in all other respects, except that it is somewhat longer and has its ears // tipped with black, which is a characteristic of the Lepus Timidus, or common hare of Europe. || teams were supposed to lay prostrate before the Los Angeles Lakers, tipping their hats to Karl Malone and Gary Payton for surrendering millions of dollars for a chance at a title, and to Coach Phil Jackson for winning a record 10th championship."
tipped_mag_1822_553396.txt-163-55_tips_mag_1997_398795.txt-20-8,Unrelated,"In the description one or two of the distinctive marks are omitted, such as the white spots below the eyes and behind the cheeks, but it appears to correspond to the characters which belong to this species in all other respects, except that it is somewhat longer and has its ears // tipped with black, which is a characteristic of the Lepus Timidus, or common hare of Europe. || Whichever tether you choose, keep these safety tips in mind: To avoid the risk of strangulation, never leave your child unattended when he's wearing the contraption."
tipped_mag_1828_553914.txt-171-18_tip_fic_1838_7250.txt-1578-20,Unrelated,"In his right hand he wielded, with an air of mighty importance, a slender black rod tipped with silver, from which hung at one end a small slip of black crape, and a. narrow leather thong was tied to the other end-symbolical, it was thought, of the summary course of justice in Corea. || -- the assault irresistible, -- "" how would you like to go it in uncle Billy Shakspeare, and tip the natives the last hagony in the tragics? """
tipped_mag_1828_553914.txt-171-18_tipped_mag_2005_397558.txt-67-28,Unrelated,"In his right hand he wielded, with an air of mighty importance, a slender black rod tipped with silver, from which hung at one end a small slip of black crape, and a. narrow leather thong was tied to the other end-symbolical, it was thought, of the summary course of justice in Corea. || The b'hoys had a "" rolling gait "" and "" surly manner, "" wrote one historian, adding that they usually wore a "" shiny stovepipe hat tipped over the forehead, soap-locks plastered flat."
tipped_mag_1828_553914.txt-171-18_tipping_fic_1824_7277.txt-826-67,Unrelated,"In his right hand he wielded, with an air of mighty importance, a slender black rod tipped with silver, from which hung at one end a small slip of black crape, and a. narrow leather thong was tied to the other end-symbolical, it was thought, of the summary course of justice in Corea. || He was of a middling stature, inclining to corpulency; with a sanguine complexion, a low forehead deeply shaded with bushy black hair, that absolutely refused to conform to the sleekness of his order; a keen gray eye, which had a peculiarly cunning expression from a trick he had early acquired, and of which he could never rid himself, of tipping a knowing wink; a short thick nose turning upward; a wide mouth, with the corners sanctimoniously drawn down, and a prominent fat chin following the direction of his nose."
tipped_mag_1981_480259.txt-1-6_tipped_fic_1851_746.txt-9276-19,Identical,"The sumacs ' fingers were already tipped with red, and the grackles seethed each evening around the firs on Rust Island as they mustered before moving South. || The parted mouth of Tashtego revealed his shark-white teeth, which strangely gleamed as if they too had been tipped by corpusants; while lit up by the preternatural light,"
tipped_mag_1981_480259.txt-1-6_tipped_fic_1987_10756.txt-21242-2,Unrelated,"The sumacs ' fingers were already tipped with red, and the grackles seethed each evening around the firs on Rust Island as they mustered before moving South. || So I tipped all the men off the board."
tipped_mag_1981_480259.txt-1-6_tipping_fic_1835_5605.txt-2415-40,Identical,"The sumacs ' fingers were already tipped with red, and the grackles seethed each evening around the firs on Rust Island as they mustered before moving South. || It is then, when the "" grim-visaged "" ocean has "" smoothed his wrinkled front, "" -- when the winds of heaven are hushed to gentle airs, and the cloudless moon looks down upon the scene, tipping the crests of the lazy waves with silver, -- that the memory and imagination of the wanderer are busy; it is then that the scenes of childhood and of manhood -- the forms of friends, more loved because sundered from them by thousands of miles of water and land -- all rise before him in original freshness and beauty."
tipped_mag_1981_480259.txt-1-6_tipping_mag_2005_380198.txt-2-51,Unrelated,"The sumacs ' fingers were already tipped with red, and the grackles seethed each evening around the firs on Rust Island as they mustered before moving South. || In addition to this day of relative peace in Iraq -- reported attacks were well below average -- the Dec. 15 vote bore another marked contrast to January's violent election day: Sunni Arabs didn't boycott this time and instead turned out en masse, with the hope of tipping the scales of Iraqi political power."
tipped_mag_1981_480259.txt-1-6_tips_fic_1859_270.txt-401-88,Closely Related,"The sumacs ' fingers were already tipped with red, and the grackles seethed each evening around the firs on Rust Island as they mustered before moving South. || coffee-bean, - When lawyers take what they would give, And doctors give what they would take, - When city fathers eat to live, Save when they fast for conscience ' sake, - When one that hath a horse on sale Shall bring his merit to the proof, Without a lie for every nail That holds the iron on the hoof, - When in the usual place for rips Our gloves are stitched with special care, And guarded well the whalebone tips Where first umbrellas need repair, - When Cuba's weeds have quite forgot The power of suction to resist, And claret-bottles harber not Such dimples as would hold your fist, - When publishers no longer steal, And pay for what they stole before, - When the first locomotive's wheel Rolls through the Hoosac tunnel's bore; - TILL then let Cumming a blaze away, And Miller's saints blow up the globe; But when you see that blessed day, THEN order your ascension robe!"
tipped_mag_1990_419996.txt-187-13_tip_fic_2007_34343.txt-139-5,Identical,"Northern shovelers feeding on duckweed float with their heads submerged and their rumps tipped up. || I would've liked to tip back my head, but I dared not take my eyes off Barnes."
tipped_mag_1990_419996.txt-187-13_tipped_fic_1839_7067.txt-1486-47,Unrelated,"Northern shovelers feeding on duckweed float with their heads submerged and their rumps tipped up. || At early dawn, the day following Clifton's receipt of the challenge, a row-boat with two oarsmen and five passengers might be observed moving over the placid surface of the noble river, towards this picturesque and secluded spot; and just as the sunbeams tipped the summit of the mountains, the party disembarked; and Clifton, Ellingbourne, Matthison, Shafton, and the surgeon proceeded to the execution of their hostile purpose."
tipped_mag_1990_419996.txt-187-13_tipping_fic_1824_7277.txt-826-67,Unrelated,"Northern shovelers feeding on duckweed float with their heads submerged and their rumps tipped up. || He was of a middling stature, inclining to corpulency; with a sanguine complexion, a low forehead deeply shaded with bushy black hair, that absolutely refused to conform to the sleekness of his order; a keen gray eye, which had a peculiarly cunning expression from a trick he had early acquired, and of which he could never rid himself, of tipping a knowing wink; a short thick nose turning upward; a wide mouth, with the corners sanctimoniously drawn down, and a prominent fat chin following the direction of his nose."
tipped_mag_1992_396452.txt-93-6_tip_fic_1838_7250.txt-1578-20,Unrelated,"A hen's breast feathers are tipped with brown. || -- the assault irresistible, -- "" how would you like to go it in uncle Billy Shakspeare, and tip the natives the last hagony in the tragics? """
tipped_mag_1992_396452.txt-93-6_tipped_fic_1846_7036.txt-2226-29,Closely Related,"A hen's breast feathers are tipped with brown. || She treasured up all the old traditions, and though she repeated them truly, they came from her mouth in brighter pictures than from others, because she tipped all the edges with her own golden fancy."
tipped_mag_1992_396452.txt-93-6_tipped_fic_1851_746.txt-9276-19,Identical,"A hen's breast feathers are tipped with brown. || The parted mouth of Tashtego revealed his shark-white teeth, which strangely gleamed as if they too had been tipped by corpusants; while lit up by the preternatural light,"
tipped_mag_1992_396452.txt-93-6_tipped_fic_1853_3465.txt-428-7,Identical,A hen's breast feathers are tipped with brown. || and many's the time he's tipped Aunt Fanny's venerable nose with indigo.
tipped_mag_1992_396452.txt-93-6_tipped_fic_1987_10756.txt-21242-2,Unrelated,A hen's breast feathers are tipped with brown. || So I tipped all the men off the board.
tipped_mag_1992_396452.txt-93-6_tipped_nf_1851_747930.txt-2962-24,Identical,"A hen's breast feathers are tipped with brown. || This is of the same height as the preceding, flowering at the same time; flowers much larger; one variety white, tipped with red; another yellow, tipped in the same way; all are easily cultivated in a rich, loamy soil."
tipped_mag_1992_396452.txt-93-6_tipping_fic_1853_3465.txt-1988-14,Unrelated,"A hen's breast feathers are tipped with brown. || Well, I went back with the beer, and just as Bridget was tipping the glass up to her thick lips, Jim bounded behind her like a panther, and held her arms tight while I took little Biddy and scampered into the house."
tipped_mag_1994_425905.txt-316-16_TIP_mag_2006_398898.txt-37-0,Closely Related,"A foreign service officer in the consul's office saw to it that Tony Lake was tipped off. || TIP Invest in a few solid shirts, a cashmere V-neck, and a textured cardigan."
tipped_mag_1994_425905.txt-316-16_tip_fic_2007_34343.txt-139-5,Unrelated,"A foreign service officer in the consul's office saw to it that Tony Lake was tipped off. || I would've liked to tip back my head, but I dared not take my eyes off Barnes."
tipped_mag_1994_425905.txt-316-16_tipped_fic_1851_746.txt-9276-19,Unrelated,"A foreign service officer in the consul's office saw to it that Tony Lake was tipped off. || The parted mouth of Tashtego revealed his shark-white teeth, which strangely gleamed as if they too had been tipped by corpusants; while lit up by the preternatural light,"
tipped_mag_1994_425905.txt-316-16_tipped_fic_1856_5515.txt-2714-37,Unrelated,"A foreign service officer in the consul's office saw to it that Tony Lake was tipped off. || He couldn't look upon their wonderous and perfect mechanism with a cold or unbelieving heart; but his best and warmest affections went upward with their sweet odor, and were acceptable to Him who had tipped every petal with a heavenly message."
tipped_mag_1994_425905.txt-316-16_tipping_fic_1853_9040.txt-443-12,Unrelated,"A foreign service officer in the consul's office saw to it that Tony Lake was tipped off. || Those uncomfortable persons, however, were not yet satisfied, and tipping their tongues with the unkindest venom of all, they began to talk of a wealthy and accomplished young lady, somewhere, whom it was rumored the doctor was shortly to marry, in spite of little flirtations at home, that some people thought meant something."
tipped_mag_1994_425905.txt-316-16_tips_mag_1997_398795.txt-20-8,Closely Related,"A foreign service officer in the consul's office saw to it that Tony Lake was tipped off. || Whichever tether you choose, keep these safety tips in mind: To avoid the risk of strangulation, never leave your child unattended when he's wearing the contraption."
tipped_mag_2004_388231.txt-68-2_Tip_news_2004_635173.txt-48-0,Unrelated,"Pre-production problems tipped the committee toward the choice of sticking with Panama. || Tip: If you want to avoid the weekend lines, try to get to Rip's before 7 p.m."
tipped_mag_2004_388231.txt-68-2_tips_mag_2006_385851.txt-108-2,Unrelated,Pre-production problems tipped the committee toward the choice of sticking with Panama. || Brown offers tips on which types of vintage chairs work well for the summer and how to get started.
tipped_news_1963_723280.txt-2-5_tipped_fic_2001_55735.txt-589-4,Identical,"The Martin 404 propeller craft tipped suddenly and went down nose ' first in mud at a point where work was being done to extend a runway and relocate a road. || He had his visor tipped back and she could see the hard cold sheen in his pale blue eyes, glinting like dangerous ice in the spring."
tipped_news_1963_723280.txt-2-5_tipped_nf_1851_747930.txt-2962-24,Unrelated,"The Martin 404 propeller craft tipped suddenly and went down nose ' first in mud at a point where work was being done to extend a runway and relocate a road. || This is of the same height as the preceding, flowering at the same time; flowers much larger; one variety white, tipped with red; another yellow, tipped in the same way; all are easily cultivated in a rich, loamy soil."
tipped_news_1963_723280.txt-2-5_tipping_fic_1853_3465.txt-1988-14,Identical,"The Martin 404 propeller craft tipped suddenly and went down nose ' first in mud at a point where work was being done to extend a runway and relocate a road. || Well, I went back with the beer, and just as Bridget was tipping the glass up to her thick lips, Jim bounded behind her like a panther, and held her arms tight while I took little Biddy and scampered into the house."
tipped_news_1963_723280.txt-2-5_tips_fic_1859_270.txt-401-88,Unrelated,"The Martin 404 propeller craft tipped suddenly and went down nose ' first in mud at a point where work was being done to extend a runway and relocate a road. || coffee-bean, - When lawyers take what they would give, And doctors give what they would take, - When city fathers eat to live, Save when they fast for conscience ' sake, - When one that hath a horse on sale Shall bring his merit to the proof, Without a lie for every nail That holds the iron on the hoof, - When in the usual place for rips Our gloves are stitched with special care, And guarded well the whalebone tips Where first umbrellas need repair, - When Cuba's weeds have quite forgot The power of suction to resist, And claret-bottles harber not Such dimples as would hold your fist, - When publishers no longer steal, And pay for what they stole before, - When the first locomotive's wheel Rolls through the Hoosac tunnel's bore; - TILL then let Cumming a blaze away, And Miller's saints blow up the globe; But when you see that blessed day, THEN order your ascension robe!"
tipped_news_1994_606771.txt-69-5_TIPPING_mag_2006_398384.txt-314-7,Closely Related,"The existing crop of restaurants tipped heavily toward white or black; they were not truly integrated. "" || LET THEM EAT CO2 THE NATURE OF TIPPING POINTS is that they happen dizzyingly fast."
tipped_news_1994_606771.txt-69-5_TIPS_fic_2005_780520.txt-572-10,Identical,"The existing crop of restaurants tipped heavily toward white or black; they were not truly integrated. "" || INSERT CUT: Young bruce on Thomas's shoulders- thomas TIPS back, threatening to drop Young bruce who LAUGHS and LAUGHS."
tipped_news_1994_606771.txt-69-5_tipped_mag_2005_397558.txt-67-28,Closely Related,"The existing crop of restaurants tipped heavily toward white or black; they were not truly integrated. "" || The b'hoys had a "" rolling gait "" and "" surly manner, "" wrote one historian, adding that they usually wore a "" shiny stovepipe hat tipped over the forehead, soap-locks plastered flat."
tipped_news_1995_614426.txt-37-3_TIPPING_mag_2006_398384.txt-314-7,Identical,I would have tipped my hat and gone home. || LET THEM EAT CO2 THE NATURE OF TIPPING POINTS is that they happen dizzyingly fast.
tipped_news_1995_614426.txt-37-3_tipped_mag_2005_397558.txt-67-28,Identical,"I would have tipped my hat and gone home. || The b'hoys had a "" rolling gait "" and "" surly manner, "" wrote one historian, adding that they usually wore a "" shiny stovepipe hat tipped over the forehead, soap-locks plastered flat."
tipped_nf_1838_747482.txt-1255-8_TIPPING_mag_2006_398384.txt-314-7,Unrelated,"The whole is enclosed with an iron railing tipped with gold near the Palace, and terraces having a double row of tile trees are raised along the north and south sides. || LET THEM EAT CO2 THE NATURE OF TIPPING POINTS is that they happen dizzyingly fast."
tipped_nf_1838_747482.txt-1255-8_tip_fic_1838_7250.txt-1578-20,Unrelated,"The whole is enclosed with an iron railing tipped with gold near the Palace, and terraces having a double row of tile trees are raised along the north and south sides. || -- the assault irresistible, -- "" how would you like to go it in uncle Billy Shakspeare, and tip the natives the last hagony in the tragics? """
tipped_nf_1838_747482.txt-1255-8_tipped_fic_1851_746.txt-9276-19,Identical,"The whole is enclosed with an iron railing tipped with gold near the Palace, and terraces having a double row of tile trees are raised along the north and south sides. || The parted mouth of Tashtego revealed his shark-white teeth, which strangely gleamed as if they too had been tipped by corpusants; while lit up by the preternatural light,"
tipped_nf_1838_747482.txt-1255-8_tipped_fic_1853_3465.txt-428-7,Identical,"The whole is enclosed with an iron railing tipped with gold near the Palace, and terraces having a double row of tile trees are raised along the north and south sides. || and many's the time he's tipped Aunt Fanny's venerable nose with indigo."
tipped_nf_1838_747482.txt-1255-8_tipped_nf_1851_747930.txt-2962-24,Identical,"The whole is enclosed with an iron railing tipped with gold near the Palace, and terraces having a double row of tile trees are raised along the north and south sides. || This is of the same height as the preceding, flowering at the same time; flowers much larger; one variety white, tipped with red; another yellow, tipped in the same way; all are easily cultivated in a rich, loamy soil."
tipped_nf_1838_747482.txt-1255-8_tipping_fic_1824_7277.txt-826-67,Unrelated,"The whole is enclosed with an iron railing tipped with gold near the Palace, and terraces having a double row of tile trees are raised along the north and south sides. || He was of a middling stature, inclining to corpulency; with a sanguine complexion, a low forehead deeply shaded with bushy black hair, that absolutely refused to conform to the sleekness of his order; a keen gray eye, which had a peculiarly cunning expression from a trick he had early acquired, and of which he could never rid himself, of tipping a knowing wink; a short thick nose turning upward; a wide mouth, with the corners sanctimoniously drawn down, and a prominent fat chin following the direction of his nose."
tipped_nf_1849_762578.txt-385-36_TIPS_fic_2005_780520.txt-572-10,Identical,"This is urged on by giving them whiskey; making bets on them; laying chips on one slave's head, and daring another to tip it off with his hand; and if he tipped it off, it would be called an insult, and cause a fight. || INSERT CUT: Young bruce on Thomas's shoulders- thomas TIPS back, threatening to drop Young bruce who LAUGHS and LAUGHS."
tipped_nf_1849_762578.txt-385-36_Tip_news_2004_635173.txt-48-0,Unrelated,"This is urged on by giving them whiskey; making bets on them; laying chips on one slave's head, and daring another to tip it off with his hand; and if he tipped it off, it would be called an insult, and cause a fight. || Tip: If you want to avoid the weekend lines, try to get to Rip's before 7 p.m."
tipped_nf_1849_762578.txt-385-36_tip_fic_1838_7250.txt-1578-20,Closely Related,"This is urged on by giving them whiskey; making bets on them; laying chips on one slave's head, and daring another to tip it off with his hand; and if he tipped it off, it would be called an insult, and cause a fight. || -- the assault irresistible, -- "" how would you like to go it in uncle Billy Shakspeare, and tip the natives the last hagony in the tragics? """
tipped_nf_1849_762578.txt-385-36_tip_fic_1975_10598.txt-5631-8,Unrelated,"This is urged on by giving them whiskey; making bets on them; laying chips on one slave's head, and daring another to tip it off with his hand; and if he tipped it off, it would be called an insult, and cause a fight. || I didn't have no hat left to tip and no shirt to my back and must of looked a sight, but Mother Bastion never even blinked. """
tipped_nf_1849_762578.txt-385-36_tipped_fic_1849_8065.txt-361-27,Unrelated,"This is urged on by giving them whiskey; making bets on them; laying chips on one slave's head, and daring another to tip it off with his hand; and if he tipped it off, it would be called an insult, and cause a fight. || His jests, unlike some jests that we might name, Had nothing in them of a mouldy savor; But fresh, and apt, and tipped with point they came, To put grim Melancholy out of favor; To drive Imposture to his den of shame, To scourge Pretence, and make true Merit braver: So that you granted, after you had laughed, Though Wit had feathered, Truth had barbed the shaft."
tipped_nf_1849_762578.txt-385-36_tipping_fic_1824_7277.txt-826-67,Unrelated,"This is urged on by giving them whiskey; making bets on them; laying chips on one slave's head, and daring another to tip it off with his hand; and if he tipped it off, it would be called an insult, and cause a fight. || He was of a middling stature, inclining to corpulency; with a sanguine complexion, a low forehead deeply shaded with bushy black hair, that absolutely refused to conform to the sleekness of his order; a keen gray eye, which had a peculiarly cunning expression from a trick he had early acquired, and of which he could never rid himself, of tipping a knowing wink; a short thick nose turning upward; a wide mouth, with the corners sanctimoniously drawn down, and a prominent fat chin following the direction of his nose."
tipped_nf_1849_762578.txt-385-36_tipping_fic_1853_3465.txt-1988-14,Distantly Related,"This is urged on by giving them whiskey; making bets on them; laying chips on one slave's head, and daring another to tip it off with his hand; and if he tipped it off, it would be called an insult, and cause a fight. || Well, I went back with the beer, and just as Bridget was tipping the glass up to her thick lips, Jim bounded behind her like a panther, and held her arms tight while I took little Biddy and scampered into the house."
tipped_nf_1851_747930.txt-1125-23_Tip_news_2004_635173.txt-48-0,Unrelated,"There are two species or varieties: A. rubra, with shining red berries, and A. alba, with milkwhite berries, tipped with red. || Tip: If you want to avoid the weekend lines, try to get to Rip's before 7 p.m."
tipped_nf_1851_747930.txt-1125-23_tip_fic_1838_7250.txt-1616-53,Unrelated,"There are two species or varieties: A. rubra, with shining red berries, and A. alba, with milkwhite berries, tipped with red. || It's smashing work, but it won't do for you, Spooney; you're little, black-muzzled, queer in the legs, and have got a cold; nature and sleeping with the windows open have done wonders in making you fit for the hintellectuals, and you shall tip ' em the sentimental in Hamlet. """
tipped_nf_1851_747930.txt-1125-23_tipped_fic_1846_7036.txt-2226-29,Identical,"There are two species or varieties: A. rubra, with shining red berries, and A. alba, with milkwhite berries, tipped with red. || She treasured up all the old traditions, and though she repeated them truly, they came from her mouth in brighter pictures than from others, because she tipped all the edges with her own golden fancy."
tipped_nf_1851_747930.txt-1125-23_tipped_mag_2005_397558.txt-67-28,Unrelated,"There are two species or varieties: A. rubra, with shining red berries, and A. alba, with milkwhite berries, tipped with red. || The b'hoys had a "" rolling gait "" and "" surly manner, "" wrote one historian, adding that they usually wore a "" shiny stovepipe hat tipped over the forehead, soap-locks plastered flat."
tipped_nf_1851_747930.txt-2962-24_tip_fic_1838_7250.txt-1616-53,Unrelated,"This is of the same height as the preceding, flowering at the same time; flowers much larger; one variety white, tipped with red; another yellow, tipped in the same way; all are easily cultivated in a rich, loamy soil. || It's smashing work, but it won't do for you, Spooney; you're little, black-muzzled, queer in the legs, and have got a cold; nature and sleeping with the windows open have done wonders in making you fit for the hintellectuals, and you shall tip ' em the sentimental in Hamlet. """
tipped_nf_1851_747930.txt-2962-24_tipped_fic_1843_7039.txt-2779-6,Identical,"This is of the same height as the preceding, flowering at the same time; flowers much larger; one variety white, tipped with red; another yellow, tipped in the same way; all are easily cultivated in a rich, loamy soil. || The Cupid of the ancient Hindoos tipped his arrows with flowers, and orange buds are the bridal crown with us, a nation of yesterday."
tipped_nf_1851_747930.txt-2962-24_tipped_fic_1849_8065.txt-361-27,Identical,"This is of the same height as the preceding, flowering at the same time; flowers much larger; one variety white, tipped with red; another yellow, tipped in the same way; all are easily cultivated in a rich, loamy soil. || His jests, unlike some jests that we might name, Had nothing in them of a mouldy savor; But fresh, and apt, and tipped with point they came, To put grim Melancholy out of favor; To drive Imposture to his den of shame, To scourge Pretence, and make true Merit braver: So that you granted, after you had laughed, Though Wit had feathered, Truth had barbed the shaft."
tipped_nf_1851_747930.txt-2962-24_tipped_fic_1850_7953.txt-1480-26,Identical,"This is of the same height as the preceding, flowering at the same time; flowers much larger; one variety white, tipped with red; another yellow, tipped in the same way; all are easily cultivated in a rich, loamy soil. || By the mirror's show While thou ne'er wilt know Thy beauty, nor proudly thy jewels bear, Every leaf on thy stem Shall be tipped with a gem, Every bud sparkling diamonds shall wear!"
tipped_nf_1851_747930.txt-2962-24_tipped_fic_1851_746.txt-9276-19,Identical,"This is of the same height as the preceding, flowering at the same time; flowers much larger; one variety white, tipped with red; another yellow, tipped in the same way; all are easily cultivated in a rich, loamy soil. || The parted mouth of Tashtego revealed his shark-white teeth, which strangely gleamed as if they too had been tipped by corpusants; while lit up by the preternatural light,"
tipped_nf_1851_747930.txt-2962-31_tipped_fic_1853_3465.txt-428-7,Identical,"This is of the same height as the preceding, flowering at the same time; flowers much larger; one variety white, tipped with red; another yellow, tipped in the same way; all are easily cultivated in a rich, loamy soil. || and many's the time he's tipped Aunt Fanny's venerable nose with indigo."
tipped_nf_1851_747930.txt-2962-31_tipping_fic_1853_3465.txt-1988-14,Unrelated,"This is of the same height as the preceding, flowering at the same time; flowers much larger; one variety white, tipped with red; another yellow, tipped in the same way; all are easily cultivated in a rich, loamy soil. || Well, I went back with the beer, and just as Bridget was tipping the glass up to her thick lips, Jim bounded behind her like a panther, and held her arms tight while I took little Biddy and scampered into the house."
tipped_nf_1851_747930.txt-2962-31_tips_mag_2002_385274.txt-105-7,Unrelated,"This is of the same height as the preceding, flowering at the same time; flowers much larger; one variety white, tipped with red; another yellow, tipped in the same way; all are easily cultivated in a rich, loamy soil. || Event stylist Colin Cowie shares smart meal-planning tips: For an easy-to-make egg dish, toast sliced bread."
tipped_nf_1851_747930.txt-3721-17_TIPPING_mag_2006_398384.txt-314-7,Unrelated,"they expand, the spotless white of its gaping corolla is exhibited, with its protruding stamens tipped with yellow anthers. || LET THEM EAT CO2 THE NATURE OF TIPPING POINTS is that they happen dizzyingly fast."
tipped_nf_1851_747930.txt-3721-17_tipped_fic_1849_8065.txt-361-27,Identical,"they expand, the spotless white of its gaping corolla is exhibited, with its protruding stamens tipped with yellow anthers. || His jests, unlike some jests that we might name, Had nothing in them of a mouldy savor; But fresh, and apt, and tipped with point they came, To put grim Melancholy out of favor; To drive Imposture to his den of shame, To scourge Pretence, and make true Merit braver: So that you granted, after you had laughed, Though Wit had feathered, Truth had barbed the shaft."
tipped_nf_1851_747930.txt-3721-17_tipping_fic_1824_7277.txt-826-67,Unrelated,"they expand, the spotless white of its gaping corolla is exhibited, with its protruding stamens tipped with yellow anthers. || He was of a middling stature, inclining to corpulency; with a sanguine complexion, a low forehead deeply shaded with bushy black hair, that absolutely refused to conform to the sleekness of his order; a keen gray eye, which had a peculiarly cunning expression from a trick he had early acquired, and of which he could never rid himself, of tipping a knowing wink; a short thick nose turning upward; a wide mouth, with the corners sanctimoniously drawn down, and a prominent fat chin following the direction of his nose."
tipped_nf_1851_747930.txt-3721-17_tipping_fic_1853_3465.txt-1988-14,Unrelated,"they expand, the spotless white of its gaping corolla is exhibited, with its protruding stamens tipped with yellow anthers. || Well, I went back with the beer, and just as Bridget was tipping the glass up to her thick lips, Jim bounded behind her like a panther, and held her arms tight while I took little Biddy and scampered into the house."
tipped_nf_1851_747930.txt-6012-16_Tip_news_2004_635173.txt-48-0,Unrelated,"H. borrusorum rex, H. robustum niveum, H. macanthrum, white and yellow variotf.es, tipped with purple, and the varieties approaching purple ae very fine. || Tip: If you want to avoid the weekend lines, try to get to Rip's before 7 p.m."
tipped_nf_1851_747930.txt-6012-16_tipped_fic_1987_10756.txt-21242-2,Unrelated,"H. borrusorum rex, H. robustum niveum, H. macanthrum, white and yellow variotf.es, tipped with purple, and the varieties approaching purple ae very fine. || So I tipped all the men off the board."
tipped_nf_1854_750818.txt-3005-11_tipped_fic_1846_7036.txt-2226-29,Identical,"Another loved the Spaniards because they had given him a stick tipped with silver. || She treasured up all the old traditions, and though she repeated them truly, they came from her mouth in brighter pictures than from others, because she tipped all the edges with her own golden fancy."
tipped_nf_1854_750818.txt-3005-11_tipped_fic_1849_8065.txt-361-27,Identical,"Another loved the Spaniards because they had given him a stick tipped with silver. || His jests, unlike some jests that we might name, Had nothing in them of a mouldy savor; But fresh, and apt, and tipped with point they came, To put grim Melancholy out of favor; To drive Imposture to his den of shame, To scourge Pretence, and make true Merit braver: So that you granted, after you had laughed, Though Wit had feathered, Truth had barbed the shaft."
tipped_nf_1854_750818.txt-3005-11_tipped_fic_1850_7953.txt-1480-26,Identical,"Another loved the Spaniards because they had given him a stick tipped with silver. || By the mirror's show While thou ne'er wilt know Thy beauty, nor proudly thy jewels bear, Every leaf on thy stem Shall be tipped with a gem, Every bud sparkling diamonds shall wear!"
tipped_nf_1854_755030.txt-2999-17_tip_mag_1961_442000.txt-637-1,Unrelated,"The chamois figures largely; there are pouches made of chamois skin, walking sticks and alpenstocks tipped with chamois horn; sometimes an entire skin, horns and all, hanging disconsolately downward. || You tip him and put the luggage in a taxi and drive a few blocks to your hotel."
tipped_nf_1854_755030.txt-2999-17_tipped_fic_1843_7039.txt-2779-6,Identical,"The chamois figures largely; there are pouches made of chamois skin, walking sticks and alpenstocks tipped with chamois horn; sometimes an entire skin, horns and all, hanging disconsolately downward. || The Cupid of the ancient Hindoos tipped his arrows with flowers, and orange buds are the bridal crown with us, a nation of yesterday."
tipped_nf_1854_755030.txt-2999-17_tipped_fic_1846_7036.txt-2226-29,Identical,"The chamois figures largely; there are pouches made of chamois skin, walking sticks and alpenstocks tipped with chamois horn; sometimes an entire skin, horns and all, hanging disconsolately downward. || She treasured up all the old traditions, and though she repeated them truly, they came from her mouth in brighter pictures than from others, because she tipped all the edges with her own golden fancy."
tipped_nf_1854_755030.txt-2999-17_tipping_fic_1979_780093.txt-1469-11,Unrelated,"The chamois figures largely; there are pouches made of chamois skin, walking sticks and alpenstocks tipped with chamois horn; sometimes an entire skin, horns and all, hanging disconsolately downward. || Once I came home from driving the hack and Enid was tipping a bottle of liquor straight up. """
tipping_fic_1824_7277.txt-826-67_tipped_fic_1846_7036.txt-2226-29,Unrelated,"He was of a middling stature, inclining to corpulency; with a sanguine complexion, a low forehead deeply shaded with bushy black hair, that absolutely refused to conform to the sleekness of his order; a keen gray eye, which had a peculiarly cunning expression from a trick he had early acquired, and of which he could never rid himself, of tipping a knowing wink; a short thick nose turning upward; a wide mouth, with the corners sanctimoniously drawn down, and a prominent fat chin following the direction of his nose. || She treasured up all the old traditions, and though she repeated them truly, they came from her mouth in brighter pictures than from others, because she tipped all the edges with her own golden fancy."
