annotation_lbl,category,sentence
rag_fic_1999_30451.txt-68-3_rags_fic_1962_10427.txt-5159-25,Identical,"I dip my rag in the water he has carried in a bucket from the bog pond and begin to wipe. || As soon as the coal was aboard, Pappy Tung and his deck coolies would go after the coal dust with hoses, scrubbers and rags, and in an hour or two the San Pablo would be as brass-gleaming white as ever."
rag_fic_2000_38437.txt-118-14_rags_fic_1856_1281.txt-4033-64,Distantly Related,"Melba tosses a pincushion away, wipes off a wooden school chair with a rag. "" || Gutters running with seething matter; homeless outcasts sitting, besotted, on crazy door-steps; the vicious, with savage visage, and keen, watchful eye, loitering at the doors of filthy "" groceries; "" the sickly and neglected child crawling upon the side-pave, or seeking a crust to appease its hunger-all are found here, gasping, in rags, a breath of air by day, or seeking a shelter, at night, in dens so abject that the world can furnish no counterpart."
rag_fic_2001_55625.txt-90-10_rags_fic_1842_8882.txt-1086-8,Distantly Related,"I saw Mr. Schenley's body flopping around like a rag doll, because he didn't have his seatbelt on like I did. || Clothe him with finest stuffs, yourselves in rags Which scarcely cover ye: furnish for him costly couch, Yours the hard plank: yield to him the labor Of your youth, your life, and when useless grown, To be cast off, like superannuated Brutes, to die unsuccoured."
rag_fic_2001_55625.txt-90-10_rags_mag_1979_491636.txt-393-23,Distantly Related,"I saw Mr. Schenley's body flopping around like a rag doll, because he didn't have his seatbelt on like I did. || The other memory is of a vacant lot in the cold, yellow light of late afternoon and a drunken woman in filthy rags beating a man over the head with an umbrella until he fell, then standing over him, kicking and striking him again and again."
rag_fic_2005_29418.txt-164-23_rag_fic_1995_53078.txt-281-6,Distantly Related,"She was surrounded by a pack of dogs that grabbed at her arms and legs and pulled her across the ground like a rag doll. || One hardly thinks of the local rag as a representative of the media at large. """
rag_fic_2007_52034.txt-772-7_rag_fic_1993_1040060.txt-10919-2,Unrelated,"Jason handed her a clean blue wipe rag from the dispenser. "" || Don't rag on me about a few joints, will you, Felicia? """
rag_fic_2007_52034.txt-772-7_rags_fic_1858_1282.txt-5496-20,Closely Related,"Jason handed her a clean blue wipe rag from the dispenser. "" || Halting at the door of a little house, the roof overgrown with black moss, the windows filled with rags, and poverty written upon every shingle, he stood for several seconds hesitating and shivering."
rag_mag_1835_554357.txt-300-24_rag_fic_1993_1040060.txt-10919-2,Unrelated,"Chemistry has supplied its bleaching inventions and its medicines, not to speak of the more questionable blessings of dry bone soup, linen rag sugar, and sawdust bread. || Don't rag on me about a few joints, will you, Felicia? """
rag_mag_1839_586418.txt-95-5_rags_fic_1973_23896.txt-73-18,Distantly Related,"of Runnymede agreement among the rag barons, that no one of the fraternity should be monarch over the others-n quarrel of the robbers against their brigand chief for assuming more authority than is justly due to him -- a quarrel which would soon be healed when the hand itself is endangered, or new spoils are to be obtained.. || The scattered fragments of the nightmare break loose from her and fall at her feet, like incomprehensible rags."
rag_mag_1857_526498.txt-79-16_rag_fic_1833_7239.txt-209-3,Distantly Related,"Here he wrote some of his finest critical essays for the reviews, and that "" rag of a book, "" as he calls it, the "" Life of Schiller. "" || snatching up a rag of tarred canvass and a bunch of spun-yarn that somebody held near -- good for the lockjaw -- tried"
rag_mag_1857_526498.txt-79-16_rags_fic_1848_7193.txt-9888-11,Distantly Related,"Here he wrote some of his finest critical essays for the reviews, and that "" rag of a book, "" as he calls it, the "" Life of Schiller. "" || staff in hand, the gaunt old man, clad in rags that a beggar might have been ashamed to wear, stood between the gazers and the light of the western sky, his silvery hair reddened at the edges by the rays of the declining sun."
rag_mag_1857_526498.txt-79-16_rags_fic_1981_780032.txt-3326-69,Distantly Related,"Here he wrote some of his finest critical essays for the reviews, and that "" rag of a book, "" as he calls it, the "" Life of Schiller. "" || Yet here was this wretch, looking fully like a cadaver that would not lie down; here in this roaring huge wilderness, in this valley where surely no white human had ever been before, except Mary and her fellow captives last summer, here was Ghetel, refusing to die yet, sitting here at this moment on a boulder tearing strips of cloth from the rags of her dress to wrap around her feet, still trying to take care of herself."
rag_mag_1975_479719.txt-346-12_rags_mag_1821_553346.txt-34-22,Distantly Related,"There is still the psychiatrist, with whom she feels like a rag doll being urged to march forth with the metallic purpose of a mechanical majorette. || was hemp and flax yesterday, and linen, and rags, and money today, too often brings you down to rags tomorrow, and not perhaps quite so often as it might, to hemp again the day after."
rag_mag_2002_427158.txt-31-18_rag_fic_1856_9077.txt-1344-9,Identical,"Christopher rearranged the floor plan for maximum light, installed stock kitchen cabinets gently aged with a tea-stained rag (below), and focused on simple pine and painted furnishings. || Or he was a piece of string, a rag, a willow-wand, and I had a contemptuous pity."
rag_news_1992_612529.txt-28-4_rag_fic_1963_10432.txt-315-3,Identical,The washer snatched the rag away and slapped it to the window two feet lower. || He took a rag from the book closet and went out the door.
rag_news_1992_612529.txt-28-4_rag_fic_1993_1040060.txt-10919-2,Unrelated,"The washer snatched the rag away and slapped it to the window two feet lower. || Don't rag on me about a few joints, will you, Felicia? """
rag_news_1992_612529.txt-28-4_rags_fic_1830_8660.txt-616-9,Distantly Related,The washer snatched the rag away and slapped it to the window two feet lower. || ANSELMO They come From princes that are traffickers in rags.
rag_news_2005_629405.txt-33-14_rag_fic_2005_29418.txt-164-23,Identical,"Galena Park Middle School conducts a toy drive, and local senior citizens make rag dolls for small children, she added. || She was surrounded by a pack of dogs that grabbed at her arms and legs and pulled her across the ground like a rag doll."
rag_nf_1845_747928.txt-1155-15_rag_mag_2002_427158.txt-31-18,Identical,"It should be rubbed into the parts affected, by means of a piece of rag tied to a stick, the operator taking care not to let it touch his clothes. || Christopher rearranged the floor plan for maximum light, installed stock kitchen cabinets gently aged with a tea-stained rag (below), and focused on simple pine and painted furnishings."
rag_nf_1845_747928.txt-1155-15_rags_fic_1976_10607.txt-9096-3,Distantly Related,"It should be rubbed into the parts affected, by means of a piece of rag tied to a stick, the operator taking care not to let it touch his clothes. || I follow those rags for kicks, "" Charles says. """
rag_nf_1847_747595.txt-241-22_rags_fic_1836_7052.txt-3737-12,Distantly Related,"This ornament is considered indispensable, and those who can not afford it, supply its place with a bit of red rag, which equally well answers the intended purpose of pointing them out as disciples of Buddha. || is to exhibit -- a walking piece of paste-board or bundle of rags."
rag_nf_1852_752548.txt-2578-9_rags_fic_1845_7183.txt-2911-6,Distantly Related,"You dirthy owld bit of a blackguard of a rag, ' says I, in an exthremity of rage, ' You're not fit for the back of a dacent lad an ' a jintleman. || This basket contained a nest of rags and an indescribable baby; and in the ashes on the rough hearth played several dingy objects, which I suppose had once been babies. """
rag_nf_1857_767292.txt-1611-8_rag_fic_2007_52034.txt-772-7,Distantly Related,"One was decrying infant baptism as a "" rag of Popery, "" "" the last relic of Rome in Protestantism, "" "" a device of Satan to fill up the church with unconverted members, "" and much more to that effect. || Jason handed her a clean blue wipe rag from the dispenser. """
rag_nf_1857_767292.txt-1611-8_rag_nf_1852_752548.txt-2578-9,Distantly Related,"One was decrying infant baptism as a "" rag of Popery, "" "" the last relic of Rome in Protestantism, "" "" a device of Satan to fill up the church with unconverted members, "" and much more to that effect. || You dirthy owld bit of a blackguard of a rag, ' says I, in an exthremity of rage, ' You're not fit for the back of a dacent lad an ' a jintleman."
rag_nf_1978_773805.txt-357-4_rags_fic_1843_7208.txt-10511-25,Unrelated,"The setting is Ramkali rag, which relates to the season of Besant in March shortly before harvest. || ; and having drilled a small company of young vagabonds, he made a circuit of the market-places on Saturday nights with these -- their rags flying to the wind, and an expression of doleful gratitude in their faces -- running at his heels; Puffer keeping in the advance, and from time to time ordering a cutlet, or steak, or tender-loin, to be cast in."
rag_nf_1978_773805.txt-357-4_rags_fic_1843_7208.txt-1235-45,Unrelated,"The setting is Ramkali rag, which relates to the season of Besant in March shortly before harvest. || I don't see how a dinner is to come out of this, "" said Habbakkuk Viol, after gazing upon the apparel a reasonable length of time, "" unless, Bob, you propose to feed us, like ostriches, on rags and iron."
rag_nf_1978_773805.txt-357-4_rags_fic_1856_1281.txt-4033-64,Unrelated,"The setting is Ramkali rag, which relates to the season of Besant in March shortly before harvest. || Gutters running with seething matter; homeless outcasts sitting, besotted, on crazy door-steps; the vicious, with savage visage, and keen, watchful eye, loitering at the doors of filthy "" groceries; "" the sickly and neglected child crawling upon the side-pave, or seeking a crust to appease its hunger-all are found here, gasping, in rags, a breath of air by day, or seeking a shelter, at night, in dens so abject that the world can furnish no counterpart."
rags_fic_1823_7246.txt-4692-15_rag_fic_1968_10498.txt-2152-7,Closely Related,"-- "" To suckle fools and chronicle small beer "" -- kill spiders, darn rags, and whip children -- O, there's nothing so pleasant. || The old lady takes off her head rag and folds it up. """
rags_fic_1823_7246.txt-4692-15_rag_fic_1970_16380.txt-3506-10,Distantly Related,"-- "" To suckle fools and chronicle small beer "" -- kill spiders, darn rags, and whip children -- O, there's nothing so pleasant. || PADDY puts down the gun and gags CONSTABLE with a rag from his pocket."
rags_fic_1828_7259.txt-660-46_rag_fic_1995_53078.txt-281-6,Distantly Related,"You say the children were ragged and dirty; I shall see that they are comfortably clothed, and, if I find that the clothes are kept whole and clean, I will befriend the family farther, but if they are let run to rags, without washing or mending, I shall do no more. "" || One hardly thinks of the local rag as a representative of the media at large. """
rags_fic_1842_7206.txt-2048-60_rag_fic_1843_7208.txt-9818-5,Distantly Related,"For myself, ge'mmen, if you ask my views of litter-a-toor, I don't hesitate to say, in vun sense o ' the word, excuse the expression, it's nothin ' but a powerful combination o ' rags and brass: by which I means to say, it takes a uncommon quantity o ' rags to make the paper out of, and it takes a uncommon sight o ' brass and courage to make the paper full o ' readin ' matter. || next yard with scarcely a rag to their backs."
rags_fic_1842_7206.txt-2048-60_rag_mag_1839_586418.txt-95-5,Distantly Related,"For myself, ge'mmen, if you ask my views of litter-a-toor, I don't hesitate to say, in vun sense o ' the word, excuse the expression, it's nothin ' but a powerful combination o ' rags and brass: by which I means to say, it takes a uncommon quantity o ' rags to make the paper out of, and it takes a uncommon sight o ' brass and courage to make the paper full o ' readin ' matter. || of Runnymede agreement among the rag barons, that no one of the fraternity should be monarch over the others-n quarrel of the robbers against their brigand chief for assuming more authority than is justly due to him -- a quarrel which would soon be healed when the hand itself is endangered, or new spoils are to be obtained.."
rags_fic_1842_7206.txt-2048-60_rags_fic_1836_7052.txt-3737-12,Identical,"For myself, ge'mmen, if you ask my views of litter-a-toor, I don't hesitate to say, in vun sense o ' the word, excuse the expression, it's nothin ' but a powerful combination o ' rags and brass: by which I means to say, it takes a uncommon quantity o ' rags to make the paper out of, and it takes a uncommon sight o ' brass and courage to make the paper full o ' readin ' matter. || is to exhibit -- a walking piece of paste-board or bundle of rags."
rags_fic_1842_8882.txt-1086-8_rag_fic_1990_53195.txt-5-16,Unrelated,"Clothe him with finest stuffs, yourselves in rags Which scarcely cover ye: furnish for him costly couch, Yours the hard plank: yield to him the labor Of your youth, your life, and when useless grown, To be cast off, like superannuated Brutes, to die unsuccoured. || Farther on, the low houses were made of stone instead of the heavily textured coral rag that composed the Swahili island's historic buildings."
rags_fic_1842_8882.txt-1086-8_rags_fic_1855_9098.txt-4674-8,Closely Related,"Clothe him with finest stuffs, yourselves in rags Which scarcely cover ye: furnish for him costly couch, Yours the hard plank: yield to him the labor Of your youth, your life, and when useless grown, To be cast off, like superannuated Brutes, to die unsuccoured. || The floor is covered with litter and filthy rags, and none of the vessels are clean."
rags_fic_1842_8882.txt-1086-8_rags_fic_1962_10427.txt-5159-25,Distantly Related,"Clothe him with finest stuffs, yourselves in rags Which scarcely cover ye: furnish for him costly couch, Yours the hard plank: yield to him the labor Of your youth, your life, and when useless grown, To be cast off, like superannuated Brutes, to die unsuccoured. || As soon as the coal was aboard, Pappy Tung and his deck coolies would go after the coal dust with hoses, scrubbers and rags, and in an hour or two the San Pablo would be as brass-gleaming white as ever."
rags_fic_1845_7183.txt-2911-6_rag_fic_2004_28525.txt-81-26,Closely Related,"This basket contained a nest of rags and an indescribable baby; and in the ashes on the rough hearth played several dingy objects, which I suppose had once been babies. "" || He holstered the knife and then grabbed the driver's twitching body with both fists, yanked it from the truck and threw it like a rag doll to the side of the road."
rags_fic_1845_7183.txt-2911-6_rags_fic_1973_16207.txt-1265-4,Closely Related,"This basket contained a nest of rags and an indescribable baby; and in the ashes on the rough hearth played several dingy objects, which I suppose had once been babies. "" || Curly is practically in rags and has several days growth on his face."
rags_fic_1848_7193.txt-9888-11_rag_fic_1999_30451.txt-68-3,Distantly Related,"staff in hand, the gaunt old man, clad in rags that a beggar might have been ashamed to wear, stood between the gazers and the light of the western sky, his silvery hair reddened at the edges by the rays of the declining sun. || I dip my rag in the water he has carried in a bucket from the bog pond and begin to wipe."
rags_fic_1848_7193.txt-9888-11_rag_mag_2002_427158.txt-31-18,Closely Related,"staff in hand, the gaunt old man, clad in rags that a beggar might have been ashamed to wear, stood between the gazers and the light of the western sky, his silvery hair reddened at the edges by the rays of the declining sun. || Christopher rearranged the floor plan for maximum light, installed stock kitchen cabinets gently aged with a tea-stained rag (below), and focused on simple pine and painted furnishings."
rags_fic_1848_7193.txt-9888-11_rag_nf_1852_752548.txt-2578-9,Distantly Related,"staff in hand, the gaunt old man, clad in rags that a beggar might have been ashamed to wear, stood between the gazers and the light of the western sky, his silvery hair reddened at the edges by the rays of the declining sun. || You dirthy owld bit of a blackguard of a rag, ' says I, in an exthremity of rage, ' You're not fit for the back of a dacent lad an ' a jintleman."
rags_fic_1848_7193.txt-9900-20_rag_fic_1993_1040060.txt-10919-2,Unrelated,""" Pay-As-I-Go, "" responded the old man, and at the word, from some obscure nook of his rags, he drew forth a crown of shining silver. "" || Don't rag on me about a few joints, will you, Felicia? """
rags_fic_1848_7193.txt-9900-20_rags_fic_1848_7193.txt-9888-11,Identical,""" Pay-As-I-Go, "" responded the old man, and at the word, from some obscure nook of his rags, he drew forth a crown of shining silver. "" || staff in hand, the gaunt old man, clad in rags that a beggar might have been ashamed to wear, stood between the gazers and the light of the western sky, his silvery hair reddened at the edges by the rays of the declining sun."
rags_fic_1849_7192.txt-6161-4_rag_mag_1835_554357.txt-300-24,Closely Related,"He's down on rags, I tell ye. || Chemistry has supplied its bleaching inventions and its medicines, not to speak of the more questionable blessings of dry bone soup, linen rag sugar, and sawdust bread."
rags_fic_1849_7192.txt-6161-4_rag_nf_1857_767292.txt-1611-8,Distantly Related,"He's down on rags, I tell ye. || One was decrying infant baptism as a "" rag of Popery, "" "" the last relic of Rome in Protestantism, "" "" a device of Satan to fill up the church with unconverted members, "" and much more to that effect."
rags_fic_1849_7192.txt-6161-4_rags_mag_1840_586512.txt-853-72,Distantly Related,"He's down on rags, I tell ye. || It was able, as the end has shown, to set at defiance the very Constitution of the United States, the latter providing that only gold and silver shall be money; w * * ile this bank, by its career of law-breaking, fraud, and despotism, has at length fairly got the better of this Constitutional provision, ard we have seen through its means irredeemable rags legalized as mcney by the legislators og several of the States."
rags_fic_1851_746.txt-9213-32_rag_fic_2004_28525.txt-81-26,Closely Related,"When darkness came on, sky and sea roared and split with the thunder, and blazed with the lightning, that showed the disabled masts fluttering here and there with the rags which the first fury of the || He holstered the knife and then grabbed the driver's twitching body with both fists, yanked it from the truck and threw it like a rag doll to the side of the road."
rags_fic_1854_8328.txt-3033-25_rag_fic_1970_16380.txt-3506-10,Closely Related,"Whence then thy right to rack my limbs with toil, And bear away the produce of the soil; Leave my poor babes in rags the blast to feel, Wet with hot tears their scant, unwholesome meal, And earthward, like the beasts that perish, gaze From springtime to the || PADDY puts down the gun and gags CONSTABLE with a rag from his pocket."
rags_fic_1856_1281.txt-4033-64_rag_fic_1970_16380.txt-3506-10,Closely Related,"Gutters running with seething matter; homeless outcasts sitting, besotted, on crazy door-steps; the vicious, with savage visage, and keen, watchful eye, loitering at the doors of filthy "" groceries; "" the sickly and neglected child crawling upon the side-pave, or seeking a crust to appease its hunger-all are found here, gasping, in rags, a breath of air by day, or seeking a shelter, at night, in dens so abject that the world can furnish no counterpart. || PADDY puts down the gun and gags CONSTABLE with a rag from his pocket."
rags_fic_1856_5515.txt-1149-30_rag_fic_1966_10477.txt-8848-21,Closely Related,"There was a time when she did not care if the floor was all covered with heaps of dirt, and she would go out into the street with the rags flying all about her, and her hair in masses of thick tangles, and her face quite black and ugly. || they had baked, half a bag of flour under the bed, his sack of tools, and that bloody rag I told you about."
rags_fic_1858_1282.txt-5496-20_rag_mag_1857_526498.txt-79-16,Distantly Related,"Halting at the door of a little house, the roof overgrown with black moss, the windows filled with rags, and poverty written upon every shingle, he stood for several seconds hesitating and shivering. || Here he wrote some of his finest critical essays for the reviews, and that "" rag of a book, "" as he calls it, the "" Life of Schiller. """
rags_fic_1858_1282.txt-5496-20_rags_fic_1845_7183.txt-2911-6,Identical,"Halting at the door of a little house, the roof overgrown with black moss, the windows filled with rags, and poverty written upon every shingle, he stood for several seconds hesitating and shivering. || This basket contained a nest of rags and an indescribable baby; and in the ashes on the rough hearth played several dingy objects, which I suppose had once been babies. """
rags_fic_1858_1282.txt-5496-20_rags_fic_1973_16207.txt-1265-4,Distantly Related,"Halting at the door of a little house, the roof overgrown with black moss, the windows filled with rags, and poverty written upon every shingle, he stood for several seconds hesitating and shivering. || Curly is practically in rags and has several days growth on his face."
rags_fic_1860_9168.txt-1744-29_rags_fic_1858_1282.txt-5496-20,Closely Related,""" Oh, bless you, not a scar, "" answered John, "" for don't you mind how he kep ' the iled silk and wet rags on yer face, and how that night when you was sickest, he held yer hands so you couldn't tache that little feller between yer eyes. || Halting at the door of a little house, the roof overgrown with black moss, the windows filled with rags, and poverty written upon every shingle, he stood for several seconds hesitating and shivering."
rags_fic_1860_9168.txt-1744-29_rags_fic_2005_32344.txt-225-2,Distantly Related,""" Oh, bless you, not a scar, "" answered John, "" for don't you mind how he kep ' the iled silk and wet rags on yer face, and how that night when you was sickest, he held yer hands so you couldn't tache that little feller between yer eyes. || Whatever the rags paid the paparazzi, it was enough to keep them coming back for more."
rags_fic_1960_10398.txt-5716-17_rag_fic_1960_10398.txt-7106-9,Closely Related,"Exactly as in every account, whether from Danzig, or Munich, or Warsaw, the rags of a Wehrmacht uniform clung to the figure's bones, the sleeves, the trousers, hanging in shreds, slashed back and forth and up and down by outragedtime. || In her right hand, she still held the rag to wipe the table clean."
rags_fic_1960_10398.txt-5716-17_rag_fic_1970_16380.txt-3506-10,Closely Related,"Exactly as in every account, whether from Danzig, or Munich, or Warsaw, the rags of a Wehrmacht uniform clung to the figure's bones, the sleeves, the trousers, hanging in shreds, slashed back and forth and up and down by outragedtime. || PADDY puts down the gun and gags CONSTABLE with a rag from his pocket."
rags_fic_1962_10427.txt-5159-25_rag_fic_1856_9077.txt-1344-9,Identical,"As soon as the coal was aboard, Pappy Tung and his deck coolies would go after the coal dust with hoses, scrubbers and rags, and in an hour or two the San Pablo would be as brass-gleaming white as ever. || Or he was a piece of string, a rag, a willow-wand, and I had a contemptuous pity."
rags_fic_1962_10427.txt-5159-25_rags_fic_1860_9168.txt-1744-29,Identical,"As soon as the coal was aboard, Pappy Tung and his deck coolies would go after the coal dust with hoses, scrubbers and rags, and in an hour or two the San Pablo would be as brass-gleaming white as ever. || "" Oh, bless you, not a scar, "" answered John, "" for don't you mind how he kep ' the iled silk and wet rags on yer face, and how that night when you was sickest, he held yer hands so you couldn't tache that little feller between yer eyes."
rags_fic_1973_16207.txt-1265-4_rag_fic_1995_53078.txt-281-6,Distantly Related,"Curly is practically in rags and has several days growth on his face. || One hardly thinks of the local rag as a representative of the media at large. """
rags_fic_1973_16207.txt-1265-4_rags_mag_1845_587497.txt-188-37,Identical,"Curly is practically in rags and has several days growth on his face. || crossing the Niemen in presence of Napoleon, as he sat in his tower and saw those glorious legions move in beautiful order and high spirits before him; and the remnant of that scattered army in rags, wan and ghastly, following their iron-hearted leader as he strode on foot over the same river, always fills one with the profoundest melancholy."
rags_fic_1976_10607.txt-9096-3_rag_fic_1856_9077.txt-1344-9,Distantly Related,"I follow those rags for kicks, "" Charles says. "" || Or he was a piece of string, a rag, a willow-wand, and I had a contemptuous pity."
rags_fic_1976_10607.txt-9096-3_rag_fic_1999_30451.txt-68-3,Distantly Related,"I follow those rags for kicks, "" Charles says. "" || I dip my rag in the water he has carried in a bucket from the bog pond and begin to wipe."
rags_fic_1976_10607.txt-9096-3_rags_fic_1823_7246.txt-4692-15,Distantly Related,"I follow those rags for kicks, "" Charles says. "" || -- "" To suckle fools and chronicle small beer "" -- kill spiders, darn rags, and whip children -- O, there's nothing so pleasant."
rags_fic_1976_10607.txt-9096-3_rags_mag_1839_586418.txt-113-40,Closely Related,"I follow those rags for kicks, "" Charles says. "" || By their joint operation the number of banks was more than doubled in the space of time we are now speaking of; and nearly nine hundred manufactories of paper money were set in motion,, pouring forth their rags"
rags_fic_1981_780032.txt-3326-69_rags_fic_1848_7193.txt-9888-11,Identical,"Yet here was this wretch, looking fully like a cadaver that would not lie down; here in this roaring huge wilderness, in this valley where surely no white human had ever been before, except Mary and her fellow captives last summer, here was Ghetel, refusing to die yet, sitting here at this moment on a boulder tearing strips of cloth from the rags of her dress to wrap around her feet, still trying to take care of herself. || staff in hand, the gaunt old man, clad in rags that a beggar might have been ashamed to wear, stood between the gazers and the light of the western sky, his silvery hair reddened at the edges by the rays of the declining sun."
rags_fic_1986_16370.txt-10-13_rag_nf_1857_767292.txt-1611-8,Distantly Related,"They are Honduran migrant workers, dressed in shabby clothes, some with rags on their heads, others wearing broad-brimmed hats. || One was decrying infant baptism as a "" rag of Popery, "" "" the last relic of Rome in Protestantism, "" "" a device of Satan to fill up the church with unconverted members, "" and much more to that effect."
rags_fic_2005_32344.txt-225-2_rag_fic_2007_52034.txt-772-7,Distantly Related,"Whatever the rags paid the paparazzi, it was enough to keep them coming back for more. || Jason handed her a clean blue wipe rag from the dispenser. """
rags_fic_2005_32344.txt-225-2_rags_fic_1960_10398.txt-5716-17,Distantly Related,"Whatever the rags paid the paparazzi, it was enough to keep them coming back for more. || Exactly as in every account, whether from Danzig, or Munich, or Warsaw, the rags of a Wehrmacht uniform clung to the figure's bones, the sleeves, the trousers, hanging in shreds, slashed back and forth and up and down by outragedtime."
rags_mag_1826_553698.txt-262-40_Rags_fic_1843_7208.txt-513-8,Distantly Related,"and then tell us it is nothing worth; what is it but to act over on a large national scale, that detestable villany of our bankrupt monied corporations, who buy up at a discount their own worthless rags? || Come, fork over the solid, Old Rags, "" said the boatman, with a loud laugh, and turning with a quizzical leer to a group of captains, and sloop-boys that had gathered to see the fun. """
rags_mag_1839_586418.txt-113-40_rags_fic_1828_7259.txt-660-46,Distantly Related,"By their joint operation the number of banks was more than doubled in the space of time we are now speaking of; and nearly nine hundred manufactories of paper money were set in motion,, pouring forth their rags || You say the children were ragged and dirty; I shall see that they are comfortably clothed, and, if I find that the clothes are kept whole and clean, I will befriend the family farther, but if they are let run to rags, without washing or mending, I shall do no more. """
rags_mag_1839_586418.txt-113-40_rags_fic_1848_7193.txt-9888-11,Distantly Related,"By their joint operation the number of banks was more than doubled in the space of time we are now speaking of; and nearly nine hundred manufactories of paper money were set in motion,, pouring forth their rags || staff in hand, the gaunt old man, clad in rags that a beggar might have been ashamed to wear, stood between the gazers and the light of the western sky, his silvery hair reddened at the edges by the rays of the declining sun."
rags_mag_1839_586418.txt-113-40_rags_fic_1962_10427.txt-5159-25,Distantly Related,"By their joint operation the number of banks was more than doubled in the space of time we are now speaking of; and nearly nine hundred manufactories of paper money were set in motion,, pouring forth their rags || As soon as the coal was aboard, Pappy Tung and his deck coolies would go after the coal dust with hoses, scrubbers and rags, and in an hour or two the San Pablo would be as brass-gleaming white as ever."
rags_mag_1840_554848.txt-170-30_rag_fic_1970_16380.txt-3506-10,Closely Related,"Whatever may be the determination of the poor cultivator in bearing hunger, that he may face his other xvarits, he is in general naked, or covered with rags, transmitted in the family from generation to generation. || PADDY puts down the gun and gags CONSTABLE with a rag from his pocket."
rags_mag_1840_586512.txt-853-72_rag_fic_1968_10498.txt-2152-7,Distantly Related,"It was able, as the end has shown, to set at defiance the very Constitution of the United States, the latter providing that only gold and silver shall be money; w * * ile this bank, by its career of law-breaking, fraud, and despotism, has at length fairly got the better of this Constitutional provision, ard we have seen through its means irredeemable rags legalized as mcney by the legislators og several of the States. || The old lady takes off her head rag and folds it up. """
rags_mag_1840_586512.txt-853-72_rags_fic_1848_7193.txt-9900-20,Distantly Related,"It was able, as the end has shown, to set at defiance the very Constitution of the United States, the latter providing that only gold and silver shall be money; w * * ile this bank, by its career of law-breaking, fraud, and despotism, has at length fairly got the better of this Constitutional provision, ard we have seen through its means irredeemable rags legalized as mcney by the legislators og several of the States. || "" Pay-As-I-Go, "" responded the old man, and at the word, from some obscure nook of his rags, he drew forth a crown of shining silver. """
rags_mag_1840_586584.txt-140-47_rags_fic_1854_9826.txt-223-0,Identical,"There is a higher pleasure in his view in preachiiig to the savages, than in sharing the luxuries of refined society; and in preferring the former he acts upon the same principle of self-love, as the chimney sweeper would in giving up his sooty rags for the purple linen of a prince. || rags, and clinging to his side, "" don't cry!"
rags_mag_1845_587427.txt-128-16_rag_fic_1966_10477.txt-8848-21,Closely Related,"Whole families of men, women, and children, half naked, barefoot, in rags, shivering in the cold, lean and gaunt from hunger, without a hut to shelter them from the storm, or a pillow of straw whereon to lay their heads. || they had baked, half a bag of flour under the bed, his sack of tools, and that bloody rag I told you about."
rags_mag_1845_587497.txt-188-37_rag_fic_2001_55625.txt-90-10,Distantly Related,"crossing the Niemen in presence of Napoleon, as he sat in his tower and saw those glorious legions move in beautiful order and high spirits before him; and the remnant of that scattered army in rags, wan and ghastly, following their iron-hearted leader as he strode on foot over the same river, always fills one with the profoundest melancholy. || I saw Mr. Schenley's body flopping around like a rag doll, because he didn't have his seatbelt on like I did."
rags_mag_1845_587497.txt-188-37_rag_mag_1857_526498.txt-79-16,Distantly Related,"crossing the Niemen in presence of Napoleon, as he sat in his tower and saw those glorious legions move in beautiful order and high spirits before him; and the remnant of that scattered army in rags, wan and ghastly, following their iron-hearted leader as he strode on foot over the same river, always fills one with the profoundest melancholy. || Here he wrote some of his finest critical essays for the reviews, and that "" rag of a book, "" as he calls it, the "" Life of Schiller. """
rags_mag_1845_587497.txt-188-37_rags_fic_1848_7193.txt-9900-20,Identical,"crossing the Niemen in presence of Napoleon, as he sat in his tower and saw those glorious legions move in beautiful order and high spirits before him; and the remnant of that scattered army in rags, wan and ghastly, following their iron-hearted leader as he strode on foot over the same river, always fills one with the profoundest melancholy. || "" Pay-As-I-Go, "" responded the old man, and at the word, from some obscure nook of his rags, he drew forth a crown of shining silver. """
rags_mag_1845_587497.txt-188-37_rags_fic_1986_16370.txt-10-13,Closely Related,"crossing the Niemen in presence of Napoleon, as he sat in his tower and saw those glorious legions move in beautiful order and high spirits before him; and the remnant of that scattered army in rags, wan and ghastly, following their iron-hearted leader as he strode on foot over the same river, always fills one with the profoundest melancholy. || They are Honduran migrant workers, dressed in shabby clothes, some with rags on their heads, others wearing broad-brimmed hats."
rags_mag_1855_566557.txt-206-51_rag_nf_1847_747595.txt-241-22,Closely Related,"No one supposes it strange, if a man wastes his time and his patrimony in field sports, the dram shop, and at the gaming-table, that he becomes poor, and that his wife and children are dwelling in a hovel, starved with hnnger and clothed in rags. || This ornament is considered indispensable, and those who can not afford it, supply its place with a bit of red rag, which equally well answers the intended purpose of pointing them out as disciples of Buddha."
rags_nf_1844_748164.txt-1079-17_rag_fic_1960_780071.txt-42-28,Closely Related,"In the savage state, and before cotton wrapped mankind, they suffered for clothing, and rags indicated poverty. || In addition to these principal groups, there were subgroups, common to both parties, who were Douglas men, Lincoln men; believers in a flannel rag around the neck for a colic, and scoffers at the remedy; men who had signed the pledge and men who drank a quart of whisky at a sitting; men who were Baptists, Presbyterians, and Holy Rollers; men who knew certain intimate biological facts about Esquimaux women, and men who denied their knowledge."
