annotation_lbl,category,sentence
rag_fic_1963_10432.txt-350-4_rags_mag_1823_553494.txt-190-75,Closely Related,"He hung the wet rag over the back of his chair to dry and went to the windowsill and untwisted the pencil sharpener case and poured a rosy stream of shavings into the wastebasket. || At midday, when the streets seem to run with liquid fire, when scarcely any pedestrian is abroad, and even the policeman has retired to enjoy the luxury of shade, you may see the droshky driver clinging to his post of duty, the carter urging on his dirt-besmeared equipage, the vender offering his wares with the cry which is a shriek, and the beggars, sexless by plenitude of rags, awaiting their copek at the blazing doors of church and catlle (lral."
rag_fic_1966_10477.txt-8641-9_rags_nf_1848_747893.txt-2275-26,Identical,"Grubeshov now slowly drew forth a long, stained rag. "" || Of this description are bones, horns and hoofs of cattle, bone dust, the entire carcasses of animals, cuttings of leather, woolen rags, feathers, and hair."
rag_fic_1968_10498.txt-2152-7_rag_mag_1851_503986.txt-165-17,Identical,"The old lady takes off her head rag and folds it up. "" || w could alone afford them "" She can make no head against this sea, under that rag of canva55, "" said Barnstable"
rag_fic_1977_780162.txt-3432-12_rag_fic_2005_29418.txt-164-23,Distantly Related,"She was very suntanned, her long hair tied up in a rag of crimson silk. || She was surrounded by a pack of dogs that grabbed at her arms and legs and pulled her across the ground like a rag doll."
rag_fic_1986_10739.txt-5977-19_Rags_fic_1971_10547.txt-5485-12,Unrelated,"She went up her own trail, wiping away the dime-sized drops on the linoleum, then rinsing the rag, wringing it out, and putting it aside. || Always me and Rags together on the magazine covers; me and Rags in the layouts; mother and daughter, pixie twins. """
rag_fic_1990_53195.txt-165-15_rag_mag_1986_492452.txt-469-15,Identical,"A donkey pulling a heavily loaded wooden cart presses her into the roughly textured coral rag. || He just lay there in the sunshine, all stretched out and limber as a rag."
rag_fic_1996_54392.txt-105-7_rags_mag_1845_587427.txt-128-16,Closely Related,"She wiped her hands on the polishing rag, which was fortunately still in the pocket of her dress, and headed for the baths. || Whole families of men, women, and children, half naked, barefoot, in rags, shivering in the cold, lean and gaunt from hunger, without a hut to shelter them from the storm, or a pillow of straw whereon to lay their heads."
rag_fic_1997_54733.txt-477-20_rag_fic_2002_47815.txt-326-5,Identical,"I was on a desolate hillside, a worn battle lance beside me, its pennon little more than a rag. || Larry pulled out his face rag, and she took it and dried her hand. """
rag_fic_1997_54733.txt-477-20_rags_fic_1842_7206.txt-2048-60,Identical,"I was on a desolate hillside, a worn battle lance beside me, its pennon little more than a rag. || For myself, ge'mmen, if you ask my views of litter-a-toor, I don't hesitate to say, in vun sense o ' the word, excuse the expression, it's nothin ' but a powerful combination o ' rags and brass: by which I means to say, it takes a uncommon quantity o ' rags to make the paper out of, and it takes a uncommon sight o ' brass and courage to make the paper full o ' readin ' matter."
rag_fic_1997_54733.txt-477-20_rags_fic_1853_9040.txt-627-24,Identical,"I was on a desolate hillside, a worn battle lance beside me, its pennon little more than a rag. || Porch above porch, opening out on the alley, served as dooryards to the different apartments -- places for the drying of miserable rags -- play-grounds for the children -- and look-outs, for the decrepit old women, on sunny afternoons."
rag_fic_1998_16027.txt-2817-13_rags_mag_1823_553448.txt-466-23,Closely Related,"-- 122 -- 267 IN THE LIVING ROOM - LATER Tasteful antiques, rag rugs and kids ' toys. || a base coin upon our community, shake public credit, poison faith between man and man, turn certificates of stock into rags, and render it good husbandry-.. as it was twelve years ago in the Dutch cities -- to pull down brick houses, for the sake of saving the tax?"
rag_fic_1999_30451.txt-68-3_rag_mag_1986_492452.txt-469-15,Identical,"I dip my rag in the water he has carried in a bucket from the bog pond and begin to wipe. || He just lay there in the sunshine, all stretched out and limber as a rag."
rag_fic_2004_28525.txt-81-26_rag_fic_1968_10498.txt-2152-7,Identical,"He holstered the knife and then grabbed the driver's twitching body with both fists, yanked it from the truck and threw it like a rag doll to the side of the road. || The old lady takes off her head rag and folds it up. """
rag_fic_2005_29418.txt-164-23_rag_fic_1851_746.txt-1956-13,Identical,She was surrounded by a pack of dogs that grabbed at her arms and legs and pulled her across the ground like a rag doll. || He was but shabbily apparelled in faded jacket and patched trowsers; a rag of a black handkerchief investing his neck.
rag_fic_2005_29418.txt-164-23_rag_fic_1993_1040060.txt-10919-2,Unrelated,"She was surrounded by a pack of dogs that grabbed at her arms and legs and pulled her across the ground like a rag doll. || Don't rag on me about a few joints, will you, Felicia? """
rag_fic_2005_29418.txt-164-23_rag_mag_1975_479719.txt-346-12,Identical,"She was surrounded by a pack of dogs that grabbed at her arms and legs and pulled her across the ground like a rag doll. || There is still the psychiatrist, with whom she feels like a rag doll being urged to march forth with the metallic purpose of a mechanical majorette."
rag_fic_2005_29418.txt-164-23_rags_fic_1978_10636.txt-9552-17,Identical,"She was surrounded by a pack of dogs that grabbed at her arms and legs and pulled her across the ground like a rag doll. || devious interferences was now shared, debonairly lit a KocMoc cigarette, that went ill with his rags and his paint."
rag_fic_2007_52034.txt-772-7_rags_fic_1854_8328.txt-3033-25,Closely Related,"Jason handed her a clean blue wipe rag from the dispenser. "" || Whence then thy right to rack my limbs with toil, And bear away the produce of the soil; Leave my poor babes in rags the blast to feel, Wet with hot tears their scant, unwholesome meal, And earthward, like the beasts that perish, gaze From springtime to the"
rag_fic_2007_52174.txt-30-10_rag_fic_1991_53493.txt-523-18,Identical,"Krumholz came over and slapped at the table with his rag. "" || You reached down under your edge of the seat and pulled out the pistol in a clean white rag."
rag_mag_1996_427949.txt-24-3_rags_fic_1986_16370.txt-10-13,Identical,"paint with a rag to give the brick the effect of a time-worn surface. || They are Honduran migrant workers, dressed in shabby clothes, some with rags on their heads, others wearing broad-brimmed hats."
rag_mag_2002_427158.txt-31-18_rags_fic_1981_780032.txt-3326-69,Identical,"Christopher rearranged the floor plan for maximum light, installed stock kitchen cabinets gently aged with a tea-stained rag (below), and focused on simple pine and painted furnishings. || Yet here was this wretch, looking fully like a cadaver that would not lie down; here in this roaring huge wilderness, in this valley where surely no white human had ever been before, except Mary and her fellow captives last summer, here was Ghetel, refusing to die yet, sitting here at this moment on a boulder tearing strips of cloth from the rags of her dress to wrap around her feet, still trying to take care of herself."
rag_news_2005_629405.txt-33-14_rags_mag_1823_553494.txt-190-75,Closely Related,"Galena Park Middle School conducts a toy drive, and local senior citizens make rag dolls for small children, she added. || At midday, when the streets seem to run with liquid fire, when scarcely any pedestrian is abroad, and even the policeman has retired to enjoy the luxury of shade, you may see the droshky driver clinging to his post of duty, the carter urging on his dirt-besmeared equipage, the vender offering his wares with the cry which is a shriek, and the beggars, sexless by plenitude of rags, awaiting their copek at the blazing doors of church and catlle (lral."
rag_nf_1847_747595.txt-241-22_rag_fic_1970_14232.txt-94-14,Identical,"This ornament is considered indispensable, and those who can not afford it, supply its place with a bit of red rag, which equally well answers the intended purpose of pointing them out as disciples of Buddha. || Below the car is a MECHANIC dressed in greasy coveralls holding a wrench, rag and oil can."
rags_fic_1830_8660.txt-616-9_rag_fic_1839_7233.txt-3517-2,Closely Related,"ANSELMO They come From princes that are traffickers in rags. || hardly a rag to my back, or a halfpenny in my pocket, I thought after all that they might as well have finished the matter."
rags_fic_1836_7052.txt-3737-12_rag_fic_1966_10477.txt-8641-9,Identical,"is to exhibit -- a walking piece of paste-board or bundle of rags. || Grubeshov now slowly drew forth a long, stained rag. """
rags_fic_1836_7052.txt-3737-12_rags_mag_1851_555704.txt-209-6,Identical,"is to exhibit -- a walking piece of paste-board or bundle of rags. || The flour, leather, and rags have been manufactured into corresponding articles, the bread has been eaten, the shoes are half worn out, and the paper is covered with writing or printing, so that a new supply of each is called for."
rags_fic_1842_8882.txt-1086-8_rags_nf_1856_755595.txt-1836-22,Identical,"Clothe him with finest stuffs, yourselves in rags Which scarcely cover ye: furnish for him costly couch, Yours the hard plank: yield to him the labor Of your youth, your life, and when useless grown, To be cast off, like superannuated Brutes, to die unsuccoured. || They all rush about -- the lethargic German keeps pace with the energetic Yankee; and the Irishman, no longer in rags, "" guesses "" and "" spekilates "" in the brogue of Erin."
rags_fic_1843_7208.txt-10511-25_rags_fic_1856_5515.txt-1683-24,Identical,"; and having drilled a small company of young vagabonds, he made a circuit of the market-places on Saturday nights with these -- their rags flying to the wind, and an expression of doleful gratitude in their faces -- running at his heels; Puffer keeping in the advance, and from time to time ordering a cutlet, or steak, or tender-loin, to be cast in. || He did not remember how beautiful the contrast must be to Pat as he came from his mother's den of infamy, where rags and dirt prevailed, to the neat and cleanly dwelling, and the pure, bright, happy faces of Mrs. Bates and her two children."
rags_fic_1843_7208.txt-12969-15_rag_fic_1856_1281.txt-1296-54,Closely Related,"Is it our wish that honest-hearted manhood, apparelled, it may be, in rags, and held low and cheap in the world's esteem, should, for any reason whatever, be robbed of its suffrage, and made to keep its peace in the presence of power, or wealth, or hereditary scorn? || So we used to lodge here and there, in the cellars about the Points, in ' Cut Throat Alley, ' or ' Cow Bay, ' or ' Murderer's Alley, ' or in ' The House of the Nine Nations, ' or wherever we could get a sixpenny rag to lay down upon."
rags_fic_1843_7208.txt-12969-15_rags_fic_1848_1279.txt-222-47,Identical,"Is it our wish that honest-hearted manhood, apparelled, it may be, in rags, and held low and cheap in the world's esteem, should, for any reason whatever, be robbed of its suffrage, and made to keep its peace in the presence of power, or wealth, or hereditary scorn? || The chords of tender sympathy were at once touched and Bettina followed the old woman outside the walls, and beyond an angle of the ruins a few rods, when the person who had so excited her commiseration suddenly stopped, and tossing off the wretched rags he wore, he stood before her the athletic leader of banditti, Petard! """
rags_fic_1843_7208.txt-12969-15_rags_nf_1853_771859.txt-2267-8,Closely Related,"Is it our wish that honest-hearted manhood, apparelled, it may be, in rags, and held low and cheap in the world's esteem, should, for any reason whatever, be robbed of its suffrage, and made to keep its peace in the presence of power, or wealth, or hereditary scorn? || (They are made by dipping paper or rags in melted sulphur.)"
rags_fic_1843_7208.txt-4905-33_rag_fic_1855_9053.txt-162-24,Identical,"In return, gentlemen, for this flattering toast, let me offer you, "" The regamuffins and paupers of the ward: they conceal more genuine honor and virtue beneath their rags, than King Solomon in his Sunday clothes, or a Fourth-of-July orator in his new-bought ruffle and wristbands! "" || As the girl set down her burden, the door re-opened behind her, and a little boy, whose clothing was one consolidated rag from top to toe, made his appearance."
rags_fic_1844_7189.txt-3024-9_rag_fic_1999_30451.txt-68-3,Closely Related,He came to this castle in his Palmer's rags and perilled his life to rescue his Ladye love. || I dip my rag in the water he has carried in a bucket from the bog pond and begin to wipe.
rags_fic_1848_7193.txt-9888-11_rag_fic_1851_746.txt-341-19,Closely Related,"staff in hand, the gaunt old man, clad in rags that a beggar might have been ashamed to wear, stood between the gazers and the light of the western sky, his silvery hair reddened at the edges by the rays of the declining sun. || For to go as a passenger you must needs have a purse, and a purse is but a rag unless you have something in it."
rags_fic_1848_7193.txt-9888-11_rag_fic_1990_53195.txt-165-15,Closely Related,"staff in hand, the gaunt old man, clad in rags that a beggar might have been ashamed to wear, stood between the gazers and the light of the western sky, his silvery hair reddened at the edges by the rays of the declining sun. || A donkey pulling a heavily loaded wooden cart presses her into the roughly textured coral rag."
rags_fic_1848_7193.txt-9888-11_rags_fic_1839_8877.txt-142-20,Identical,"staff in hand, the gaunt old man, clad in rags that a beggar might have been ashamed to wear, stood between the gazers and the light of the western sky, his silvery hair reddened at the edges by the rays of the declining sun. || upon The farnish'd wretch before you, poor in all things Save honor; -- on these tatter'd rags you gazed; You thought he might be bought."
rags_fic_1848_7193.txt-9900-20_rags_fic_1849_5168.txt-697-54,Identical,""" Pay-As-I-Go, "" responded the old man, and at the word, from some obscure nook of his rags, he drew forth a crown of shining silver. "" || The ' Doctor, ' a large, dark man, very showily dressed, complied, and spoke as follows: -- ' As I was saying, gentlemen, I had become awfully reduced -- not a cent in my possession, not a friend in the world, and clothed in rags."
rags_fic_1848_7341.txt-1445-6_rags_fic_1976_10607.txt-9096-3,Undecidable,"Thar they was, covered with rags and dirt, livin in houses and cellars, without hardly any furniture; and sum of ' em without dores or winders. || I follow those rags for kicks, "" Charles says. """
rags_fic_1848_7341.txt-1681-50_rag_mag_2002_427158.txt-31-18,Identical,"Ther was sum ten or a dozen families livin in the house, and all of ' em was frightened almost to deth, and turned out of ther beds into the street, jest because the family in the roof had gone to sleep leavin a pile of old rags afire to drive off the musketers. || Christopher rearranged the floor plan for maximum light, installed stock kitchen cabinets gently aged with a tea-stained rag (below), and focused on simple pine and painted furnishings."
rags_fic_1848_7906.txt-111-29_rag_fic_2004_780513.txt-2394-23,Identical,"Humbly the stranger took the offered crumb Yet ate not of it, standing meek and dumb: Then lifts his eyes, -- the wondering Ahab saw His rags fall from him as the snow in thaw. || MUNSON HOUSE - STAIRCASE/LIVING ROOM - NIGHT -- and he falls down the stairs, each thudding impact bouncing his body like a rag doll's."
rags_fic_1849_7192.txt-6161-4_RAG_fic_2002_14169.txt-131-104,Undecidable,"He's down on rags, I tell ye. || ENSEMBLE THERE 'S SOMETHIN ' HAPPENIN ' IN DIXIEI 'M FROM DIXIE SO I KNOWWE GOT A RAG WE CALL "" THE FIG TREE "" FOR THAT BIG TREE THAT WE GROWAND WHEN WE 'RE HOPPIN ' ON THE BAYOUI DEFY YOU TO BE STILLGET YOU A RAGGY TUNEGET YOU A CAJUN MOONGET YOU A JACK OR A JILL COME ON ALONGWE 'RE GON NA DO THE FIG TREE RAGYOUR BODY GON NA ZIG AND ZAGTAKE A LOOK ATEV'RY CHAP AND EV'RY CHIPPY ALL ALONG THE MISSISSIPPIDOIN ' THE DANCETHEY 'RE DANCIN ' TO THE FIG TREE RAGI WAN NA DO THE FIG TREE RAG"
rags_fic_1849_7216.txt-200-17_rag_fic_1991_53493.txt-523-18,Identical,"Now, the next pilgrim was a very old and miserable man; stone-blind, covered with rags; and supporting his steps with a staff. "" || You reached down under your edge of the seat and pulled out the pistol in a clean white rag."
rags_fic_1851_746.txt-9213-32_rag_fic_2007_52174.txt-30-10,Identical,"When darkness came on, sky and sea roared and split with the thunder, and blazed with the lightning, that showed the disabled masts fluttering here and there with the rags which the first fury of the || Krumholz came over and slapped at the table with his rag. """
rags_fic_1855_9098.txt-4674-8_rag_fic_1843_7208.txt-9818-5,Closely Related,"The floor is covered with litter and filthy rags, and none of the vessels are clean. || next yard with scarcely a rag to their backs."
rags_fic_1856_1281.txt-1360-18_rag_fic_2009_36969.txt-187-8,Closely Related,"said Mrs. McCarty, begging them to sit down, and excuse the disordered state of her few rags. || Aunt Ada, do you have a clean rag? """
rags_fic_1856_1281.txt-4033-64_rag_fic_2001_55625.txt-90-10,Closely Related,"Gutters running with seething matter; homeless outcasts sitting, besotted, on crazy door-steps; the vicious, with savage visage, and keen, watchful eye, loitering at the doors of filthy "" groceries; "" the sickly and neglected child crawling upon the side-pave, or seeking a crust to appease its hunger-all are found here, gasping, in rags, a breath of air by day, or seeking a shelter, at night, in dens so abject that the world can furnish no counterpart. || I saw Mr. Schenley's body flopping around like a rag doll, because he didn't have his seatbelt on like I did."
rags_fic_1856_1281.txt-4096-4_rags_fic_1970_780003.txt-138-12,Identical,"Like revelling witches in rags, and seen through the bedimmed atmosphere at the further end of the den, are half-frantic men, women, and girls || She set to work then, stripping off the soaked, mud-caked rags Ludorica wore, tugging loose the strips of cloth making her improvised leggings."
rags_fic_1856_1281.txt-5311-18_rag_fic_1963_10432.txt-350-4,Closely Related,"its ruthless keepers have refused them bread, shut them into the street, and left them in rags scarce sufficient to cover their nakedness, to sleep upon the cold stones, a mute but terrible rebuke to those hearts that bleed over the sorrows of Africa, but have no blood to give out when the object of pity is a poor, heart-sick girl, forced to make the cold pavement her bed. || He hung the wet rag over the back of his chair to dry and went to the windowsill and untwisted the pencil sharpener case and poured a rosy stream of shavings into the wastebasket."
rags_fic_1856_5515.txt-1683-24_rags_fic_1835_7309.txt-3124-18,Identical,"He did not remember how beautiful the contrast must be to Pat as he came from his mother's den of infamy, where rags and dirt prevailed, to the neat and cleanly dwelling, and the pure, bright, happy faces of Mrs. Bates and her two children. || They are not the men to fight less earnestly on that account, nor will their poverty and rags hinder them from striking a good blow, when occasion serves, against the invader to whom they owe them. """
rags_fic_1969_10517.txt-1319-11_rag_mag_1975_479719.txt-346-12,Identical,"The big attendant comes out of his office and hands wet rags to everybody. || There is still the psychiatrist, with whom she feels like a rag doll being urged to march forth with the metallic purpose of a mechanical majorette."
rags_fic_1981_10681.txt-832-4_rags_fic_1982_780033.txt-2336-15,Distantly Related,"Though they were in rags now, the walking and the food in them kept them warm, and the sun was pleasant on their faces when they were out of the shadows. || He was one of the few in this day and age who really went from rags to riches."
rags_fic_1982_780033.txt-2336-15_rag_mag_1975_479719.txt-346-12,Distantly Related,"He was one of the few in this day and age who really went from rags to riches. || There is still the psychiatrist, with whom she feels like a rag doll being urged to march forth with the metallic purpose of a mechanical majorette."
rags_fic_1984_10716.txt-8675-8_rags_fic_1849_7192.txt-6161-4,Undecidable,"was * * 37; 12895; TOOLONG rags. || He's down on rags, I tell ye."
rags_fic_1993_53750.txt-7-7_RAG_fic_2002_14169.txt-131-104,Undecidable,"A handful of soldiers, dressed in rags, dark-skinned and solemn, armed with knives and rifles, stood guard over them, displaying only marginal interest. "" || ENSEMBLE THERE 'S SOMETHIN ' HAPPENIN ' IN DIXIEI 'M FROM DIXIE SO I KNOWWE GOT A RAG WE CALL "" THE FIG TREE "" FOR THAT BIG TREE THAT WE GROWAND WHEN WE 'RE HOPPIN ' ON THE BAYOUI DEFY YOU TO BE STILLGET YOU A RAGGY TUNEGET YOU A CAJUN MOONGET YOU A JACK OR A JILL COME ON ALONGWE 'RE GON NA DO THE FIG TREE RAGYOUR BODY GON NA ZIG AND ZAGTAKE A LOOK ATEV'RY CHAP AND EV'RY CHIPPY ALL ALONG THE MISSISSIPPIDOIN ' THE DANCETHEY 'RE DANCIN ' TO THE FIG TREE RAGI WAN NA DO THE FIG TREE RAG"
rags_fic_2007_52049.txt-249-14_RAG_fic_2002_14169.txt-131-104,Undecidable,"an array of diamond-shaped bowls: a curved platter, a heap of dry rags. || ENSEMBLE THERE 'S SOMETHIN ' HAPPENIN ' IN DIXIEI 'M FROM DIXIE SO I KNOWWE GOT A RAG WE CALL "" THE FIG TREE "" FOR THAT BIG TREE THAT WE GROWAND WHEN WE 'RE HOPPIN ' ON THE BAYOUI DEFY YOU TO BE STILLGET YOU A RAGGY TUNEGET YOU A CAJUN MOONGET YOU A JACK OR A JILL COME ON ALONGWE 'RE GON NA DO THE FIG TREE RAGYOUR BODY GON NA ZIG AND ZAGTAKE A LOOK ATEV'RY CHAP AND EV'RY CHIPPY ALL ALONG THE MISSISSIPPIDOIN ' THE DANCETHEY 'RE DANCIN ' TO THE FIG TREE RAGI WAN NA DO THE FIG TREE RAG"
rags_mag_1821_553346.txt-34-22_rag_fic_1993_25031.txt-154-14,Closely Related,"was hemp and flax yesterday, and linen, and rags, and money today, too often brings you down to rags tomorrow, and not perhaps quite so often as it might, to hemp again the day after. || With a look of satisfaction on her face, she slipped a piece of rag through the holes and tied the ends in a knot. """
rags_mag_1821_553346.txt-34-22_rags_mag_1971_491261.txt-18-26,Closely Related,"was hemp and flax yesterday, and linen, and rags, and money today, too often brings you down to rags tomorrow, and not perhaps quite so often as it might, to hemp again the day after. || have existed forever without being considered pro-Cologne In Cologne, a town of monks and bones, And pavements fang ' d with murderous stones And rags, and hags, and hideous wenches; I counted two and seventy stenches, All well defined, and"
rags_mag_1823_553494.txt-190-75_rags_mag_2007_389213.txt-218-41,Identical,"At midday, when the streets seem to run with liquid fire, when scarcely any pedestrian is abroad, and even the policeman has retired to enjoy the luxury of shade, you may see the droshky driver clinging to his post of duty, the carter urging on his dirt-besmeared equipage, the vender offering his wares with the cry which is a shriek, and the beggars, sexless by plenitude of rags, awaiting their copek at the blazing doors of church and catlle (lral. || As the economist Deirdre McCloskey explains in a 2004 article in the magazine Christian Century, "" Your * * 29; 2541; TOOLONG had one dress for church and one for the week, if she were not in rags."
rags_mag_1840_554848.txt-170-30_rags_fic_1995_53078.txt-121-25,Identical,"Whatever may be the determination of the poor cultivator in bearing hunger, that he may face his other xvarits, he is in general naked, or covered with rags, transmitted in the family from generation to generation. || But Thomas, well, he suddenly, before our very eyes, became this mound of flesh stripping off a thick bundle of bloody rags from between his legs."
rags_mag_1840_554848.txt-170-30_rags_mag_1979_480081.txt-122-22,Identical,"Whatever may be the determination of the poor cultivator in bearing hunger, that he may face his other xvarits, he is in general naked, or covered with rags, transmitted in the family from generation to generation. || Women discuss how they no longer can afford soap in accents Shakespeare might have understood; and when a book seller in rags boards the train,"
rags_mag_1840_586512.txt-853-72_rag_fic_2001_55625.txt-90-10,Closely Related,"It was able, as the end has shown, to set at defiance the very Constitution of the United States, the latter providing that only gold and silver shall be money; w * * ile this bank, by its career of law-breaking, fraud, and despotism, has at length fairly got the better of this Constitutional provision, ard we have seen through its means irredeemable rags legalized as mcney by the legislators og several of the States. || I saw Mr. Schenley's body flopping around like a rag doll, because he didn't have his seatbelt on like I did."
rags_mag_1840_586584.txt-140-47_rags_fic_1856_5515.txt-1149-30,Identical,"There is a higher pleasure in his view in preachiiig to the savages, than in sharing the luxuries of refined society; and in preferring the former he acts upon the same principle of self-love, as the chimney sweeper would in giving up his sooty rags for the purple linen of a prince. || There was a time when she did not care if the floor was all covered with heaps of dirt, and she would go out into the street with the rags flying all about her, and her hair in masses of thick tangles, and her face quite black and ugly."
rags_mag_1845_587497.txt-188-37_rag_fic_1844_7081.txt-1082-14,Undecidable,"crossing the Niemen in presence of Napoleon, as he sat in his tower and saw those glorious legions move in beautiful order and high spirits before him; and the remnant of that scattered army in rags, wan and ghastly, following their iron-hearted leader as he strode on foot over the same river, always fills one with the profoundest melancholy. || Don't you know I am good for nothing -- just like a dem rag in the mornin ', ' till I get my gin-cock-tail?"
rags_mag_1845_587497.txt-188-37_rag_fic_1960_780071.txt-42-28,Closely Related,"crossing the Niemen in presence of Napoleon, as he sat in his tower and saw those glorious legions move in beautiful order and high spirits before him; and the remnant of that scattered army in rags, wan and ghastly, following their iron-hearted leader as he strode on foot over the same river, always fills one with the profoundest melancholy. || In addition to these principal groups, there were subgroups, common to both parties, who were Douglas men, Lincoln men; believers in a flannel rag around the neck for a colic, and scoffers at the remedy; men who had signed the pledge and men who drank a quart of whisky at a sitting; men who were Baptists, Presbyterians, and Holy Rollers; men who knew certain intimate biological facts about Esquimaux women, and men who denied their knowledge."
rags_mag_1852_555751.txt-173-80_Rags_news_1986_670438.txt-30-21,Unrelated,"In the first particular, while the standard of intelligence and refinement among our native population is perhaps higher than among our neighbors under the British crown, they are rapidly following our steps as to popular education, and they receive much smaller proportional accessions than we do of a degraded foreign population, whose brutish habits of living have a direct tendency to reduce the price of labor to what will furnish the discomfort, smoke, and rags of a shanty. || // The director of "" Sixpence "" back then was Gene Saks, who happens to be the director of "" Rags. """
rags_mag_1852_555751.txt-173-80_rag_fic_1973_10578.txt-508-49,Identical,"In the first particular, while the standard of intelligence and refinement among our native population is perhaps higher than among our neighbors under the British crown, they are rapidly following our steps as to popular education, and they receive much smaller proportional accessions than we do of a degraded foreign population, whose brutish habits of living have a direct tendency to reduce the price of labor to what will furnish the discomfort, smoke, and rags of a shanty. || I must have drawn back from the rag -- obsessive cleanliness now seems to me less embarrassing than it seemed that day, New Orleans being a dirty city when I was young, with open sewers and epidemics -- because Willy said something in Cajun French and the rag was taken out of my hand."
rags_mag_1852_555751.txt-173-80_rags_fic_1842_7206.txt-2048-60,Identical,"In the first particular, while the standard of intelligence and refinement among our native population is perhaps higher than among our neighbors under the British crown, they are rapidly following our steps as to popular education, and they receive much smaller proportional accessions than we do of a degraded foreign population, whose brutish habits of living have a direct tendency to reduce the price of labor to what will furnish the discomfort, smoke, and rags of a shanty. || For myself, ge'mmen, if you ask my views of litter-a-toor, I don't hesitate to say, in vun sense o ' the word, excuse the expression, it's nothin ' but a powerful combination o ' rags and brass: by which I means to say, it takes a uncommon quantity o ' rags to make the paper out of, and it takes a uncommon sight o ' brass and courage to make the paper full o ' readin ' matter."
rags_mag_1855_566557.txt-206-51_rags_fic_1962_10417.txt-5773-14,Identical,"No one supposes it strange, if a man wastes his time and his patrimony in field sports, the dram shop, and at the gaming-table, that he becomes poor, and that his wife and children are dwelling in a hovel, starved with hnnger and clothed in rags. || The women had managed to wash a few garments, faded shirts and baby rags; a long line of them flapped from a cord hung so low everyonecrossing the deck had to stoop under it."
rags_mag_1973_431860.txt-42-20_rags_fic_1844_7189.txt-3024-9,Closely Related,"But what is truly startling is the total absence of hungry and sickly men, women, and children in rags? || He came to this castle in his Palmer's rags and perilled his life to rescue his Ladye love."
rags_mag_2007_389213.txt-218-41_rag_fic_2007_52174.txt-30-10,Closely Related,"As the economist Deirdre McCloskey explains in a 2004 article in the magazine Christian Century, "" Your * * 29; 2541; TOOLONG had one dress for church and one for the week, if she were not in rags. || Krumholz came over and slapped at the table with his rag. """
rags_nf_1821_747955.txt-233-0_Rags_news_1986_670438.txt-30-21,Unrelated,"rags into the wasps holes, where the nest lies, and presently fling a spade full of earth over the holes. || // The director of "" Sixpence "" back then was Gene Saks, who happens to be the director of "" Rags. """
rags_nf_1830_747487.txt-1879-4_rags_mag_1851_555704.txt-209-6,Identical,"He has bundles of rags on his sled, which, perhaps, he values, but which can be of no service to him. || The flour, leather, and rags have been manufactured into corresponding articles, the bread has been eaten, the shoes are half worn out, and the paper is covered with writing or printing, so that a new supply of each is called for."
rallies_mag_1962_477910.txt-118-5_rally_mag_1846_565554.txt-266-14,Distantly Related,"Once people attending Radical Right rallies have been alarmed by tales of Communist betrayal in Washington and imminent collapse of the nation? || Let, then, the people of Great Britain and of these United States rally around the standard of religious freedom for the world; let them lift up the cry of indignation at every infringement of the"
rallies_mag_1976_491807.txt-283-17_rally_mag_1860_506692.txt-83-4,Distantly Related,"He was loyal to President Nixon through the entire Watergate affair, even speaking at Nixon defense rallies conducted by Rabbi Baruch Korff. || In this last determined rally Pattie lost ten men, and received a wound himself."
rallies_mag_1984_321807.txt-9-9_rally_mag_1856_566737.txt-295-20,Undecidable,"Yet there must be something to these inelegant pep rallies, some reason millions of normal citizens jump up and down in town halls and public squares, and shout themselves hoarse for candidates they can barely hear, saying things they all have heard before. || But that was an element which only hot heads could breathe; in view of the educated class, gene rally, it was not a fact to front the sun; and the alienation of such men from the church became complete. """
rallies_mag_1984_480570.txt-263-10_rally_nf_1988_773830.txt-127-28,Identical,"PUBLIC ENTERTAINMENTS: Opera, movies, buskers, political rallies, gymnastic demonstrations; vocal recitals and performances of reggae, jazz, New Wave, and classical music in the parks. || In the era of antiwar demonstrations, when the government released a spy-plane photograph purporting to show sparse crowds around the Washington Monument at the height of a rally, he analyzed the monument's shadow to prove that the photograph had actually been taken a half-hour later, when the rally was breaking up."
rallies_mag_1992_423452.txt-465-4_rally_fic_1845_7162.txt-2288-2,Unrelated,"They assumed control over rallies because they had been there before and knew an abundance of dusty old songs and slogans. || A brilliant rally followed -- we calling off our wearied dogs, and hasting to the lower road, where we found Garry with the sleighs, and dashing off in our turn through all sorts of bye-paths and wood-roads to head them once again!"
rallies_news_1965_725095.txt-19-7_rally_nf_1853_747555.txt-1414-40,Distantly Related,"CReceived a warm reception at several street-corner rallies and handshaking tours in normally Democratic areas of Brooklyn. ' || The restless and insatiable ambition of Bonaparte cooperating with and stimulated by the necessities of his position, rallied, at length, all Europe against him, people as well as kings, including even the British Whigs a rally which brought about his double dethronement, and, with the further progress of the reaction, the modified reestablishment of the old French monarchy."
rallies_news_1994_620053.txt-10-24_rally_mag_2006_112381.txt-105-5,Unrelated,"On Sunday in Mexico City's downtown, more than 150,000 people -- at least as many as those who showed up for two rallies held by Fernandez and Cardenas in the same place the day before -- gathered to hear a short but upbeat speech from Zedillo. || The walk sparked a four-run rally that put a 4 game out of reach."
