annotation_lbl,category,sentence
rag_nf_1852_752548.txt-2578-9_rags_mag_1840_586512.txt-853-72,Distantly Related,"You dirthy owld bit of a blackguard of a rag, ' says I, in an exthremity of rage, ' You're not fit for the back of a dacent lad an ' a jintleman. || It was able, as the end has shown, to set at defiance the very Constitution of the United States, the latter providing that only gold and silver shall be money; w * * ile this bank, by its career of law-breaking, fraud, and despotism, has at length fairly got the better of this Constitutional provision, ard we have seen through its means irredeemable rags legalized as mcney by the legislators og several of the States."
rag_nf_1857_767292.txt-1611-8_rag_fic_1986_10739.txt-5977-19,Unrelated,"One was decrying infant baptism as a "" rag of Popery, "" "" the last relic of Rome in Protestantism, "" "" a device of Satan to fill up the church with unconverted members, "" and much more to that effect. || She went up her own trail, wiping away the dime-sized drops on the linoleum, then rinsing the rag, wringing it out, and putting it aside."
rag_nf_1857_767292.txt-1611-8_rag_nf_1845_747928.txt-1155-15,Unrelated,"One was decrying infant baptism as a "" rag of Popery, "" "" the last relic of Rome in Protestantism, "" "" a device of Satan to fill up the church with unconverted members, "" and much more to that effect. || It should be rubbed into the parts affected, by means of a piece of rag tied to a stick, the operator taking care not to let it touch his clothes."
rag_nf_1857_767292.txt-1611-8_rags_mag_1845_587497.txt-188-37,Unrelated,"One was decrying infant baptism as a "" rag of Popery, "" "" the last relic of Rome in Protestantism, "" "" a device of Satan to fill up the church with unconverted members, "" and much more to that effect. || crossing the Niemen in presence of Napoleon, as he sat in his tower and saw those glorious legions move in beautiful order and high spirits before him; and the remnant of that scattered army in rags, wan and ghastly, following their iron-hearted leader as he strode on foot over the same river, always fills one with the profoundest melancholy."
rag_nf_1978_773805.txt-357-4_rags_fic_1856_1281.txt-4033-64,Closely Related,"The setting is Ramkali rag, which relates to the season of Besant in March shortly before harvest. || Gutters running with seething matter; homeless outcasts sitting, besotted, on crazy door-steps; the vicious, with savage visage, and keen, watchful eye, loitering at the doors of filthy "" groceries; "" the sickly and neglected child crawling upon the side-pave, or seeking a crust to appease its hunger-all are found here, gasping, in rags, a breath of air by day, or seeking a shelter, at night, in dens so abject that the world can furnish no counterpart."
rags_fic_1823_7246.txt-4692-15_rag_fic_1970_16380.txt-3506-10,Unrelated,"-- "" To suckle fools and chronicle small beer "" -- kill spiders, darn rags, and whip children -- O, there's nothing so pleasant. || PADDY puts down the gun and gags CONSTABLE with a rag from his pocket."
rags_fic_1823_7246.txt-4692-15_rag_nf_1847_747595.txt-241-22,Identical,"-- "" To suckle fools and chronicle small beer "" -- kill spiders, darn rags, and whip children -- O, there's nothing so pleasant. || This ornament is considered indispensable, and those who can not afford it, supply its place with a bit of red rag, which equally well answers the intended purpose of pointing them out as disciples of Buddha."
rags_fic_1828_7259.txt-660-46_RAG_fic_2002_14169.txt-131-104,Unrelated,"You say the children were ragged and dirty; I shall see that they are comfortably clothed, and, if I find that the clothes are kept whole and clean, I will befriend the family farther, but if they are let run to rags, without washing or mending, I shall do no more. "" || ENSEMBLE THERE 'S SOMETHIN ' HAPPENIN ' IN DIXIEI 'M FROM DIXIE SO I KNOWWE GOT A RAG WE CALL "" THE FIG TREE "" FOR THAT BIG TREE THAT WE GROWAND WHEN WE 'RE HOPPIN ' ON THE BAYOUI DEFY YOU TO BE STILLGET YOU A RAGGY TUNEGET YOU A CAJUN MOONGET YOU A JACK OR A JILL COME ON ALONGWE 'RE GON NA DO THE FIG TREE RAGYOUR BODY GON NA ZIG AND ZAGTAKE A LOOK ATEV'RY CHAP AND EV'RY CHIPPY ALL ALONG THE MISSISSIPPIDOIN ' THE DANCETHEY 'RE DANCIN ' TO THE FIG TREE RAGI WAN NA DO THE FIG TREE RAG"
rags_fic_1828_7259.txt-660-46_rags_fic_1851_746.txt-9213-32,Closely Related,"You say the children were ragged and dirty; I shall see that they are comfortably clothed, and, if I find that the clothes are kept whole and clean, I will befriend the family farther, but if they are let run to rags, without washing or mending, I shall do no more. "" || When darkness came on, sky and sea roared and split with the thunder, and blazed with the lightning, that showed the disabled masts fluttering here and there with the rags which the first fury of the"
rags_fic_1828_7259.txt-660-46_rags_fic_1981_780032.txt-3326-69,Closely Related,"You say the children were ragged and dirty; I shall see that they are comfortably clothed, and, if I find that the clothes are kept whole and clean, I will befriend the family farther, but if they are let run to rags, without washing or mending, I shall do no more. "" || Yet here was this wretch, looking fully like a cadaver that would not lie down; here in this roaring huge wilderness, in this valley where surely no white human had ever been before, except Mary and her fellow captives last summer, here was Ghetel, refusing to die yet, sitting here at this moment on a boulder tearing strips of cloth from the rags of her dress to wrap around her feet, still trying to take care of herself."
rags_fic_1830_8660.txt-616-9_rag_fic_1986_10739.txt-5977-19,Distantly Related,"ANSELMO They come From princes that are traffickers in rags. || She went up her own trail, wiping away the dime-sized drops on the linoleum, then rinsing the rag, wringing it out, and putting it aside."
rags_fic_1832_7177.txt-120-19_rags_fic_1854_9826.txt-2995-24,Closely Related,"As these grew apace, they were to be seen hanging about the smithy bare-footed, half covered with rags, and with smutty faces looking wildly out of mops of hair, that radiated like the beams of the sun in the image of that luminary on a country sign. || After the house was all blown to pieces, the giant began to blow at you; and your scarlet robes all went into rags, and you yourself came near going off a precipice. """
rags_fic_1834_7047.txt-438-30_Rags_fic_1843_7208.txt-513-8,Unrelated,"look at your money-bags, for they tell the Gineral you han't got stuff enuff in the Bank to make him a pair of spectacles; none of your rags, ' says I, but the real grit: ' and with that he call'd 2 or 3 chaps in Quaker coats, and they open'd a large place about as big as the east room; ' and such a sight I never see -- boxes, bags, and kegs, all full, and I should say nigh upon a hundred cord. || Come, fork over the solid, Old Rags, "" said the boatman, with a loud laugh, and turning with a quizzical leer to a group of captains, and sloop-boys that had gathered to see the fun. """
rags_fic_1834_7047.txt-438-30_rag_fic_1856_5515.txt-1284-14,Closely Related,"look at your money-bags, for they tell the Gineral you han't got stuff enuff in the Bank to make him a pair of spectacles; none of your rags, ' says I, but the real grit: ' and with that he call'd 2 or 3 chaps in Quaker coats, and they open'd a large place about as big as the east room; ' and such a sight I never see -- boxes, bags, and kegs, all full, and I should say nigh upon a hundred cord. || Isn't your mother in the house, and haven't you a dry rag to put upon that poor child? '"
rags_fic_1834_7047.txt-438-30_rag_fic_1970_16380.txt-3506-10,Distantly Related,"look at your money-bags, for they tell the Gineral you han't got stuff enuff in the Bank to make him a pair of spectacles; none of your rags, ' says I, but the real grit: ' and with that he call'd 2 or 3 chaps in Quaker coats, and they open'd a large place about as big as the east room; ' and such a sight I never see -- boxes, bags, and kegs, all full, and I should say nigh upon a hundred cord. || PADDY puts down the gun and gags CONSTABLE with a rag from his pocket."
rags_fic_1835_7309.txt-3124-18_rag_fic_1991_53493.txt-523-18,Closely Related,"They are not the men to fight less earnestly on that account, nor will their poverty and rags hinder them from striking a good blow, when occasion serves, against the invader to whom they owe them. "" || You reached down under your edge of the seat and pulled out the pistol in a clean white rag."
rags_fic_1836_7052.txt-3737-12_rags_nf_1859_748120.txt-2353-5,Identical,"is to exhibit -- a walking piece of paste-board or bundle of rags. || I see the dirt and rags; I see the wrinkles and elf-locks, the wild eye and the shrivelled limbs; I hear the hoarse and broken tones of age and passion, the convulsive laughter and the"
rags_fic_1842_7206.txt-2048-60_rag_fic_2004_28525.txt-81-26,Closely Related,"For myself, ge'mmen, if you ask my views of litter-a-toor, I don't hesitate to say, in vun sense o ' the word, excuse the expression, it's nothin ' but a powerful combination o ' rags and brass: by which I means to say, it takes a uncommon quantity o ' rags to make the paper out of, and it takes a uncommon sight o ' brass and courage to make the paper full o ' readin ' matter. || He holstered the knife and then grabbed the driver's twitching body with both fists, yanked it from the truck and threw it like a rag doll to the side of the road."
rags_fic_1842_7206.txt-2048-60_rags_fic_1836_7052.txt-3737-12,Identical,"For myself, ge'mmen, if you ask my views of litter-a-toor, I don't hesitate to say, in vun sense o ' the word, excuse the expression, it's nothin ' but a powerful combination o ' rags and brass: by which I means to say, it takes a uncommon quantity o ' rags to make the paper out of, and it takes a uncommon sight o ' brass and courage to make the paper full o ' readin ' matter. || is to exhibit -- a walking piece of paste-board or bundle of rags."
rags_fic_1842_8882.txt-1086-8_rag_fic_1993_1040060.txt-10919-2,Unrelated,"Clothe him with finest stuffs, yourselves in rags Which scarcely cover ye: furnish for him costly couch, Yours the hard plank: yield to him the labor Of your youth, your life, and when useless grown, To be cast off, like superannuated Brutes, to die unsuccoured. || Don't rag on me about a few joints, will you, Felicia? """
rags_fic_1843_7039.txt-4238-4_rags_nf_1966_774281.txt-511-24,Closely Related,"One of them had rags bound round her feet, and a pair of broken shoes. || Here was a business grown up in the sterile soil of the worst depression in our history, without artificial stimulation, like a rags "" to riches story, that succeeded more by the under-stimulation of O. S. Peters than by any frantic "" go-getter "" activity."
rags_fic_1843_7208.txt-10511-25_rags_nf_1966_774281.txt-511-24,Identical,"; and having drilled a small company of young vagabonds, he made a circuit of the market-places on Saturday nights with these -- their rags flying to the wind, and an expression of doleful gratitude in their faces -- running at his heels; Puffer keeping in the advance, and from time to time ordering a cutlet, or steak, or tender-loin, to be cast in. || Here was a business grown up in the sterile soil of the worst depression in our history, without artificial stimulation, like a rags "" to riches story, that succeeded more by the under-stimulation of O. S. Peters than by any frantic "" go-getter "" activity."
rags_fic_1843_7208.txt-1235-45_rags_fic_1853_3465.txt-1089-43,Identical,"I don't see how a dinner is to come out of this, "" said Habbakkuk Viol, after gazing upon the apparel a reasonable length of time, "" unless, Bob, you propose to feed us, like ostriches, on rags and iron. || However, it's my motto never to give up; so, of course I gained the top at last, and, opening a door, found myself in a garret, piled up as high as my waist with old rags, and old papers, and old bits of bones. """
rags_fic_1843_7208.txt-1235-45_rags_fic_1854_8328.txt-3033-25,Identical,"I don't see how a dinner is to come out of this, "" said Habbakkuk Viol, after gazing upon the apparel a reasonable length of time, "" unless, Bob, you propose to feed us, like ostriches, on rags and iron. || Whence then thy right to rack my limbs with toil, And bear away the produce of the soil; Leave my poor babes in rags the blast to feel, Wet with hot tears their scant, unwholesome meal, And earthward, like the beasts that perish, gaze From springtime to the"
rags_fic_1844_7189.txt-3024-9_rag_fic_1970_16380.txt-3506-10,Closely Related,He came to this castle in his Palmer's rags and perilled his life to rescue his Ladye love. || PADDY puts down the gun and gags CONSTABLE with a rag from his pocket.
rags_fic_1844_800.txt-2485-6_rags_fic_1853_9040.txt-627-24,Closely Related,"This is a jewel amidst the rags of a beggar. || Porch above porch, opening out on the alley, served as dooryards to the different apartments -- places for the drying of miserable rags -- play-grounds for the children -- and look-outs, for the decrepit old women, on sunny afternoons."
rags_fic_1848_1279.txt-222-47_rags_fic_1848_7906.txt-111-29,Identical,"The chords of tender sympathy were at once touched and Bettina followed the old woman outside the walls, and beyond an angle of the ruins a few rods, when the person who had so excited her commiseration suddenly stopped, and tossing off the wretched rags he wore, he stood before her the athletic leader of banditti, Petard! "" || Humbly the stranger took the offered crumb Yet ate not of it, standing meek and dumb: Then lifts his eyes, -- the wondering Ahab saw His rags fall from him as the snow in thaw."
rags_fic_1848_7186.txt-2335-19_rags_fic_1978_780156.txt-3495-18,Identical,"The porter bottle, which illuminates the room, is held by a huge negro, who, with rags upon his chest, is playing cards with a || He laughed and held up a devil's suit he made out of a tablecloth and some stolen rags."
rags_fic_1848_7193.txt-10390-7_rag_fic_1986_10739.txt-5977-19,Closely Related,"And the poor wretch, clad in rags, clutched the curtains with trembling hands, and looked, -- while a ray of light shining upon his eyeballs, showed that they flashed -- grew dim with tears -- and burned into life again. || She went up her own trail, wiping away the dime-sized drops on the linoleum, then rinsing the rag, wringing it out, and putting it aside."
rags_fic_1848_7193.txt-11140-48_rag_fic_1966_10477.txt-8848-21,Closely Related,"A kind of genteel beggar, who is tolerated by the great on account of his lineage; a sort of poor relation ' a gentleman Lazarus, in fact, who haunts the Royal Court, until his sores are dressed with a pension, and his rags made decent, with a little golden tinsel. || they had baked, half a bag of flour under the bed, his sack of tools, and that bloody rag I told you about."
rags_fic_1848_7193.txt-9888-11_rag_mag_1839_586418.txt-95-5,Unrelated,"staff in hand, the gaunt old man, clad in rags that a beggar might have been ashamed to wear, stood between the gazers and the light of the western sky, his silvery hair reddened at the edges by the rays of the declining sun. || of Runnymede agreement among the rag barons, that no one of the fraternity should be monarch over the others-n quarrel of the robbers against their brigand chief for assuming more authority than is justly due to him -- a quarrel which would soon be healed when the hand itself is endangered, or new spoils are to be obtained.."
rags_fic_1848_7193.txt-9888-11_rag_nf_1852_752548.txt-2578-9,Distantly Related,"staff in hand, the gaunt old man, clad in rags that a beggar might have been ashamed to wear, stood between the gazers and the light of the western sky, his silvery hair reddened at the edges by the rays of the declining sun. || You dirthy owld bit of a blackguard of a rag, ' says I, in an exthremity of rage, ' You're not fit for the back of a dacent lad an ' a jintleman."
rags_fic_1848_7193.txt-9900-20_rag_fic_2001_55625.txt-90-10,Closely Related,""" Pay-As-I-Go, "" responded the old man, and at the word, from some obscure nook of his rags, he drew forth a crown of shining silver. "" || I saw Mr. Schenley's body flopping around like a rag doll, because he didn't have his seatbelt on like I did."
rags_fic_1848_7193.txt-9900-20_rag_fic_2007_52034.txt-772-7,Closely Related,""" Pay-As-I-Go, "" responded the old man, and at the word, from some obscure nook of his rags, he drew forth a crown of shining silver. "" || Jason handed her a clean blue wipe rag from the dispenser. """
rags_fic_1848_7193.txt-9900-20_rags_fic_1848_7193.txt-9888-11,Identical,""" Pay-As-I-Go, "" responded the old man, and at the word, from some obscure nook of his rags, he drew forth a crown of shining silver. "" || staff in hand, the gaunt old man, clad in rags that a beggar might have been ashamed to wear, stood between the gazers and the light of the western sky, his silvery hair reddened at the edges by the rays of the declining sun."
rags_fic_1848_7341.txt-1445-6_rags_fic_1854_8328.txt-3033-25,Identical,"Thar they was, covered with rags and dirt, livin in houses and cellars, without hardly any furniture; and sum of ' em without dores or winders. || Whence then thy right to rack my limbs with toil, And bear away the produce of the soil; Leave my poor babes in rags the blast to feel, Wet with hot tears their scant, unwholesome meal, And earthward, like the beasts that perish, gaze From springtime to the"
rags_fic_1848_7906.txt-111-29_rags_fic_1962_10417.txt-5773-14,Identical,"Humbly the stranger took the offered crumb Yet ate not of it, standing meek and dumb: Then lifts his eyes, -- the wondering Ahab saw His rags fall from him as the snow in thaw. || The women had managed to wash a few garments, faded shirts and baby rags; a long line of them flapped from a cord hung so low everyonecrossing the deck had to stoop under it."
rags_fic_1849_7192.txt-6161-4_rag_mag_1835_554357.txt-300-24,Distantly Related,"He's down on rags, I tell ye. || Chemistry has supplied its bleaching inventions and its medicines, not to speak of the more questionable blessings of dry bone soup, linen rag sugar, and sawdust bread."
rags_fic_1849_7192.txt-6161-4_rag_news_1992_612529.txt-28-4,Closely Related,"He's down on rags, I tell ye. || The washer snatched the rag away and slapped it to the window two feet lower."
rags_fic_1849_7216.txt-200-17_rag_fic_1986_10739.txt-5977-19,Closely Related,"Now, the next pilgrim was a very old and miserable man; stone-blind, covered with rags; and supporting his steps with a staff. "" || She went up her own trail, wiping away the dime-sized drops on the linoleum, then rinsing the rag, wringing it out, and putting it aside."
rags_fic_1849_7216.txt-200-17_rags_fic_1845_7183.txt-2911-6,Identical,"Now, the next pilgrim was a very old and miserable man; stone-blind, covered with rags; and supporting his steps with a staff. "" || This basket contained a nest of rags and an indescribable baby; and in the ashes on the rough hearth played several dingy objects, which I suppose had once been babies. """
rags_fic_1851_746.txt-9213-32_rag_fic_1970_14232.txt-94-14,Closely Related,"When darkness came on, sky and sea roared and split with the thunder, and blazed with the lightning, that showed the disabled masts fluttering here and there with the rags which the first fury of the || Below the car is a MECHANIC dressed in greasy coveralls holding a wrench, rag and oil can."
rags_fic_1851_746.txt-9213-32_rag_fic_2007_52034.txt-772-7,Closely Related,"When darkness came on, sky and sea roared and split with the thunder, and blazed with the lightning, that showed the disabled masts fluttering here and there with the rags which the first fury of the || Jason handed her a clean blue wipe rag from the dispenser. """
rags_fic_1851_746.txt-9213-32_rags_fic_1976_10607.txt-9096-3,Unrelated,"When darkness came on, sky and sea roared and split with the thunder, and blazed with the lightning, that showed the disabled masts fluttering here and there with the rags which the first fury of the || I follow those rags for kicks, "" Charles says. """
rags_fic_1852_9832.txt-2005-2_rags_mag_1826_553698.txt-262-40,Identical,"But if rags and mud claimed the whole of the body, the face belonged to nothing but fun; and the child and her fringed habiliments took flying leaps over the rope, in a style that quite distanced the sports of Quilp's boy. || and then tell us it is nothing worth; what is it but to act over on a large national scale, that detestable villany of our bankrupt monied corporations, who buy up at a discount their own worthless rags?"
rags_fic_1853_3465.txt-1089-43_rags_fic_1823_7246.txt-4692-15,Closely Related,"However, it's my motto never to give up; so, of course I gained the top at last, and, opening a door, found myself in a garret, piled up as high as my waist with old rags, and old papers, and old bits of bones. "" || -- "" To suckle fools and chronicle small beer "" -- kill spiders, darn rags, and whip children -- O, there's nothing so pleasant."
rags_fic_1853_9040.txt-627-24_rag_fic_1960_780071.txt-42-28,Closely Related,"Porch above porch, opening out on the alley, served as dooryards to the different apartments -- places for the drying of miserable rags -- play-grounds for the children -- and look-outs, for the decrepit old women, on sunny afternoons. || In addition to these principal groups, there were subgroups, common to both parties, who were Douglas men, Lincoln men; believers in a flannel rag around the neck for a colic, and scoffers at the remedy; men who had signed the pledge and men who drank a quart of whisky at a sitting; men who were Baptists, Presbyterians, and Holy Rollers; men who knew certain intimate biological facts about Esquimaux women, and men who denied their knowledge."
rags_fic_1853_9040.txt-627-24_rag_fic_1966_10477.txt-8848-21,Identical,"Porch above porch, opening out on the alley, served as dooryards to the different apartments -- places for the drying of miserable rags -- play-grounds for the children -- and look-outs, for the decrepit old women, on sunny afternoons. || they had baked, half a bag of flour under the bed, his sack of tools, and that bloody rag I told you about."
rags_fic_1853_9200.txt-4849-26_rag_fic_1968_10498.txt-2152-7,Identical,"-- On some sunny day when Broadway is thronged with a current of fashion, youth and beauty, (and, for that matter, rags, old age and ugliness too,) when the sky is full of spring || The old lady takes off her head rag and folds it up. """
rags_fic_1853_9200.txt-4849-26_rags_fic_1975_10601.txt-5060-14,Identical,"-- On some sunny day when Broadway is thronged with a current of fashion, youth and beauty, (and, for that matter, rags, old age and ugliness too,) when the sky is full of spring || Twice, above inscriptions he wouldnever interpret, he saw a being dressed in rags bursting chains offhimself; no doubt somebody put those chains on in the first place."
rags_fic_1854_8328.txt-3033-25_rags_fic_1848_7341.txt-1681-50,Closely Related,"Whence then thy right to rack my limbs with toil, And bear away the produce of the soil; Leave my poor babes in rags the blast to feel, Wet with hot tears their scant, unwholesome meal, And earthward, like the beasts that perish, gaze From springtime to the || Ther was sum ten or a dozen families livin in the house, and all of ' em was frightened almost to deth, and turned out of ther beds into the street, jest because the family in the roof had gone to sleep leavin a pile of old rags afire to drive off the musketers."
rags_fic_1854_8328.txt-3033-25_rags_mag_1826_553698.txt-262-40,Closely Related,"Whence then thy right to rack my limbs with toil, And bear away the produce of the soil; Leave my poor babes in rags the blast to feel, Wet with hot tears their scant, unwholesome meal, And earthward, like the beasts that perish, gaze From springtime to the || and then tell us it is nothing worth; what is it but to act over on a large national scale, that detestable villany of our bankrupt monied corporations, who buy up at a discount their own worthless rags?"
rags_fic_1854_9826.txt-2995-24_rag_fic_1991_53493.txt-523-18,Distantly Related,"After the house was all blown to pieces, the giant began to blow at you; and your scarlet robes all went into rags, and you yourself came near going off a precipice. "" || You reached down under your edge of the seat and pulled out the pistol in a clean white rag."
rags_fic_1855_9098.txt-4674-8_rags_mag_1826_553698.txt-262-40,Identical,"The floor is covered with litter and filthy rags, and none of the vessels are clean. || and then tell us it is nothing worth; what is it but to act over on a large national scale, that detestable villany of our bankrupt monied corporations, who buy up at a discount their own worthless rags?"
rags_fic_1856_1281.txt-1360-18_rags_fic_1834_7047.txt-438-30,Identical,"said Mrs. McCarty, begging them to sit down, and excuse the disordered state of her few rags. || look at your money-bags, for they tell the Gineral you han't got stuff enuff in the Bank to make him a pair of spectacles; none of your rags, ' says I, but the real grit: ' and with that he call'd 2 or 3 chaps in Quaker coats, and they open'd a large place about as big as the east room; ' and such a sight I never see -- boxes, bags, and kegs, all full, and I should say nigh upon a hundred cord."
rags_fic_1856_1281.txt-4033-64_rag_fic_1991_53493.txt-523-18,Distantly Related,"Gutters running with seething matter; homeless outcasts sitting, besotted, on crazy door-steps; the vicious, with savage visage, and keen, watchful eye, loitering at the doors of filthy "" groceries; "" the sickly and neglected child crawling upon the side-pave, or seeking a crust to appease its hunger-all are found here, gasping, in rags, a breath of air by day, or seeking a shelter, at night, in dens so abject that the world can furnish no counterpart. || You reached down under your edge of the seat and pulled out the pistol in a clean white rag."
rags_fic_1856_5515.txt-1683-24_rags_nf_1859_748120.txt-2353-5,Identical,"He did not remember how beautiful the contrast must be to Pat as he came from his mother's den of infamy, where rags and dirt prevailed, to the neat and cleanly dwelling, and the pure, bright, happy faces of Mrs. Bates and her two children. || I see the dirt and rags; I see the wrinkles and elf-locks, the wild eye and the shrivelled limbs; I hear the hoarse and broken tones of age and passion, the convulsive laughter and the"
rags_fic_1856_5515.txt-2828-47_rag_fic_1986_10739.txt-5977-19,Identical,"It is so green and quiet all about the house -- no rude boys shouting in her ear as she steps without the door, or throwing mud-balls into the open windows; no brazen, neglected girls to call her low names, or pin dirty rags upon her gown as she walks || She went up her own trail, wiping away the dime-sized drops on the linoleum, then rinsing the rag, wringing it out, and putting it aside."
rags_fic_1858_1282.txt-5496-20_rags_fic_1845_7183.txt-2911-6,Closely Related,"Halting at the door of a little house, the roof overgrown with black moss, the windows filled with rags, and poverty written upon every shingle, he stood for several seconds hesitating and shivering. || This basket contained a nest of rags and an indescribable baby; and in the ashes on the rough hearth played several dingy objects, which I suppose had once been babies. """
rags_fic_1860_9168.txt-1744-29_rags_fic_2005_32344.txt-225-2,Unrelated,""" Oh, bless you, not a scar, "" answered John, "" for don't you mind how he kep ' the iled silk and wet rags on yer face, and how that night when you was sickest, he held yer hands so you couldn't tache that little feller between yer eyes. || Whatever the rags paid the paparazzi, it was enough to keep them coming back for more."
rags_fic_1860_9168.txt-1744-29_rags_mag_1845_587497.txt-188-37,Closely Related,""" Oh, bless you, not a scar, "" answered John, "" for don't you mind how he kep ' the iled silk and wet rags on yer face, and how that night when you was sickest, he held yer hands so you couldn't tache that little feller between yer eyes. || crossing the Niemen in presence of Napoleon, as he sat in his tower and saw those glorious legions move in beautiful order and high spirits before him; and the remnant of that scattered army in rags, wan and ghastly, following their iron-hearted leader as he strode on foot over the same river, always fills one with the profoundest melancholy."
rags_fic_1960_10398.txt-5716-17_rag_fic_1966_10477.txt-8848-21,Closely Related,"Exactly as in every account, whether from Danzig, or Munich, or Warsaw, the rags of a Wehrmacht uniform clung to the figure's bones, the sleeves, the trousers, hanging in shreds, slashed back and forth and up and down by outragedtime. || they had baked, half a bag of flour under the bed, his sack of tools, and that bloody rag I told you about."
rags_fic_1960_10398.txt-5716-17_rags_fic_1856_1281.txt-4033-64,Closely Related,"Exactly as in every account, whether from Danzig, or Munich, or Warsaw, the rags of a Wehrmacht uniform clung to the figure's bones, the sleeves, the trousers, hanging in shreds, slashed back and forth and up and down by outragedtime. || Gutters running with seething matter; homeless outcasts sitting, besotted, on crazy door-steps; the vicious, with savage visage, and keen, watchful eye, loitering at the doors of filthy "" groceries; "" the sickly and neglected child crawling upon the side-pave, or seeking a crust to appease its hunger-all are found here, gasping, in rags, a breath of air by day, or seeking a shelter, at night, in dens so abject that the world can furnish no counterpart."
rags_fic_1962_10427.txt-5159-25_rag_fic_1995_53078.txt-281-6,Unrelated,"As soon as the coal was aboard, Pappy Tung and his deck coolies would go after the coal dust with hoses, scrubbers and rags, and in an hour or two the San Pablo would be as brass-gleaming white as ever. || One hardly thinks of the local rag as a representative of the media at large. """
rags_fic_1962_10427.txt-5159-25_rag_fic_2005_29418.txt-164-23,Closely Related,"As soon as the coal was aboard, Pappy Tung and his deck coolies would go after the coal dust with hoses, scrubbers and rags, and in an hour or two the San Pablo would be as brass-gleaming white as ever. || She was surrounded by a pack of dogs that grabbed at her arms and legs and pulled her across the ground like a rag doll."
rags_fic_1962_10427.txt-5159-25_rags_fic_1860_9168.txt-1744-29,Closely Related,"As soon as the coal was aboard, Pappy Tung and his deck coolies would go after the coal dust with hoses, scrubbers and rags, and in an hour or two the San Pablo would be as brass-gleaming white as ever. || "" Oh, bless you, not a scar, "" answered John, "" for don't you mind how he kep ' the iled silk and wet rags on yer face, and how that night when you was sickest, he held yer hands so you couldn't tache that little feller between yer eyes."
rags_fic_1964_10452.txt-3134-2_rags_fic_1854_9826.txt-2995-24,Closely Related,"Muffled in rags to protect the lungs, Moses sprayed ceilings, but the gun speckled the windows and banisters and he went back to the brush. || After the house was all blown to pieces, the giant began to blow at you; and your scarlet robes all went into rags, and you yourself came near going off a precipice. """
rags_fic_1969_10517.txt-1319-11_rags_nf_1848_747893.txt-2275-26,Identical,"The big attendant comes out of his office and hands wet rags to everybody. || Of this description are bones, horns and hoofs of cattle, bone dust, the entire carcasses of animals, cuttings of leather, woolen rags, feathers, and hair."
rags_fic_1970_780003.txt-138-12_rags_fic_1848_7906.txt-111-29,Identical,"She set to work then, stripping off the soaked, mud-caked rags Ludorica wore, tugging loose the strips of cloth making her improvised leggings. || Humbly the stranger took the offered crumb Yet ate not of it, standing meek and dumb: Then lifts his eyes, -- the wondering Ahab saw His rags fall from him as the snow in thaw."
rags_fic_1973_16207.txt-1265-4_rag_fic_1970_14232.txt-94-14,Closely Related,"Curly is practically in rags and has several days growth on his face. || Below the car is a MECHANIC dressed in greasy coveralls holding a wrench, rag and oil can."
rags_fic_1973_16207.txt-1265-4_rag_fic_1995_53078.txt-281-6,Unrelated,"Curly is practically in rags and has several days growth on his face. || One hardly thinks of the local rag as a representative of the media at large. """
rags_fic_1973_16207.txt-1265-4_rag_mag_1857_526498.txt-79-16,Unrelated,"Curly is practically in rags and has several days growth on his face. || Here he wrote some of his finest critical essays for the reviews, and that "" rag of a book, "" as he calls it, the "" Life of Schiller. """
rags_fic_1973_23896.txt-73-18_rags_fic_1823_7246.txt-4692-15,Undecidable,"The scattered fragments of the nightmare break loose from her and fall at her feet, like incomprehensible rags. || -- "" To suckle fools and chronicle small beer "" -- kill spiders, darn rags, and whip children -- O, there's nothing so pleasant."
rags_fic_1975_10601.txt-5060-14_rag_fic_1966_10477.txt-8848-21,Closely Related,"Twice, above inscriptions he wouldnever interpret, he saw a being dressed in rags bursting chains offhimself; no doubt somebody put those chains on in the first place. || they had baked, half a bag of flour under the bed, his sack of tools, and that bloody rag I told you about."
rags_fic_1975_10601.txt-5060-14_rags_nf_1830_747487.txt-1879-4,Identical,"Twice, above inscriptions he wouldnever interpret, he saw a being dressed in rags bursting chains offhimself; no doubt somebody put those chains on in the first place. || He has bundles of rags on his sled, which, perhaps, he values, but which can be of no service to him."
rags_fic_1976_10607.txt-9096-3_rag_fic_1999_30451.txt-68-3,Unrelated,"I follow those rags for kicks, "" Charles says. "" || I dip my rag in the water he has carried in a bucket from the bog pond and begin to wipe."
rags_fic_1976_10607.txt-9096-3_rags_fic_1823_7246.txt-4692-15,Unrelated,"I follow those rags for kicks, "" Charles says. "" || -- "" To suckle fools and chronicle small beer "" -- kill spiders, darn rags, and whip children -- O, there's nothing so pleasant."
rags_fic_1976_10607.txt-9096-3_rags_fic_1860_9168.txt-1744-29,Unrelated,"I follow those rags for kicks, "" Charles says. "" || "" Oh, bless you, not a scar, "" answered John, "" for don't you mind how he kep ' the iled silk and wet rags on yer face, and how that night when you was sickest, he held yer hands so you couldn't tache that little feller between yer eyes."
rags_fic_1978_10636.txt-9552-17_rags_nf_1859_748120.txt-2353-5,Identical,"devious interferences was now shared, debonairly lit a KocMoc cigarette, that went ill with his rags and his paint. || I see the dirt and rags; I see the wrinkles and elf-locks, the wild eye and the shrivelled limbs; I hear the hoarse and broken tones of age and passion, the convulsive laughter and the"
