annotation_lbl,category,sentence
twist_nf_1855_750257.txt-948-64_twist_fic_1995_39237.txt-68-4,Distantly Related,"Then the immense power of muscle is displayed in the concentrated energy of the spring; he flies through the air and settles on the throat, usually throwing his own body over the animal, while his teeth and claws are fixed on the neck; this is the manner in which the spine of an animal is broken -- by a sudden twist, and not by a blow. || Because of this new twist of the lover paying the bills, the gossip resurrected itself -- and Alex had to be more self-conscious as he juggled the balloon of honor and the hardball of survival."
twist_nf_1859_749190.txt-550-6_twist_fic_1840_7681.txt-1992-35,Identical,"to compass the contrivance of a twist traverse-net machine. || bough to bough, And hangs in many a dull festoon; -- There, peeping through thy curtain, thou Mayest catch some ' glimpses of the moon '; Or, better, twist of it a string, Noose in thy neck, repent, and -- swing! """
twist_nf_1859_749190.txt-550-6_twist_fic_1995_39237.txt-68-4,Distantly Related,"to compass the contrivance of a twist traverse-net machine. || Because of this new twist of the lover paying the bills, the gossip resurrected itself -- and Alex had to be more self-conscious as he juggled the balloon of honor and the hardball of survival."
twist_nf_1859_749190.txt-550-6_twist_fic_2009_36961.txt-181-4,Undecidable,"to compass the contrivance of a twist traverse-net machine. || He reached for a twist of orange peel, knowing she was watching his every move, and added an extra twist, giving the shape a sensual sinuousness as it looped around the edge of the glass the way a stripper might twine herself around a pole. """
twist_nf_1859_749190.txt-550-6_twist_mag_1993_135889.txt-43-10,Distantly Related,to compass the contrivance of a twist traverse-net machine. || They are only occasionally weirded out by the odd geographical twist their careers have taken.
twist_nf_1859_749190.txt-550-6_twists_mag_1960_246914.txt-5-27,Distantly Related,"to compass the contrivance of a twist traverse-net machine. || For a long time, the reader is not told, while the narrator sifts the aging murderer's memories for the quirks of mind and the twists of fate that led to the crisis."
twist_nf_1859_749190.txt-550-6_twists_mag_1982_298337.txt-12-6,Distantly Related,"to compass the contrivance of a twist traverse-net machine. || But by last week the multiplying twists and turns in the convoluted takeover battle between Bendix Corp., the Michigan-based aerospace and auto-parts manufacturer, and Martin Marietta Corp., a leading defense contractor of Bethesda, Md."
twist_nf_1859_749190.txt-558-29_twist_fic_1836_7052.txt-1355-43,Identical,"passing the weft threads between them by common plyers, delivering them to other plyers on the opposite side; then, after giving them a sideways motion and twist, the threads were repassed back between the next adjoining cords, the meshes being thus tied in the same way as upon pillows by hand. || I can tell you, my little man, "" was the old gentleman's reply, as he looked down upon Zeb's queer face, turned up towards his own, with a slight inclination to the right, and a twist of the mouth to the left, while the earnest protrusion of his dark sparkling eyes, and the honest confidence expressed by all his features in combination, rivetted the stranger's attention to the person of our hero, though at first overlooked in his examination of the travellers who had arrived in the stage. """
twist_nf_1859_749190.txt-558-29_twist_fic_1976_780103.txt-582-7,Identical,"passing the weft threads between them by common plyers, delivering them to other plyers on the opposite side; then, after giving them a sideways motion and twist, the threads were repassed back between the next adjoining cords, the meshes being thus tied in the same way as upon pillows by hand. || The staircase had a graceful and pleasing twist to it, and the steps were carpeted in crimson."
twist_nf_1859_749190.txt-558-29_twist_fic_2002_47050.txt-569-1,Unrelated,"passing the weft threads between them by common plyers, delivering them to other plyers on the opposite side; then, after giving them a sideways motion and twist, the threads were repassed back between the next adjoining cords, the meshes being thus tied in the same way as upon pillows by hand. || A twist of regret caught Brian's breath, and he thought, I wish I'd known."
twist_nf_1859_749190.txt-558-29_twist_fic_2009_36870.txt-57-23,Identical,"passing the weft threads between them by common plyers, delivering them to other plyers on the opposite side; then, after giving them a sideways motion and twist, the threads were repassed back between the next adjoining cords, the meshes being thus tied in the same way as upon pillows by hand. || I want you to take your index and middle fingers on both hands, bend them at the knuckle, then pinch and twist."
twist_nf_1859_749190.txt-558-29_twists_fic_1840_7057.txt-145-153,Identical,"passing the weft threads between them by common plyers, delivering them to other plyers on the opposite side; then, after giving them a sideways motion and twist, the threads were repassed back between the next adjoining cords, the meshes being thus tied in the same way as upon pillows by hand. || breaking off his approaching marriage with Ida; that he had, accordingly, borne a message from Elkington, upon receiving which Mr. Wyndham had become exceedingly pale and alarmed; and that, after having refused to fight, although urged to it by provocations which no gentleman could endure, and still refusing, he, the general, took his, Mr. Wyndham's, nose between his, the general's, fore and middle fingers, and pulled the same; and that the operation had been performed with so little resistance on the part of the operatee, that he should have repeated it at short intervals, when not otherwise engaged, wherever the said Wyndham presumed to show the said nose in society, only he, the said Wyndham "" (and in this part of the account the general gave such huge twists with his body, and such ghastly contortions of his wounded cheek, as to render the description extremely lively and impressive), "" had had the meanness -- the cowardice -- the -- "" ("
twist_nf_1964_773457.txt-769-16_twist_fic_1845_7162.txt-2071-19,Identical,"In a way, the structural theory is also organic, but with a slightly mechanical twist. || Think how these jolly old cocks tower away, with their shrill whistle, through the tree-tops, and twist and dodge with an agility of wing and thought-like speed, scarcely inferior to the snipe's or swallow's, and fly a half mile if you miss them; and laugh to scorn the efforts of any one to bag them,"
twist_nf_1964_773618.txt-231-9_twist_fic_1855_604.txt-2207-10,Distantly Related,"But it would seem that with a deep psychological twist there was no reason why the sympathetic magical powers of the dances should have ended there. || This caoutchouc was occasionally called Indian rubber or rubber of twist, and was no doubt one of the numerous fungi."
twist_nf_1964_773618.txt-231-9_twist_nf_1859_749190.txt-558-29,Distantly Related,"But it would seem that with a deep psychological twist there was no reason why the sympathetic magical powers of the dances should have ended there. || passing the weft threads between them by common plyers, delivering them to other plyers on the opposite side; then, after giving them a sideways motion and twist, the threads were repassed back between the next adjoining cords, the meshes being thus tied in the same way as upon pillows by hand."
twist_nf_1964_773618.txt-231-9_twists_mag_1960_246914.txt-5-27,Identical,"But it would seem that with a deep psychological twist there was no reason why the sympathetic magical powers of the dances should have ended there. || For a long time, the reader is not told, while the narrator sifts the aging murderer's memories for the quirks of mind and the twists of fate that led to the crisis."
twist_nf_1967_773667.txt-462-17_twist_fic_1823_7213.txt-1296-19,Identical,"(p. 197) in the lower reptiles so as to bring the foot forwards; this twist is increased by a further 90? || the blessing of Saint Bridget be on you, for you have saved poor Peter's neck from the twist, master -- and the doctor will cure you in a week, as sound as a church bell -- Only now take a little of the swate stingo to warm your stomach, dear."
twist_nf_1967_773667.txt-462-17_twist_fic_1859_9220.txt-4102-44,Identical,"(p. 197) in the lower reptiles so as to bring the foot forwards; this twist is increased by a further 90? || But, "" she continued, still reading from the letter, "" if I should say as much to him, I dare say he would quarrel with me on the spot -- "" Here Arthur changed the tune, and gave another twist in the chair. """
twist_nf_1967_773667.txt-462-17_twists_mag_1960_246914.txt-5-27,Distantly Related,"(p. 197) in the lower reptiles so as to bring the foot forwards; this twist is increased by a further 90? || For a long time, the reader is not told, while the narrator sifts the aging murderer's memories for the quirks of mind and the twists of fate that led to the crisis."
twist_nf_1974_774254.txt-611-20_twist_fic_1823_7213.txt-703-26,Undecidable,"Johannes Kepler, later to use Tycho's observations to disprove Tycho's theory of the universe (a strange twist of fate!) || "" By my sowl, sir, it wasn't one, but two of them I saw, skulking, like thieves from a Kilmainham twist, behind a hay-stack."
twist_nf_1974_774254.txt-611-20_twist_news_1998_626792.txt-30-11,Identical,"Johannes Kepler, later to use Tycho's observations to disprove Tycho's theory of the universe (a strange twist of fate!) || Not to the Ramallah cousins, who seem familiar with every twist and turn of their family's genealogy."
twist_nf_1982_773998.txt-224-13_twist_fic_1859_9220.txt-4102-44,Identical,"DRILLING Small holes for screws and similar things can be made with metalworking twist drills, but they leave ragged edges. || But, "" she continued, still reading from the letter, "" if I should say as much to him, I dare say he would quarrel with me on the spot -- "" Here Arthur changed the tune, and gave another twist in the chair. """
twist_nf_1982_773998.txt-224-13_twist_fic_1994_41224.txt-249-6,Distantly Related,"DRILLING Small holes for screws and similar things can be made with metalworking twist drills, but they leave ragged edges. || That would certainly put a new twist on things, wouldn't it?"
twist_nf_1982_773998.txt-376-16_twist_fic_2009_36961.txt-181-4,Identical,"Leave the assembly under weights for the glue to set if you have to correct a twist. || He reached for a twist of orange peel, knowing she was watching his every move, and added an extra twist, giving the shape a sensual sinuousness as it looped around the edge of the glass the way a stripper might twine herself around a pole. """
twist_nf_1982_774150.txt-1452-21_twist_fic_1834_7047.txt-1090-58,Distantly Related,"Moreover Quine's space-time idiom contains the intrinsically interesting (though, for my present purposes, not especially relevant) twist of regarding the successions ("" sums, "" as Quine called them) that are formed from the momentary items as themselves concrete entities that are extended in space and time. || Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses"
twist_nf_1982_774150.txt-1452-21_twist_fic_1994_41224.txt-249-6,Identical,"Moreover Quine's space-time idiom contains the intrinsically interesting (though, for my present purposes, not especially relevant) twist of regarding the successions ("" sums, "" as Quine called them) that are formed from the momentary items as themselves concrete entities that are extended in space and time. || That would certainly put a new twist on things, wouldn't it?"
twist_nf_2002_746322.txt-216-6_twist_fic_1827_7169.txt-2562-143,Distantly Related,"And it is a most cruel twist of fate that Schwimmer, the first modern woman minister from a relatively unimportant country, Hungary, came to be remembered despite the failure of her mission || wild madness of despair could conjure up, came flitting by like clouds that are gathered in the train of a midnight storm when it musters in wrath; the past, though dreary, looked not so bleak and cheerless and black as that to come: it was a long and darksome track, such as is shown to the fainting traveller's eye by the lightning on a desert wold; but yet mid all he wept not; no tear-drop dimmed his sight, but his eyelids grew hot, like curtains of burning fire, and the balls stood unmoved, full and wide, nor turned to either side in their glassy gaze, and when excited by the anguish of his mind, forgetful of bondage, he would strive to start from earth, and twist and writhe in his bonds until the blood would trickle from their stretched and tightened clasp, and break his convulsive dream; then recalled to reality by the agony of his wrung limbs, he would give o'er the vain and idle strife which but increased"
twist_nf_2002_746322.txt-216-6_twist_fic_1994_41224.txt-249-6,Identical,"And it is a most cruel twist of fate that Schwimmer, the first modern woman minister from a relatively unimportant country, Hungary, came to be remembered despite the failure of her mission || That would certainly put a new twist on things, wouldn't it?"
twist_nf_2002_746322.txt-216-6_twist_fic_2009_36961.txt-181-4,Distantly Related,"And it is a most cruel twist of fate that Schwimmer, the first modern woman minister from a relatively unimportant country, Hungary, came to be remembered despite the failure of her mission || He reached for a twist of orange peel, knowing she was watching his every move, and added an extra twist, giving the shape a sensual sinuousness as it looped around the edge of the glass the way a stripper might twine herself around a pole. """
twist_nf_2004_746679.txt-20-11_twist_fic_1840_7164.txt-2774-22,Distantly Related,"The civil rights period in the 1960s also put a new twist on Affirmative Action, which came to mean much more than just justice for the poor but a very politically loaded term that got equal attention at the time just like any other legislation. || And so I thought when I got near enough for my eyes to look fairly into those black holes, with a twist of foam around them, that seemed to screw, as it were, right down through the yaller water of Konnedieyu. """
twist_nf_2004_746679.txt-20-11_twist_fic_2009_36961.txt-181-4,Distantly Related,"The civil rights period in the 1960s also put a new twist on Affirmative Action, which came to mean much more than just justice for the poor but a very politically loaded term that got equal attention at the time just like any other legislation. || He reached for a twist of orange peel, knowing she was watching his every move, and added an extra twist, giving the shape a sensual sinuousness as it looped around the edge of the glass the way a stripper might twine herself around a pole. """
twists_fic_1827_7169.txt-1700-99_twist_fic_1859_9220.txt-4102-44,Identical,"which hung upon his lips, to sooth that which he deemed the irritation of the person who had thus directed his speech to him, and to free himself from his company; but his endeavours were fruitless, the sage was not so easily to be shaken off, neither would he allow utterance to ought that seemed to interfere with the purport of his parlance; and he was truly dogmatical in retaining his unwilling listener, for having griped him firmly by the sleeve lest he should escape him, and in spite of the twists and jerks with which ever and anon his hearer strove to loosen the hold by which he was bound, and all unmindful of the distressed attention with which his prolixity was received, he pertinaciously continued to persevere in the motley tenor of his speech. "" || But, "" she continued, still reading from the letter, "" if I should say as much to him, I dare say he would quarrel with me on the spot -- "" Here Arthur changed the tune, and gave another twist in the chair. """
twists_fic_1827_7169.txt-1700-99_twist_mag_1824_553556.txt-303-26,Closely Related,"which hung upon his lips, to sooth that which he deemed the irritation of the person who had thus directed his speech to him, and to free himself from his company; but his endeavours were fruitless, the sage was not so easily to be shaken off, neither would he allow utterance to ought that seemed to interfere with the purport of his parlance; and he was truly dogmatical in retaining his unwilling listener, for having griped him firmly by the sleeve lest he should escape him, and in spite of the twists and jerks with which ever and anon his hearer strove to loosen the hold by which he was bound, and all unmindful of the distressed attention with which his prolixity was received, he pertinaciously continued to persevere in the motley tenor of his speech. "" || Thus we continued working and soliciting for the last eight months, though the demand for yarn has been unprecedented, and the consequent rise in twist great; they have still refused our just request; and in order to cause a belief that trade was in a declining state, gave notice that they should only work three days in the week, which appeared so extremely ridiculous, that the yery children employed"
twists_fic_1840_7057.txt-145-153_twist_fic_1834_7047.txt-1090-58,Identical,"breaking off his approaching marriage with Ida; that he had, accordingly, borne a message from Elkington, upon receiving which Mr. Wyndham had become exceedingly pale and alarmed; and that, after having refused to fight, although urged to it by provocations which no gentleman could endure, and still refusing, he, the general, took his, Mr. Wyndham's, nose between his, the general's, fore and middle fingers, and pulled the same; and that the operation had been performed with so little resistance on the part of the operatee, that he should have repeated it at short intervals, when not otherwise engaged, wherever the said Wyndham presumed to show the said nose in society, only he, the said Wyndham "" (and in this part of the account the general gave such huge twists with his body, and such ghastly contortions of his wounded cheek, as to render the description extremely lively and impressive), "" had had the meanness -- the cowardice -- the -- "" ( || Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses"
twists_fic_1840_7057.txt-145-153_twist_fic_1839_7336.txt-2798-11,Closely Related,"breaking off his approaching marriage with Ida; that he had, accordingly, borne a message from Elkington, upon receiving which Mr. Wyndham had become exceedingly pale and alarmed; and that, after having refused to fight, although urged to it by provocations which no gentleman could endure, and still refusing, he, the general, took his, Mr. Wyndham's, nose between his, the general's, fore and middle fingers, and pulled the same; and that the operation had been performed with so little resistance on the part of the operatee, that he should have repeated it at short intervals, when not otherwise engaged, wherever the said Wyndham presumed to show the said nose in society, only he, the said Wyndham "" (and in this part of the account the general gave such huge twists with his body, and such ghastly contortions of his wounded cheek, as to render the description extremely lively and impressive), "" had had the meanness -- the cowardice -- the -- "" ( || Why, ' answered the scout, with his peculiar comic twist of features, I have actually seen a sign or two, that I have never known fail, except in the dryest of times."
twists_fic_1840_7057.txt-145-153_twist_mag_1993_135889.txt-43-10,Distantly Related,"breaking off his approaching marriage with Ida; that he had, accordingly, borne a message from Elkington, upon receiving which Mr. Wyndham had become exceedingly pale and alarmed; and that, after having refused to fight, although urged to it by provocations which no gentleman could endure, and still refusing, he, the general, took his, Mr. Wyndham's, nose between his, the general's, fore and middle fingers, and pulled the same; and that the operation had been performed with so little resistance on the part of the operatee, that he should have repeated it at short intervals, when not otherwise engaged, wherever the said Wyndham presumed to show the said nose in society, only he, the said Wyndham "" (and in this part of the account the general gave such huge twists with his body, and such ghastly contortions of his wounded cheek, as to render the description extremely lively and impressive), "" had had the meanness -- the cowardice -- the -- "" ( || They are only occasionally weirded out by the odd geographical twist their careers have taken."
twists_fic_1840_7057.txt-145-153_twist_nf_1829_748004.txt-1629-10,Distantly Related,"breaking off his approaching marriage with Ida; that he had, accordingly, borne a message from Elkington, upon receiving which Mr. Wyndham had become exceedingly pale and alarmed; and that, after having refused to fight, although urged to it by provocations which no gentleman could endure, and still refusing, he, the general, took his, Mr. Wyndham's, nose between his, the general's, fore and middle fingers, and pulled the same; and that the operation had been performed with so little resistance on the part of the operatee, that he should have repeated it at short intervals, when not otherwise engaged, wherever the said Wyndham presumed to show the said nose in society, only he, the said Wyndham "" (and in this part of the account the general gave such huge twists with his body, and such ghastly contortions of his wounded cheek, as to render the description extremely lively and impressive), "" had had the meanness -- the cowardice -- the -- "" ( || He who could give to a text the most fanciful twist, the most recondite allusion, was esteemed the ablest divine."
twists_fic_1845_7170.txt-1583-10_twist_mag_1989_432483.txt-0-19,Closely Related,"The coiffures were equally diversified, ringlets, crockets, twists, tye-tops, crape cushions, toupees, sustained and enriched with brass and gilt clasps, pins, silk and velvet fillets, feathers and flowers. || @@432483 | Take a hill a little too quickly, stretch for a ball a bit too far, twist or turn awkwardly and, snap, something gives."
twists_fic_1845_7170.txt-1583-10_twist_nf_1827_747521.txt-859-58,Identical,"The coiffures were equally diversified, ringlets, crockets, twists, tye-tops, crape cushions, toupees, sustained and enriched with brass and gilt clasps, pins, silk and velvet fillets, feathers and flowers. || , and d 6 equal to one riser; divide d 6 in six parts, and draw the line 1 and make 1 a equiil to the distance from the face of the second riser to the beginning of the twist; make a 3 equal to the distance from a, on A, where the twist begins, to 3, where the rail becomes horizontal; divide / "" 7 on C, into seven parts, also fS into seven parts, and by intersecting the lines 3 fT, the curve of the top rail is given."
twists_fic_1851_3300.txt-3435-25_twist_fic_1994_41224.txt-249-6,Distantly Related,"Frank and Salisbury were both of them seated on the top of a desk; the former, generally silent, relieved himself by sundry twists and contortions, smacking of the lips, sighs, and turnings of the eyes, varied by a few occasional thumps administered to Salisbury, who sat by him, apparently unconscious of the bellicose attitude of his neighbor, listening || That would certainly put a new twist on things, wouldn't it?"
twists_fic_1851_3300.txt-3435-25_twists_nf_1847_750187.txt-553-19,Distantly Related,"Frank and Salisbury were both of them seated on the top of a desk; the former, generally silent, relieved himself by sundry twists and contortions, smacking of the lips, sighs, and turnings of the eyes, varied by a few occasional thumps administered to Salisbury, who sat by him, apparently unconscious of the bellicose attitude of his neighbor, listening || But only see how he uses the world, and plays his scheme, and foils his adversary and twists and bends his plastic morality, all because he is not troubled with scruples, and has no faith in God or duty!"
twists_fic_1854_9826.txt-1072-5_twist_fic_1834_7323.txt-3237-18,Closely Related,"With innumerable odd jerks and twists of his head and shoulders, the boy was kicking the article in question across the faded carpet. || The Gineral, he was stump'd, he look'd at me and gin his face a twist, and then he look'd in the cup and shook it."
twists_fic_1854_9826.txt-1072-5_twist_fic_2009_36961.txt-181-4,Identical,"With innumerable odd jerks and twists of his head and shoulders, the boy was kicking the article in question across the faded carpet. || He reached for a twist of orange peel, knowing she was watching his every move, and added an extra twist, giving the shape a sensual sinuousness as it looped around the edge of the glass the way a stripper might twine herself around a pole. """
twists_fic_1854_9826.txt-1072-5_twist_nf_1829_748004.txt-1629-10,Distantly Related,"With innumerable odd jerks and twists of his head and shoulders, the boy was kicking the article in question across the faded carpet. || He who could give to a text the most fanciful twist, the most recondite allusion, was esteemed the ablest divine."
twists_fic_1854_9826.txt-1072-5_twists_mag_1960_246914.txt-5-27,Distantly Related,"With innumerable odd jerks and twists of his head and shoulders, the boy was kicking the article in question across the faded carpet. || For a long time, the reader is not told, while the narrator sifts the aging murderer's memories for the quirks of mind and the twists of fate that led to the crisis."
twists_fic_1855_604.txt-1903-14_twist_fic_1845_7103.txt-1406-17,Identical,"The diddler approaches the bar of a tavern, and demands a couple of twists of tobacco. || A fellow can't drive tandem without having his leader always out of sight ' round some twist or other in ' em."
twists_fic_1855_604.txt-1903-14_twist_fic_2009_36961.txt-181-4,Identical,"The diddler approaches the bar of a tavern, and demands a couple of twists of tobacco. || He reached for a twist of orange peel, knowing she was watching his every move, and added an extra twist, giving the shape a sensual sinuousness as it looped around the edge of the glass the way a stripper might twine herself around a pole. """
twists_fic_1964_781988.txt-39-23_twist_fic_1991_53421.txt-313-17,Identical,"He grew a big nose with a long, hooking sweep to it, and the ends of his mouth had slight upward twists, whereas his eyes was sad. || the granite, letting in sunlight on entangled bones, a necklace of broken amber, a twist of Cornish tin, poor gauds."
twists_fic_1964_781988.txt-39-23_twist_fic_1994_41224.txt-249-6,Distantly Related,"He grew a big nose with a long, hooking sweep to it, and the ends of his mouth had slight upward twists, whereas his eyes was sad. || That would certainly put a new twist on things, wouldn't it?"
twists_fic_1964_781988.txt-39-23_twist_mag_1994_425706.txt-129-11,Distantly Related,"He grew a big nose with a long, hooking sweep to it, and the ends of his mouth had slight upward twists, whereas his eyes was sad. || HIKING THE INNER PATH Midweek, the hike takes an introspective twist."
twists_fic_1964_781988.txt-39-23_twists_mag_1982_298337.txt-12-6,Distantly Related,"He grew a big nose with a long, hooking sweep to it, and the ends of his mouth had slight upward twists, whereas his eyes was sad. || But by last week the multiplying twists and turns in the convoluted takeover battle between Bendix Corp., the Michigan-based aerospace and auto-parts manufacturer, and Martin Marietta Corp., a leading defense contractor of Bethesda, Md."
twists_fic_1972_16752.txt-443-11_twist_fic_1834_7047.txt-1090-58,Identical,"The car is more obviously climbing, and the turns and twists are more abrupt. || Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses"
twists_fic_1972_16752.txt-443-11_twist_fic_1840_7164.txt-2774-22,Closely Related,"The car is more obviously climbing, and the turns and twists are more abrupt. || And so I thought when I got near enough for my eyes to look fairly into those black holes, with a twist of foam around them, that seemed to screw, as it were, right down through the yaller water of Konnedieyu. """
twists_fic_1972_16752.txt-443-11_twist_fic_1995_39237.txt-68-4,Distantly Related,"The car is more obviously climbing, and the turns and twists are more abrupt. || Because of this new twist of the lover paying the bills, the gossip resurrected itself -- and Alex had to be more self-conscious as he juggled the balloon of honor and the hardball of survival."
twists_fic_1972_16752.txt-443-11_twist_news_1998_626742.txt-36-23,Distantly Related,"The car is more obviously climbing, and the turns and twists are more abrupt. || Maybe we ought to try 10 minutes south of the Medical Center, "" said Payson, recalling the revelation with a wry twist of humor."
twists_fic_1972_16752.txt-443-11_twist_nf_1835_747966.txt-689-8,Undecidable,"The car is more obviously climbing, and the turns and twists are more abrupt. || , and consequently of augmenting the quantity of twist produced, have been made within the last few years by American mechanics; but these machines cause a large quantity of waste, and they are therefore by no means established in general use as real improvements."
twists_fic_1974_10585.txt-1518-42_twist_fic_1840_7164.txt-2774-22,Identical,"Tell your artist to observe that the northern Texas cowboy invariably tied his lariat to his saddle horn, but a man from the Rio Grande, like Canby, would dally his, that is, give it a couple of twists around the horn, relying on friction to || And so I thought when I got near enough for my eyes to look fairly into those black holes, with a twist of foam around them, that seemed to screw, as it were, right down through the yaller water of Konnedieyu. """
twists_fic_1974_10585.txt-1518-42_twist_fic_1856_2470.txt-2074-2,Identical,"Tell your artist to observe that the northern Texas cowboy invariably tied his lariat to his saddle horn, but a man from the Rio Grande, like Canby, would dally his, that is, give it a couple of twists around the horn, relying on friction to || With a twist of his wrist he had whirled the bow of the boat in the direction of the bank they had just left, and was paddling away for dear life."
twists_fic_1974_10585.txt-1518-42_twist_fic_1995_39237.txt-68-4,Distantly Related,"Tell your artist to observe that the northern Texas cowboy invariably tied his lariat to his saddle horn, but a man from the Rio Grande, like Canby, would dally his, that is, give it a couple of twists around the horn, relying on friction to || Because of this new twist of the lover paying the bills, the gossip resurrected itself -- and Alex had to be more self-conscious as he juggled the balloon of honor and the hardball of survival."
twists_fic_1974_10585.txt-1518-42_twist_fic_2004_33247.txt-195-2,Identical,"Tell your artist to observe that the northern Texas cowboy invariably tied his lariat to his saddle horn, but a man from the Rio Grande, like Canby, would dally his, that is, give it a couple of twists around the horn, relying on friction to || At the twist of a rheostat, the next room turned into a home theater with a flat screen a good two meters wide, speakers in matte black and eight swivel chairs in red velvet with individual gooseneck lamps."
twists_fic_1974_10585.txt-1518-42_twist_fic_2009_36961.txt-181-4,Identical,"Tell your artist to observe that the northern Texas cowboy invariably tied his lariat to his saddle horn, but a man from the Rio Grande, like Canby, would dally his, that is, give it a couple of twists around the horn, relying on friction to || He reached for a twist of orange peel, knowing she was watching his every move, and added an extra twist, giving the shape a sensual sinuousness as it looped around the edge of the glass the way a stripper might twine herself around a pole. """
twists_fic_1974_10585.txt-1518-42_twist_news_1998_626792.txt-30-11,Distantly Related,"Tell your artist to observe that the northern Texas cowboy invariably tied his lariat to his saddle horn, but a man from the Rio Grande, like Canby, would dally his, that is, give it a couple of twists around the horn, relying on friction to || Not to the Ramallah cousins, who seem familiar with every twist and turn of their family's genealogy."
twists_fic_1976_10607.txt-12600-58_twists_fic_1972_16752.txt-443-11,Distantly Related,"He played everything straight, and it was a big bore: with badminton rackets he played badminton (his father had made a game of picking dandelions from the lawn and hitting them as though they were baseballs and the badminton rackets bats), with the Monopoly board he played Monopoly, there were no unexpected twists to the card games they played (his father had asked, "" Ever play || The car is more obviously climbing, and the turns and twists are more abrupt."
twists_fic_1977_10629.txt-3934-9_twist_fic_1983_10704.txt-7238-22,Identical,"A moment later they were descending, following the twists and turns designed to confuse, both Clay and Stone now wishingthat the precautions had been simpler. || He sat there behind the wheel and drew a long, shuddering breath, watching the first snowflakes of an afternoon flurry twist and skirl across the bright hood."
twists_fic_1977_10629.txt-3934-9_twist_fic_1999_44827.txt-390-2,Identical,"A moment later they were descending, following the twists and turns designed to confuse, both Clay and Stone now wishingthat the precautions had been simpler. || Each new twist and turn sent a shiver of nervous dread through him."
twists_fic_1977_10629.txt-3934-9_twist_fic_2009_36961.txt-181-4,Identical,"A moment later they were descending, following the twists and turns designed to confuse, both Clay and Stone now wishingthat the precautions had been simpler. || He reached for a twist of orange peel, knowing she was watching his every move, and added an extra twist, giving the shape a sensual sinuousness as it looped around the edge of the glass the way a stripper might twine herself around a pole. """
twists_fic_1977_10629.txt-3934-9_twists_mag_1960_246914.txt-5-27,Distantly Related,"A moment later they were descending, following the twists and turns designed to confuse, both Clay and Stone now wishingthat the precautions had been simpler. || For a long time, the reader is not told, while the narrator sifts the aging murderer's memories for the quirks of mind and the twists of fate that led to the crisis."
twists_mag_1960_245108.txt-18-22_TWIST_fic_1961_12930.txt-399-14,Distantly Related,"Roman Candle is one of those mechanized gag-farces that, along with a few good gags, are full of forced plot twists and vaudeville turns, broken-down scene writing and fruitless inventions. || -- DONNO WHETHER TO LAUGH OR CRY, JES KNOW I WANT-ER DO THE TWIST!"
twists_mag_1960_245108.txt-18-22_twist_nf_1827_747521.txt-859-41,Distantly Related,"Roman Candle is one of those mechanized gag-farces that, along with a few good gags, are full of forced plot twists and vaudeville turns, broken-down scene writing and fruitless inventions. || , and d 6 equal to one riser; divide d 6 in six parts, and draw the line 1 and make 1 a equiil to the distance from the face of the second riser to the beginning of the twist; make a 3 equal to the distance from a, on A, where the twist begins, to 3, where the rail becomes horizontal; divide / "" 7 on C, into seven parts, also fS into seven parts, and by intersecting the lines 3 fT, the curve of the top rail is given."
twists_mag_1960_245108.txt-18-22_twist_nf_1859_749190.txt-558-29,Distantly Related,"Roman Candle is one of those mechanized gag-farces that, along with a few good gags, are full of forced plot twists and vaudeville turns, broken-down scene writing and fruitless inventions. || passing the weft threads between them by common plyers, delivering them to other plyers on the opposite side; then, after giving them a sideways motion and twist, the threads were repassed back between the next adjoining cords, the meshes being thus tied in the same way as upon pillows by hand."
twists_mag_1960_246914.txt-5-27_twist_fic_1827_7168.txt-584-40,Distantly Related,"For a long time, the reader is not told, while the narrator sifts the aging murderer's memories for the quirks of mind and the twists of fate that led to the crisis. || At this the skipper could not help, in spite of the awe that pervaded him at the research and talents of the judge, ripping out a huge swinging oath, and giving his mustachios an undaunted and defying twist that made all stare again, and was about to make an appeal -- but Dirk, interposing, said he had not yet finished, for that on account of the complainant being a resident of another county, he was doubtful of his jurisdiction in the business, and he therefore supposed that the affair of the costs would be best referred"
twists_mag_1960_246914.txt-5-27_twist_fic_1839_7011.txt-1159-17,Distantly Related,"For a long time, the reader is not told, while the narrator sifts the aging murderer's memories for the quirks of mind and the twists of fate that led to the crisis. || endured from the furies, that "" I might thank my stars they had not taken a twist of the rope round my neck, instead of my wrists and ankles! """
twists_mag_1960_246914.txt-5-27_twist_fic_1843_7208.txt-7787-16,Distantly Related,"For a long time, the reader is not told, while the narrator sifts the aging murderer's memories for the quirks of mind and the twists of fate that led to the crisis. || Mr. Leycraft's case is a very bad one, ' says the keeper with his twist in his mouth."
