annotation_lbl,category,sentence
twist_fic_1827_8772.txt-128-9_twist_fic_1859_9220.txt-4102-44,Distantly Related,"Alberto The world is rank with life, no twist or turn, But some untoward imp has crossed my path, One kicks my heel, or treads upon my foot, Then follows with a thousand score of words: Sir, upon the word of a Catholic; Saints and devils sir, I did not mean it, || But, "" she continued, still reading from the letter, "" if I should say as much to him, I dare say he would quarrel with me on the spot -- "" Here Arthur changed the tune, and gave another twist in the chair. """
twist_fic_1827_8772.txt-128-9_twist_nf_1844_747892.txt-136-21,Distantly Related,"Alberto The world is rank with life, no twist or turn, But some untoward imp has crossed my path, One kicks my heel, or treads upon my foot, Then follows with a thousand score of words: Sir, upon the word of a Catholic; Saints and devils sir, I did not mean it, || They are all very easily propagated by layering in July: give the shoot of the present year's growth a twist, and then bury the twisted part six inches under ground; in November it will be well rooted, and can then be cut oif and transplanted in any desired situation; the tasteful husbandman may thus cover every unsightly fence rail."
twist_fic_1827_8772.txt-735-44_twists_mag_1965_492017.txt-44-3,Distantly Related,", Palsied with this, he quails at death to night, Who would have curst the heavens yesterday, In the face of its bright glorious sun; And wrung an infant's neck, with as little Of hesitating conscience, as twist straws. || With a few twists Calder has turned it into a man in an indelicate position."
twist_fic_1833_7321.txt-3740-19_twist_fic_2009_36961.txt-181-4,Distantly Related,"He knows I am the best friend about him; whenever they gets things in any kind of a twist or a snarl, says he, Major, do you unravel that. || He reached for a twist of orange peel, knowing she was watching his every move, and added an extra twist, giving the shape a sensual sinuousness as it looped around the edge of the glass the way a stripper might twine herself around a pole. """
twist_fic_1833_7321.txt-3740-19_twist_nf_1859_749190.txt-558-29,Closely Related,"He knows I am the best friend about him; whenever they gets things in any kind of a twist or a snarl, says he, Major, do you unravel that. || passing the weft threads between them by common plyers, delivering them to other plyers on the opposite side; then, after giving them a sideways motion and twist, the threads were repassed back between the next adjoining cords, the meshes being thus tied in the same way as upon pillows by hand."
twist_fic_1834_7047.txt-1090-58_twist_fic_1859_9220.txt-4102-44,Identical,"Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses || But, "" she continued, still reading from the letter, "" if I should say as much to him, I dare say he would quarrel with me on the spot -- "" Here Arthur changed the tune, and gave another twist in the chair. """
twist_fic_1834_7047.txt-1090-58_twist_fic_1962_10427.txt-373-8,Distantly Related,"Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses || He did a poor imitation of a hula twist and winked at Casey. """
twist_fic_1834_7047.txt-1090-58_twist_fic_1999_44827.txt-390-2,Closely Related,"Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses || Each new twist and turn sent a shiver of nervous dread through him."
twist_fic_1834_7047.txt-1090-58_twist_mag_1843_555146.txt-498-35,Distantly Related,"Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses || And yet, though Bremen has extensive and increasing manufactories of cotton, it has not enabled us to furnish her artisans with more than 12,000 bales of the raw material annually, because British twist continues to be admitted free."
twist_fic_1834_7047.txt-1090-58_twist_nf_1855_750257.txt-948-64,Closely Related,"Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses || Then the immense power of muscle is displayed in the concentrated energy of the spring; he flies through the air and settles on the throat, usually throwing his own body over the animal, while his teeth and claws are fixed on the neck; this is the manner in which the spine of an animal is broken -- by a sudden twist, and not by a blow."
twist_fic_1834_7047.txt-1090-58_twist_nf_1982_774150.txt-1452-21,Distantly Related,"Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses || Moreover Quine's space-time idiom contains the intrinsically interesting (though, for my present purposes, not especially relevant) twist of regarding the successions ("" sums, "" as Quine called them) that are formed from the momentary items as themselves concrete entities that are extended in space and time."
twist_fic_1834_7047.txt-1090-58_twists_fic_1851_3300.txt-3435-25,Distantly Related,"Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses || Frank and Salisbury were both of them seated on the top of a desk; the former, generally silent, relieved himself by sundry twists and contortions, smacking of the lips, sighs, and turnings of the eyes, varied by a few occasional thumps administered to Salisbury, who sat by him, apparently unconscious of the bellicose attitude of his neighbor, listening"
twist_fic_1834_7047.txt-1090-58_twists_fic_1961_10406.txt-1786-19,Closely Related,"Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses || that the river, between those two chief points, was nearly 1,400 miles long, with all its twists and turns -- some of them doubling back so that a body traveled due north at times -- and that the old flatboaters required 120 days to pole up, after a float down."
twist_fic_1834_7047.txt-1489-39_twist_nf_1982_773998.txt-376-16,Closely Related,"the ' counts, and run the chance of lettin Congress skip ' em over; and I tell'd you too, that I would to rights git the Gineral's specs, and giv ' em a twist round to a plain sight, and let him take a look at things jest as they be, without a bit of glory ' about ' em. || Leave the assembly under weights for the glue to set if you have to correct a twist."
twist_fic_1834_7047.txt-1521-36_twist_fic_1834_7047.txt-1090-58,Identical,"Now, ' says I, Gineral, let me have your specs, ' says I, a minit ' -- and I took ' em to the window, and give the screws a twist || Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses"
twist_fic_1834_7047.txt-1521-36_twist_fic_1846_7136.txt-1588-42,Closely Related,"Now, ' says I, Gineral, let me have your specs, ' says I, a minit ' -- and I took ' em to the window, and give the screws a twist || Jamie had also recognized him, and remembering the abstraction of the twenty dollar note, began to feel the fears of suspicion coming over him, and turning his back was shuffling off with his shape so altered by an ingenious twist of his body and a stooping of the shoulders and a bowing in of the legs, that when Donald's eyes first beheld him, he hesitated in deciding whether it were Jamie or no."
twist_fic_1834_7047.txt-1656-18_twist_fic_2009_36870.txt-57-23,Closely Related,"The Gineral he was stump'd; he look'd at me, and gin his face a twist, and then he look'd in the cup, and shook it. || I want you to take your index and middle fingers on both hands, bend them at the knuckle, then pinch and twist."
twist_fic_1834_7047.txt-1656-18_twist_fic_2009_36961.txt-181-4,Distantly Related,"The Gineral he was stump'd; he look'd at me, and gin his face a twist, and then he look'd in the cup, and shook it. || He reached for a twist of orange peel, knowing she was watching his every move, and added an extra twist, giving the shape a sensual sinuousness as it looped around the edge of the glass the way a stripper might twine herself around a pole. """
twist_fic_1834_7047.txt-619-19_twist_fic_1834_7047.txt-1090-58,Distantly Related,"He knows I am the best friend about him; whenever they get things in any kind of a twist, or a snarl, says he, Major, do you unravel that. || Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses"
twist_fic_1834_7047.txt-619-19_twist_fic_2009_36870.txt-57-23,Closely Related,"He knows I am the best friend about him; whenever they get things in any kind of a twist, or a snarl, says he, Major, do you unravel that. || I want you to take your index and middle fingers on both hands, bend them at the knuckle, then pinch and twist."
twist_fic_1834_7047.txt-619-19_twists_mag_1960_246914.txt-5-27,Closely Related,"He knows I am the best friend about him; whenever they get things in any kind of a twist, or a snarl, says he, Major, do you unravel that. || For a long time, the reader is not told, while the narrator sifts the aging murderer's memories for the quirks of mind and the twists of fate that led to the crisis."
twist_fic_1834_7047.txt-849-76_twist_fic_1841_7302.txt-1765-1,Closely Related,"It won't do to wait too long -- its only three years more afore we shall want another President, and we ought to spring to it now jest as the Gineral says about the Bank -- that's got only three years more to run, and he is afraid it can't wind up as safely by that time as it can now, and so he's goin to give it a twist on 1st October -- and we mean to follow it up till we nock it all to bits, unless Biddle resigns, and || ugly twist with my own, which he admits having received on my account. """
twist_fic_1834_7047.txt-849-76_twist_fic_1845_7162.txt-2071-19,Closely Related,"It won't do to wait too long -- its only three years more afore we shall want another President, and we ought to spring to it now jest as the Gineral says about the Bank -- that's got only three years more to run, and he is afraid it can't wind up as safely by that time as it can now, and so he's goin to give it a twist on 1st October -- and we mean to follow it up till we nock it all to bits, unless Biddle resigns, and || Think how these jolly old cocks tower away, with their shrill whistle, through the tree-tops, and twist and dodge with an agility of wing and thought-like speed, scarcely inferior to the snipe's or swallow's, and fly a half mile if you miss them; and laugh to scorn the efforts of any one to bag them,"
twist_fic_1834_7047.txt-849-76_twist_fic_1994_41224.txt-249-6,Closely Related,"It won't do to wait too long -- its only three years more afore we shall want another President, and we ought to spring to it now jest as the Gineral says about the Bank -- that's got only three years more to run, and he is afraid it can't wind up as safely by that time as it can now, and so he's goin to give it a twist on 1st October -- and we mean to follow it up till we nock it all to bits, unless Biddle resigns, and || That would certainly put a new twist on things, wouldn't it?"
twist_fic_1834_7047.txt-876-3_twist_fic_1994_41224.txt-249-6,Identical,"curious lawyer's twist, that helps us along considerable. || That would certainly put a new twist on things, wouldn't it?"
twist_fic_1834_7047.txt-876-3_twist_fic_2009_36961.txt-181-4,Distantly Related,"curious lawyer's twist, that helps us along considerable. || He reached for a twist of orange peel, knowing she was watching his every move, and added an extra twist, giving the shape a sensual sinuousness as it looped around the edge of the glass the way a stripper might twine herself around a pole. """
twist_fic_1834_7323.txt-2713-19_twist_fic_1980_10672.txt-3463-1,Distantly Related,"He knows I am the best friend about him; whenever they gets things in any kind of a twist or a snarl, says he, Major, do you unravel that || That twist is what you'd do to turn a faucet on."
twist_fic_1834_7323.txt-2713-19_twist_fic_1993_25010.txt-3586-24,Distantly Related,"He knows I am the best friend about him; whenever they gets things in any kind of a twist or a snarl, says he, Major, do you unravel that || If I hadn't been able to polish off the occasional bank or lift a lucrative space yacht I might have gone around the twist."
twist_fic_1834_7323.txt-2713-19_twist_nf_1827_747521.txt-840-21,Distantly Related,"He knows I am the best friend about him; whenever they gets things in any kind of a twist or a snarl, says he, Major, do you unravel that || Suppose that y o is the distance you intend the centre of the scroll to be from the beginning of the twist; from o draw p perpendicular to o G on 0, with the distance o G, make the quarter of a circle,?"
twist_fic_1834_7323.txt-2713-19_twists_mag_1960_246914.txt-5-27,Distantly Related,"He knows I am the best friend about him; whenever they gets things in any kind of a twist or a snarl, says he, Major, do you unravel that || For a long time, the reader is not told, while the narrator sifts the aging murderer's memories for the quirks of mind and the twists of fate that led to the crisis."
twist_fic_1834_7323.txt-3237-18_twist_fic_1834_7047.txt-1090-58,Closely Related,"The Gineral, he was stump'd, he look'd at me and gin his face a twist, and then he look'd in the cup and shook it. || Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses"
twist_fic_1834_7323.txt-3237-18_twist_fic_1851_746.txt-8545-52,Distantly Related,"The Gineral, he was stump'd, he look'd at me and gin his face a twist, and then he look'd in the cup and shook it. || And when after gaining his own deck, and his own pivot-hole there, he so vehemently wheeled round with an urgent command to the steersman (it was, as ever, something about his not steering inflexibly enough); then, the already shaken ivory received such an additional twist"
twist_fic_1834_7323.txt-3237-18_twist_fic_1994_41224.txt-249-6,Closely Related,"The Gineral, he was stump'd, he look'd at me and gin his face a twist, and then he look'd in the cup and shook it. || That would certainly put a new twist on things, wouldn't it?"
twist_fic_1834_7323.txt-3237-18_twist_mag_1993_135889.txt-43-10,Closely Related,"The Gineral, he was stump'd, he look'd at me and gin his face a twist, and then he look'd in the cup and shook it. || They are only occasionally weirded out by the odd geographical twist their careers have taken."
twist_fic_1834_8947.txt-2024-13_twist_fic_1855_9773.txt-1608-9,Identical,"Patrick Molony Here he is, your honor -- Pat gave a sly twist from the ground and surprised him! || urged the Squire, toying with a bit of twist upon the table. """
twist_fic_1834_8947.txt-2024-13_twist_fic_1859_9220.txt-4102-44,Closely Related,"Patrick Molony Here he is, your honor -- Pat gave a sly twist from the ground and surprised him! || But, "" she continued, still reading from the letter, "" if I should say as much to him, I dare say he would quarrel with me on the spot -- "" Here Arthur changed the tune, and gave another twist in the chair. """
twist_fic_1834_8947.txt-2024-13_twist_fic_2009_36961.txt-181-4,Distantly Related,"Patrick Molony Here he is, your honor -- Pat gave a sly twist from the ground and surprised him! || He reached for a twist of orange peel, knowing she was watching his every move, and added an extra twist, giving the shape a sensual sinuousness as it looped around the edge of the glass the way a stripper might twine herself around a pole. """
twist_fic_1834_8947.txt-404-31_twist_fic_1834_7047.txt-1090-58,Distantly Related,"-- But come -- veer away there on the larboard tack -- that's right, -- we'll be within hail, and let fly a broadside, in a twist of the "" tiller "" -- that's your sorts -- steady -- so -- so! || Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses"
twist_fic_1834_8947.txt-404-31_twist_fic_1840_7164.txt-2774-22,Distantly Related,"-- But come -- veer away there on the larboard tack -- that's right, -- we'll be within hail, and let fly a broadside, in a twist of the "" tiller "" -- that's your sorts -- steady -- so -- so! || And so I thought when I got near enough for my eyes to look fairly into those black holes, with a twist of foam around them, that seemed to screw, as it were, right down through the yaller water of Konnedieyu. """
twist_fic_1834_8947.txt-404-31_twist_fic_1840_7256.txt-2431-57,Distantly Related,"-- But come -- veer away there on the larboard tack -- that's right, -- we'll be within hail, and let fly a broadside, in a twist of the "" tiller "" -- that's your sorts -- steady -- so -- so! || Not that the gift of decyphering written characters -- a gift among the commonalty of that day considered little less cabalistical than the art of inditing -- could, in strict justice, have been laid to the charge of either disciple of the sea; but there was, to say the truth, a certain twist in the formation of the letters -- an indescribable lee-lurch about the whole -- which foreboded, in the opinion of both seamen, a long run of dirty weather; and determined them at once, in the pithy words of Legs himself, to "" pump ship, clew up all sail, and scud before the wind. """
twist_fic_1836_7052.txt-1355-43_twists_mag_1960_246914.txt-5-27,Closely Related,"I can tell you, my little man, "" was the old gentleman's reply, as he looked down upon Zeb's queer face, turned up towards his own, with a slight inclination to the right, and a twist of the mouth to the left, while the earnest protrusion of his dark sparkling eyes, and the honest confidence expressed by all his features in combination, rivetted the stranger's attention to the person of our hero, though at first overlooked in his examination of the travellers who had arrived in the stage. "" || For a long time, the reader is not told, while the narrator sifts the aging murderer's memories for the quirks of mind and the twists of fate that led to the crisis."
twist_fic_1837_7395.txt-1380-13_twist_fic_1834_7047.txt-1090-58,Identical,"Analogous, perhaps, to these trifling deformities, was an almost imperceptible twist of every joint, and the uneven prominence || Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses"
twist_fic_1837_7395.txt-1380-13_twist_fic_1994_41224.txt-249-6,Closely Related,"Analogous, perhaps, to these trifling deformities, was an almost imperceptible twist of every joint, and the uneven prominence || That would certainly put a new twist on things, wouldn't it?"
twist_fic_1837_7395.txt-1380-13_twist_fic_2009_36870.txt-57-23,Closely Related,"Analogous, perhaps, to these trifling deformities, was an almost imperceptible twist of every joint, and the uneven prominence || I want you to take your index and middle fingers on both hands, bend them at the knuckle, then pinch and twist."
twist_fic_1837_7395.txt-1380-13_twist_nf_1844_747892.txt-136-21,Distantly Related,"Analogous, perhaps, to these trifling deformities, was an almost imperceptible twist of every joint, and the uneven prominence || They are all very easily propagated by layering in July: give the shoot of the present year's growth a twist, and then bury the twisted part six inches under ground; in November it will be well rooted, and can then be cut oif and transplanted in any desired situation; the tasteful husbandman may thus cover every unsightly fence rail."
twist_fic_1837_7395.txt-1611-50_twist_fic_1840_7164.txt-2774-22,Distantly Related,"The pedler whistled to his mare and went up the hill, pondering on the doleful fate of Mr. Higginbotham, whom he had known in the way of trade, having sold him many a bunch of long nines, and a great deal of pig-tail, lady's twist, and fig tobacco. || And so I thought when I got near enough for my eyes to look fairly into those black holes, with a twist of foam around them, that seemed to screw, as it were, right down through the yaller water of Konnedieyu. """
twist_fic_1837_7395.txt-1611-50_twist_fic_2008_36260.txt-132-14,Distantly Related,"The pedler whistled to his mare and went up the hill, pondering on the doleful fate of Mr. Higginbotham, whom he had known in the way of trade, having sold him many a bunch of long nines, and a great deal of pig-tail, lady's twist, and fig tobacco. || But then there came another flash, and another, and with a painful twist of his body he was able to see Wes Janson's fighter"
twist_fic_1839_7011.txt-1159-17_twist_fic_1834_7047.txt-1090-58,Closely Related,"endured from the furies, that "" I might thank my stars they had not taken a twist of the rope round my neck, instead of my wrists and ankles! "" || Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses"
twist_fic_1839_7011.txt-1159-17_twists_mag_1960_246914.txt-5-27,Closely Related,"endured from the furies, that "" I might thank my stars they had not taken a twist of the rope round my neck, instead of my wrists and ankles! "" || For a long time, the reader is not told, while the narrator sifts the aging murderer's memories for the quirks of mind and the twists of fate that led to the crisis."
twist_fic_1839_7011.txt-254-12_twist_fic_1840_7164.txt-2774-22,Identical,"With these words, my accomplished associate drew from his pocket a twist of tobacco, which, as he rode slowly along, he bit into sundry small pieces, suitable for his purpose || And so I thought when I got near enough for my eyes to look fairly into those black holes, with a twist of foam around them, that seemed to screw, as it were, right down through the yaller water of Konnedieyu. """
twist_fic_1839_7011.txt-254-12_twist_fic_2009_36961.txt-181-4,Identical,"With these words, my accomplished associate drew from his pocket a twist of tobacco, which, as he rode slowly along, he bit into sundry small pieces, suitable for his purpose || He reached for a twist of orange peel, knowing she was watching his every move, and added an extra twist, giving the shape a sensual sinuousness as it looped around the edge of the glass the way a stripper might twine herself around a pole. """
twist_fic_1839_7336.txt-1218-18_twist_fic_1834_7047.txt-1090-58,Closely Related,"said Jones, repeating the words of the other, as he began to assume his old comic twist of features, no, unless you might call him a kettle drummer; for now I think on't when we first came into the house where we found him, he was at it hammer and tongs upon an old brass kettle, making clatter enough to crazy a small nation. ' || Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses"
twist_fic_1839_7336.txt-1218-18_twist_fic_1845_7162.txt-2071-19,Distantly Related,"said Jones, repeating the words of the other, as he began to assume his old comic twist of features, no, unless you might call him a kettle drummer; for now I think on't when we first came into the house where we found him, he was at it hammer and tongs upon an old brass kettle, making clatter enough to crazy a small nation. ' || Think how these jolly old cocks tower away, with their shrill whistle, through the tree-tops, and twist and dodge with an agility of wing and thought-like speed, scarcely inferior to the snipe's or swallow's, and fly a half mile if you miss them; and laugh to scorn the efforts of any one to bag them,"
twist_fic_1839_7336.txt-1218-18_twist_fic_1999_44827.txt-390-2,Distantly Related,"said Jones, repeating the words of the other, as he began to assume his old comic twist of features, no, unless you might call him a kettle drummer; for now I think on't when we first came into the house where we found him, he was at it hammer and tongs upon an old brass kettle, making clatter enough to crazy a small nation. ' || Each new twist and turn sent a shiver of nervous dread through him."
twist_fic_1839_7336.txt-1218-18_twist_nf_1827_747521.txt-859-41,Distantly Related,"said Jones, repeating the words of the other, as he began to assume his old comic twist of features, no, unless you might call him a kettle drummer; for now I think on't when we first came into the house where we found him, he was at it hammer and tongs upon an old brass kettle, making clatter enough to crazy a small nation. ' || , and d 6 equal to one riser; divide d 6 in six parts, and draw the line 1 and make 1 a equiil to the distance from the face of the second riser to the beginning of the twist; make a 3 equal to the distance from a, on A, where the twist begins, to 3, where the rail becomes horizontal; divide / "" 7 on C, into seven parts, also fS into seven parts, and by intersecting the lines 3 fT, the curve of the top rail is given."
twist_fic_1840_7164.txt-2774-22_twist_fic_1834_7047.txt-1090-58,Distantly Related,"And so I thought when I got near enough for my eyes to look fairly into those black holes, with a twist of foam around them, that seemed to screw, as it were, right down through the yaller water of Konnedieyu. "" || Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses"
twist_fic_1840_7164.txt-2774-22_twists_fic_1972_16752.txt-443-11,Distantly Related,"And so I thought when I got near enough for my eyes to look fairly into those black holes, with a twist of foam around them, that seemed to screw, as it were, right down through the yaller water of Konnedieyu. "" || The car is more obviously climbing, and the turns and twists are more abrupt."
twist_fic_1840_7164.txt-2774-22_twists_fic_1974_10585.txt-1518-42,Distantly Related,"And so I thought when I got near enough for my eyes to look fairly into those black holes, with a twist of foam around them, that seemed to screw, as it were, right down through the yaller water of Konnedieyu. "" || Tell your artist to observe that the northern Texas cowboy invariably tied his lariat to his saddle horn, but a man from the Rio Grande, like Canby, would dally his, that is, give it a couple of twists around the horn, relying on friction to"
twist_fic_1840_7256.txt-2431-57_twist_fic_1845_7103.txt-1406-17,Closely Related,"Not that the gift of decyphering written characters -- a gift among the commonalty of that day considered little less cabalistical than the art of inditing -- could, in strict justice, have been laid to the charge of either disciple of the sea; but there was, to say the truth, a certain twist in the formation of the letters -- an indescribable lee-lurch about the whole -- which foreboded, in the opinion of both seamen, a long run of dirty weather; and determined them at once, in the pithy words of Legs himself, to "" pump ship, clew up all sail, and scud before the wind. "" || A fellow can't drive tandem without having his leader always out of sight ' round some twist or other in ' em."
twist_fic_1840_7256.txt-2431-57_twist_fic_2009_36961.txt-181-4,Distantly Related,"Not that the gift of decyphering written characters -- a gift among the commonalty of that day considered little less cabalistical than the art of inditing -- could, in strict justice, have been laid to the charge of either disciple of the sea; but there was, to say the truth, a certain twist in the formation of the letters -- an indescribable lee-lurch about the whole -- which foreboded, in the opinion of both seamen, a long run of dirty weather; and determined them at once, in the pithy words of Legs himself, to "" pump ship, clew up all sail, and scud before the wind. "" || He reached for a twist of orange peel, knowing she was watching his every move, and added an extra twist, giving the shape a sensual sinuousness as it looped around the edge of the glass the way a stripper might twine herself around a pole. """
twist_fic_1840_7256.txt-2431-57_twists_mag_1960_246914.txt-5-27,Closely Related,"Not that the gift of decyphering written characters -- a gift among the commonalty of that day considered little less cabalistical than the art of inditing -- could, in strict justice, have been laid to the charge of either disciple of the sea; but there was, to say the truth, a certain twist in the formation of the letters -- an indescribable lee-lurch about the whole -- which foreboded, in the opinion of both seamen, a long run of dirty weather; and determined them at once, in the pithy words of Legs himself, to "" pump ship, clew up all sail, and scud before the wind. "" || For a long time, the reader is not told, while the narrator sifts the aging murderer's memories for the quirks of mind and the twists of fate that led to the crisis."
twist_fic_1840_7681.txt-1992-35_twist_fic_1994_41224.txt-249-6,Distantly Related,"bough to bough, And hangs in many a dull festoon; -- There, peeping through thy curtain, thou Mayest catch some ' glimpses of the moon '; Or, better, twist of it a string, Noose in thy neck, repent, and -- swing! "" || That would certainly put a new twist on things, wouldn't it?"
twist_fic_1840_7681.txt-1992-35_twist_mag_1977_288256.txt-19-6,Distantly Related,"bough to bough, And hangs in many a dull festoon; -- There, peeping through thy curtain, thou Mayest catch some ' glimpses of the moon '; Or, better, twist of it a string, Noose in thy neck, repent, and -- swing! "" || Though Rubin has given an unprecedented twist to the standard insanity plea, it is hardly the first time television has been accused of a lethal influence."
twist_fic_1840_7681.txt-1992-35_twist_mag_1993_135889.txt-43-10,Distantly Related,"bough to bough, And hangs in many a dull festoon; -- There, peeping through thy curtain, thou Mayest catch some ' glimpses of the moon '; Or, better, twist of it a string, Noose in thy neck, repent, and -- swing! "" || They are only occasionally weirded out by the odd geographical twist their careers have taken."
twist_fic_1840_7681.txt-1992-35_twist_nf_1982_773998.txt-376-16,Closely Related,"bough to bough, And hangs in many a dull festoon; -- There, peeping through thy curtain, thou Mayest catch some ' glimpses of the moon '; Or, better, twist of it a string, Noose in thy neck, repent, and -- swing! "" || Leave the assembly under weights for the glue to set if you have to correct a twist."
twist_fic_1841_7302.txt-1765-1_twist_fic_1834_7047.txt-1090-58,Distantly Related,"ugly twist with my own, which he admits having received on my account. "" || Well, thinks I, if things look so to the Gineral, as they do to me threw these specs, I don't wonder so much that he don't always see ' em as other folks do; and then I went to work, lookin into the contrivance; I give one screw a twist one way, and the glasses"
twist_fic_1841_7302.txt-1765-1_twist_fic_1840_7164.txt-2774-22,Distantly Related,"ugly twist with my own, which he admits having received on my account. "" || And so I thought when I got near enough for my eyes to look fairly into those black holes, with a twist of foam around them, that seemed to screw, as it were, right down through the yaller water of Konnedieyu. """
twist_fic_1842_7206.txt-1247-16_twists_mag_1960_246914.txt-5-27,Distantly Related,"Mr. Leycraft's case is a very bad one, ' says the keeper with his twist in his mouth. || For a long time, the reader is not told, while the narrator sifts the aging murderer's memories for the quirks of mind and the twists of fate that led to the crisis."
twist_fic_1842_7206.txt-3147-28_twist_fic_1827_7169.txt-2562-143,Identical,"To go about running into gutters, and poking street-pools and rag-heaps -- and I should'nt wonder if it disagreed with me so much as to make me twist my face and beat myself, and do such goings-on, that every body'll say, Fyler has lost his reason. "" || wild madness of despair could conjure up, came flitting by like clouds that are gathered in the train of a midnight storm when it musters in wrath; the past, though dreary, looked not so bleak and cheerless and black as that to come: it was a long and darksome track, such as is shown to the fainting traveller's eye by the lightning on a desert wold; but yet mid all he wept not; no tear-drop dimmed his sight, but his eyelids grew hot, like curtains of burning fire, and the balls stood unmoved, full and wide, nor turned to either side in their glassy gaze, and when excited by the anguish of his mind, forgetful of bondage, he would strive to start from earth, and twist and writhe in his bonds until the blood would trickle from their stretched and tightened clasp, and break his convulsive dream; then recalled to reality by the agony of his wrung limbs, he would give o'er the vain and idle strife which but increased"
twist_fic_1843_7208.txt-7787-16_twist_fic_1845_7162.txt-2071-19,Closely Related,"Mr. Leycraft's case is a very bad one, ' says the keeper with his twist in his mouth. || Think how these jolly old cocks tower away, with their shrill whistle, through the tree-tops, and twist and dodge with an agility of wing and thought-like speed, scarcely inferior to the snipe's or swallow's, and fly a half mile if you miss them; and laugh to scorn the efforts of any one to bag them,"
twist_fic_1843_7208.txt-7787-16_twist_fic_2009_36961.txt-181-4,Closely Related,"Mr. Leycraft's case is a very bad one, ' says the keeper with his twist in his mouth. || He reached for a twist of orange peel, knowing she was watching his every move, and added an extra twist, giving the shape a sensual sinuousness as it looped around the edge of the glass the way a stripper might twine herself around a pole. """
twist_fic_1843_7208.txt-7787-16_twist_mag_1993_135889.txt-43-10,Unrelated,"Mr. Leycraft's case is a very bad one, ' says the keeper with his twist in his mouth. || They are only occasionally weirded out by the odd geographical twist their careers have taken."
twist_fic_1843_7208.txt-7787-16_twist_news_1998_626742.txt-36-23,Distantly Related,"Mr. Leycraft's case is a very bad one, ' says the keeper with his twist in his mouth. || Maybe we ought to try 10 minutes south of the Medical Center, "" said Payson, recalling the revelation with a wry twist of humor."
twist_fic_1843_7208.txt-7787-16_twist_nf_1982_774150.txt-1452-21,Distantly Related,"Mr. Leycraft's case is a very bad one, ' says the keeper with his twist in his mouth. || Moreover Quine's space-time idiom contains the intrinsically interesting (though, for my present purposes, not especially relevant) twist of regarding the successions ("" sums, "" as Quine called them) that are formed from the momentary items as themselves concrete entities that are extended in space and time."
twist_fic_1843_7208.txt-7787-16_twists_mag_1960_246914.txt-5-27,Closely Related,"Mr. Leycraft's case is a very bad one, ' says the keeper with his twist in his mouth. || For a long time, the reader is not told, while the narrator sifts the aging murderer's memories for the quirks of mind and the twists of fate that led to the crisis."
