annotation_lbl,category,sentence
thump_fic_1849_7230.txt-2413-23_thumps_fic_1995_53076.txt-108-15,Closely Related,"The rest of the company thronged around him in his triumphal progress, marching in unison to the braying of trumpets and the thump of drums, whose rude music sounded strangely || The wind seemed stronger now that darkness had fallen, and Moira was conscious of thumps and scratching sounds, as branches and twigs were blown against the walls of the cabin."
thump_fic_1849_7230.txt-2413-23_thumps_news_1995_601228.txt-59-16,Identical,"The rest of the company thronged around him in his triumphal progress, marching in unison to the braying of trumpets and the thump of drums, whose rude music sounded strangely || 10: 40-10: 45 p.m.: While talking on the phone, Kaelin hears three thumps on the wall."
thump_fic_1849_7230.txt-495-50_thumps_fic_1960_5214.txt-481-13,Closely Related,"He carries a two-fisted rapier, would split your skull as easy as I could crack a cocoanut with my sledge-hammer, and he wears an iron pot on his head -- I know it, for I have had the tinkering of the same -- would take a swinging thump as easy as my anvil, and never the worse. "" || Sounds carried through the hull; the howl of great winds and the thumps of explosions."
thump_fic_1852_593.txt-2223-13_thump_fic_1985_782029.txt-1967-12,Closely Related,"Then ensued the applause of the spectators, with clap of hands and thump of sticks, and the energetic pounding of their heels. || We went over it without trouble and landed again with a soft thump on the other side."
thump_fic_1852_69.txt-1060-63_thump_mag_1981_293638.txt-1-8,Distantly Related,"ingeniously disentangled from all pretensions to braid, as respects its brim; and the slivers starting apart, and standing upright, gave it a blazing air of freedom and defiance, quite equal to that of any Fejee chief; while the whole brim of Andy's being departed bodily, he rapped the crown on his head with a dexterous thump, and looked about well pleased, as if to say, "" Who says I haven't got a hat? "" || It is a regional definition with an old-fashioned thump of authenticity."
thump_fic_1852_69.txt-8025-55_thump_fic_1966_13783.txt-506-5,Identical,"Tom stepped upon the block, gave a few anxious looks round; all seemed mingled in a common, indistinct noise, -- the clatter of the salesman crying off his qualifications in French and English, the quick fire of French and English bids; and almost in a moment came the final thump of the hammer, and the clear ring on the last syllable of the word "" dollars, "" as the auctioneer announced his price, and Tom was made over. || (There is a loud thump, as if a body had been tossed onto the ground."
thump_fic_1852_69.txt-8025-55_thump_fic_2002_32720.txt-189-12,Identical,"Tom stepped upon the block, gave a few anxious looks round; all seemed mingled in a common, indistinct noise, -- the clatter of the salesman crying off his qualifications in French and English, the quick fire of French and English bids; and almost in a moment came the final thump of the hammer, and the clear ring on the last syllable of the word "" dollars, "" as the auctioneer announced his price, and Tom was made over. || That night they'll attend a voodoo ceremony-women dancing wildly to the thump thump of beating drums; men decapitating chickens, painting their bodies with the blood."
thump_fic_1854_3384.txt-44-23_thump_fic_1849_7230.txt-495-50,Identical,"A feeble, struggling light from within showed the inmates were stirring as the man in the overcoat gave a loud, careless thump on the trembling door, which was opened by a || He carries a two-fisted rapier, would split your skull as easy as I could crack a cocoanut with my sledge-hammer, and he wears an iron pot on his head -- I know it, for I have had the tinkering of the same -- would take a swinging thump as easy as my anvil, and never the worse. """
thump_fic_1854_3384.txt-44-23_thump_fic_1997_54541.txt-512-24,Identical,"A feeble, struggling light from within showed the inmates were stirring as the man in the overcoat gave a loud, careless thump on the trembling door, which was opened by a || Every day I watch Celestine carry her yellow basket down the stairs, and I imagine the stairs rising toward me with each descending thump, and I feel my heart breaking under each thump of her big feet."
thump_fic_1855_604.txt-2870-69_thump_fic_1962_14052.txt-3255-11,Distantly Related,"Seeing that I remained motionless (all my limbs were dislocated and my head twisted on one side), his apprehensions began to be excited; and arousing the rest of the passengers, he communicated, in a very decided manner, his opinion that a dead man had been palmed upon them during the night for a living and responsible fellow-traveller; here giving me a thump on the right eye, by way of demonstrating the truth of his suggestion. || Ceil sees him, is brought back to reality with a thump.)"
thump_fic_1855_604.txt-3117-30_thumping_fic_2009_36638.txt-1978-3,Distantly Related,"why, you know he's the man "" -- "" Man, "" here broke in Doctor Drummummupp, at the top of his voice, and with a thump that came near knocking the pulpit about our ears; "" man that is born of a woman hath but a short || There was a thumping, however; Fiona felt this rather than heard it, pulsing in the pit of her stomach."
thump_fic_1856_2470.txt-2425-28_thump_fic_1852_69.txt-1060-63,Identical,"But unfortunately he had made some miscalculation or slip, for instead of alighting square upon the skates, his heels flew up, and with a tremendous thump, down came poor Bill upon his back. "" || ingeniously disentangled from all pretensions to braid, as respects its brim; and the slivers starting apart, and standing upright, gave it a blazing air of freedom and defiance, quite equal to that of any Fejee chief; while the whole brim of Andy's being departed bodily, he rapped the crown on his head with a dexterous thump, and looked about well pleased, as if to say, "" Who says I haven't got a hat? """
thump_fic_1856_7698.txt-65-78_thump_fic_1852_69.txt-1060-63,Closely Related,"enchants the slopes Of the barren plains, as youthful hopes Turn the dreariest day to rhyme; But when the night of our chill Decembers Shuts in at the close of a lowering day, And the winds roar down from the distance grey, And rattle the shutters, and scatter the embers, As they howl down the chimney's blackened throat, And over the old sea-wall, and under Those ruined arches with thump and thunder, Whitens the surf in the stormy night; And the cold owl hoots in the mouldering moat, And the wild gull screams as he hurries by, And the dog sneaks close by the blaze to snore, And starts from his sleep to answer again The desolate long-drawn howl of pain Of the wolf-dog, prowling afar on the moor. || ingeniously disentangled from all pretensions to braid, as respects its brim; and the slivers starting apart, and standing upright, gave it a blazing air of freedom and defiance, quite equal to that of any Fejee chief; while the whole brim of Andy's being departed bodily, he rapped the crown on his head with a dexterous thump, and looked about well pleased, as if to say, "" Who says I haven't got a hat? """
thump_fic_1856_7698.txt-65-78_thump_nf_1856_755595.txt-1476-13,Distantly Related,"enchants the slopes Of the barren plains, as youthful hopes Turn the dreariest day to rhyme; But when the night of our chill Decembers Shuts in at the close of a lowering day, And the winds roar down from the distance grey, And rattle the shutters, and scatter the embers, As they howl down the chimney's blackened throat, And over the old sea-wall, and under Those ruined arches with thump and thunder, Whitens the surf in the stormy night; And the cold owl hoots in the mouldering moat, And the wild gull screams as he hurries by, And the dog sneaks close by the blaze to snore, And starts from his sleep to answer again The desolate long-drawn howl of pain Of the wolf-dog, prowling afar on the moor. || asked another man, bringing down a brawny paw, with a resounding thump, upon the Herculean shoulders of the first querist, thereby giving me the information that in the West alligator is a designation of the genus homo; in fact, that it is customary for a man to address his fellow-man as "" old alligator, "" instead of "" old fellow. """
thump_fic_1856_7698.txt-65-78_thumping_fic_1835_7014.txt-850-4,Distantly Related,"enchants the slopes Of the barren plains, as youthful hopes Turn the dreariest day to rhyme; But when the night of our chill Decembers Shuts in at the close of a lowering day, And the winds roar down from the distance grey, And rattle the shutters, and scatter the embers, As they howl down the chimney's blackened throat, And over the old sea-wall, and under Those ruined arches with thump and thunder, Whitens the surf in the stormy night; And the cold owl hoots in the mouldering moat, And the wild gull screams as he hurries by, And the dog sneaks close by the blaze to snore, And starts from his sleep to answer again The desolate long-drawn howl of pain Of the wolf-dog, prowling afar on the moor. || I gave him a thumping for being such a fool; but that only made him cry harder."
thump_fic_1858_9768.txt-1536-4_thumping_fic_1834_7032.txt-1907-4,Closely Related,"The occasional clink or thump of something on board a vessel, or the steady plying of some patient oars, falls pleasantly on the ear in this calm night. || Only reflect what a thumping there is against my ribs, whenever I think of the subject with which I commenced this epistle: a pretty story I made of it, indeed; but then it is natural that it should be so, after all."
thump_fic_1858_9768.txt-3748-3_thump_fic_1811_8637.txt-1168-23,Closely Related,"Just that little thump, whatever it was, "" said the teller of the story. || My skin is lily white, and the color here is new, So the first man they sold me to, he thump'd me black and blue: The Priest who bought me from him, in a tenderhearted tone, Said, come from that great blackguard's house, and walk into my own."
thump_fic_1960_4217.txt-551-36_thumping_fic_1845_7170.txt-7510-7,Identical,"An ashtray, one of those things with a shot-loaded cloth bag under it, flew off a desk, smacked him in the back of the head, and dropped to the floor with a thump. || Pluck sings, accompanied with a violent thumping of his fists on the table, "" We have a sister scarcely growne, For she is such a little one That yet no breaste hath she, What thing shall we now undertake To doe for thys our sister's sake If spoken for"
thump_fic_1960_4217.txt-551-36_thumps_fic_1845_7183.txt-1694-25,Distantly Related,"An ashtray, one of those things with a shot-loaded cloth bag under it, flew off a desk, smacked him in the back of the head, and dropped to the floor with a thump. || And not a little consoling is required by the infant heroes upon whom the bounties of autumn descend too copiously, administering more and harder thumps than their green philosophy has yet been trained to endure."
thump_fic_1961_4832.txt-52-1_thump_fic_1997_42218.txt-90-23,Closely Related,"The thump hadn't been playful, and her sharp gasp of pain indicated no enjoyment whatever. || But at last Number 99 crashed into a marble column accidentally-a muffin crumb had gotten in his eye-and he sat down with a thump."
thump_fic_1962_14052.txt-3255-11_thumping_mag_1985_123522.txt-5-22,Distantly Related,"Ceil sees him, is brought back to reality with a thump.) || Eric Dickerson ended his 46-day holdout in midseason form, ripping Seattle for 150 yards and three touchdowns in a Monday-night 35-24 thumping of the Seahawks."
thump_fic_1964_10443.txt-7509-24_thump_fic_2003_48243.txt-828-13,Closely Related,"another drink and stretched out on the front seat, and it was as quiet as if we weren't there, just the thump of an arm or leg hitting the steering wheel now and then, hardly enough top187disturb the night. || The sound of breaking glass was followed before too long by a muffled thump from street level."
thump_fic_1964_10443.txt-7509-24_thumping_fic_1835_7014.txt-885-12,Distantly Related,"another drink and stretched out on the front seat, and it was as quiet as if we weren't there, just the thump of an arm or leg hitting the steering wheel now and then, hardly enough top187disturb the night. || I tell you what, goody, I would have taken a thumping for a drink of water!"
thump_fic_1967_10488.txt-552-10_thump_nf_1856_769051.txt-335-33,Identical,", light; it falls to the floor with a thump. || Those within saw something pass over the opening in the roof; they thought from the shadow it cast that it must have been some huge bird -- and then they heard a thump upon the ground. """
thump_fic_1975_780160.txt-3970-18_thump_fic_2008_36180.txt-212-12,Closely Related,"My head hit the bricks with a jarring crunch and a pain which obscured everything but a solid thump to the kidney that one of my friends dealt me. || He pulled himself left, drew off, set up for another thump, this one better aimed."
thump_fic_1983_16197.txt-2014-11_thump_fic_1986_780060.txt-916-2,Identical,"As Stockman tries to explain, Woodie gives him a hard thump in the balls. || whir whir thump whir "" What -- what happened? """
thump_fic_1983_16197.txt-2014-11_thump_fic_1998_30880.txt-46-24,Distantly Related,"As Stockman tries to explain, Woodie gives him a hard thump in the balls. || Perhaps the outraged sniffs and sharp intake of breath from behind prompted her to slap the chestnut steed's massive flank with a resounding thump, affording her stunned councillors the distant but grateful possibility that the Queen's remark was"
thump_fic_1985_782029.txt-1967-12_thump_fic_1961_4832.txt-52-1,Distantly Related,"We went over it without trouble and landed again with a soft thump on the other side. || The thump hadn't been playful, and her sharp gasp of pain indicated no enjoyment whatever."
thump_fic_1989_10786.txt-17-24_thump_fic_1855_604.txt-3117-30,Closely Related,"And in her father's store, she'd tie her apron on, feel the cool coins between her fingers and the satisfying thump as they would drop down in the till. || why, you know he's the man "" -- "" Man, "" here broke in Doctor Drummummupp, at the top of his voice, and with a thump that came near knocking the pulpit about our ears; "" man that is born of a woman hath but a short"
thump_fic_1993_1040056.txt-5489-1_thump_fic_1852_69.txt-1523-34,Identical,"Another thump, softer this time, and a groan. "" || I makes ' em as whist as fishes; and if one on ' em begins and gives a yelp, why, -- "" and Mr. Loker brought down his fist with a thump that fully explained the hiatus. """
thump_fic_1993_1040092.txt-2605-11_thumps_fic_1835_7073.txt-924-66,Distantly Related,"His father fit the cover on the tub, a dull thump of wet wood on metal. || Suppose yourself, my friend, in a room of tolerable size, but in height hardly exceeding eight feet; the ceiling is pine boards, and the bare beams are seen above, seemingly ready to enforce on any high-headed wight the practical application of that pithy sentence -- "" Stoop as you go through the world, and you will miss many hard thumps; "" -- a stone fire-place, rudely constructed, must occupy almost one whole side"
thump_fic_1997_42218.txt-90-23_thump_fic_1988_10768.txt-7866-5,Identical,"But at last Number 99 crashed into a marble column accidentally-a muffin crumb had gotten in his eye-and he sat down with a thump. || He heard the thump, thump of cannon firing. """
thump_fic_1997_42316.txt-135-7_thump_fic_1982_23965.txt-368-20,Closely Related,"Maggie felt her heart give a little thump, in the hope that it would be Robbie. "" || Later than I expected, after seven, when my knees were about to give out, I heard the thump of feet in the churchyard -- someone had come over the wail."
thump_fic_1997_42316.txt-135-7_thump_fic_1999_13743.txt-347-31,Closely Related,"Maggie felt her heart give a little thump, in the hope that it would be Robbie. "" || GWENDOLYN turns to reenter her apartment.I'll go back to the bank manager as a real person in the real world The manacles suddenly drop to the ground with a giant thump."
thump_fic_1997_42316.txt-135-7_thumps_fic_1995_53076.txt-108-15,Closely Related,"Maggie felt her heart give a little thump, in the hope that it would be Robbie. "" || The wind seemed stronger now that darkness had fallen, and Moira was conscious of thumps and scratching sounds, as branches and twigs were blown against the walls of the cabin."
thump_fic_1997_42340.txt-385-8_thump_fic_1851_746.txt-2628-13,Distantly Related,"A long moment ticked by, the tympanic thump of the squirrels throwing themselves against the mesh of their cages punctuating Grace's sobs, Vincent's protestations of innocence, and Mrs. Tranh's angry outbursts, and then Violet leveled a look on Jet and said, "" We'll need to see your insurance and we're going to have to call the police. "" || And there's a mighty difference between a living thump and a dead thump."
thump_fic_1997_42340.txt-385-8_thumps_fic_1835_7203.txt-1302-36,Distantly Related,"A long moment ticked by, the tympanic thump of the squirrels throwing themselves against the mesh of their cages punctuating Grace's sobs, Vincent's protestations of innocence, and Mrs. Tranh's angry outbursts, and then Violet leveled a look on Jet and said, "" We'll need to see your insurance and we're going to have to call the police. "" || The struggle seemed to wax hotter and hotter, for a short time after Michael came to the ground, and he threw the children about in all directions and postures, giving some of them thumps which would have placed the ruffle-shirted little darlings of the present day, under the discipline of paregoric and opodeldoc for a week; but these hardy sons of the forest, seemed not to feel them."
thump_fic_1997_54541.txt-512-34_thumping_fic_1845_7170.txt-7510-7,Identical,"Every day I watch Celestine carry her yellow basket down the stairs, and I imagine the stairs rising toward me with each descending thump, and I feel my heart breaking under each thump of her big feet. || Pluck sings, accompanied with a violent thumping of his fists on the table, "" We have a sister scarcely growne, For she is such a little one That yet no breaste hath she, What thing shall we now undertake To doe for thys our sister's sake If spoken for"
thump_fic_1998_30065.txt-57-20_thump_fic_1834_7047.txt-813-14,Distantly Related,"Through the layered shadows of our house, he roams all but invisibly, his presence betrayed only by the thump of his big paws on the area || at New-Orleans; if I hadn't gone down and gin the English a thump on 23d December, they might have licked me on 8th January."
thump_fic_1999_13743.txt-347-31_thump_fic_1860_615.txt-2332-3,Identical,"GWENDOLYN turns to reenter her apartment.I'll go back to the bank manager as a real person in the real world The manacles suddenly drop to the ground with a giant thump. || With the dead thump upon the stones below had come an unutterable horror. """
thump_fic_1999_29005.txt-114-39_thump_fic_1976_782016.txt-4088-4,Identical,"I left the notebook beside the Castles on the seat between us and slapped the compartment door shut again, then delivered six redundant slaps to the same spot to ventilate my brain's pressure by reproducing the hollow thump I'd liked. || They heard a muffled thump outside the kitchen door."
thump_fic_1999_55357.txt-231-4_thumps_fic_1835_7203.txt-1302-36,Distantly Related,"That made my heart thump; it seemed preparatory to action, and I wanted action. || The struggle seemed to wax hotter and hotter, for a short time after Michael came to the ground, and he threw the children about in all directions and postures, giving some of them thumps which would have placed the ruffle-shirted little darlings of the present day, under the discipline of paregoric and opodeldoc for a week; but these hardy sons of the forest, seemed not to feel them."
thump_fic_2002_32720.txt-189-13_thump_nf_1971_774393.txt-171-5,Identical,"That night they'll attend a voodoo ceremony-women dancing wildly to the thump thump of beating drums; men decapitating chickens, painting their bodies with the blood. || Every so often this muted thump was accompanied by a light shining out of a little window."
thump_fic_2002_32720.txt-189-13_thumps_fic_1995_53076.txt-108-15,Identical,"That night they'll attend a voodoo ceremony-women dancing wildly to the thump thump of beating drums; men decapitating chickens, painting their bodies with the blood. || The wind seemed stronger now that darkness had fallen, and Moira was conscious of thumps and scratching sounds, as branches and twigs were blown against the walls of the cabin."
thump_fic_2003_48243.txt-828-13_thump_fic_1999_55357.txt-231-4,Closely Related,"The sound of breaking glass was followed before too long by a muffled thump from street level. || That made my heart thump; it seemed preparatory to action, and I wanted action."
thump_fic_2005_33276.txt-86-24_thumping_fic_2009_36638.txt-1978-3,Closely Related,"in his pocket and takes it out for air, holding it in his two cupped hands where its shape and weight and beating thump make him feel like he holds a live heart. || There was a thumping, however; Fiona felt this rather than heard it, pulsing in the pit of her stomach."
thump_mag_1981_293638.txt-1-8_thump_fic_1962_14052.txt-3255-11,Closely Related,"It is a regional definition with an old-fashioned thump of authenticity. || Ceil sees him, is brought back to reality with a thump.)"
thump_mag_1981_293638.txt-1-8_thumping_mag_1985_123522.txt-5-22,Distantly Related,"It is a regional definition with an old-fashioned thump of authenticity. || Eric Dickerson ended his 46-day holdout in midseason form, ripping Seattle for 150 yards and three touchdowns in a Monday-night 35-24 thumping of the Seahawks."
thump_mag_1987_480750.txt-86-4_thump_fic_1998_30880.txt-46-24,Distantly Related,"The ears of corn thump against the snouts as they're torn loose, one and sometimes two to || Perhaps the outraged sniffs and sharp intake of breath from behind prompted her to slap the chestnut steed's massive flank with a resounding thump, affording her stunned councillors the distant but grateful possibility that the Queen's remark was"
thump_mag_1998_401580.txt-134-9_thump_fic_1989_10786.txt-17-24,Identical,"A few seconds later, a small, muffled thump caused all three team members to grin. || And in her father's store, she'd tie her apron on, feel the cool coins between her fingers and the satisfying thump as they would drop down in the till."
thump_mag_1999_407980.txt-5-12_thump_fic_1997_42316.txt-135-7,Identical,"In all the desert there was hardly a sound but the steady thump, thump, thump as Star Flower beat down the yarn with her heavy batten stick, and the cling clang of her father's hammer as he pounded a bit of silver at his small forge. || Maggie felt her heart give a little thump, in the hope that it would be Robbie. """
thump_nf_1851_758845.txt-1861-3_thump_fic_1961_4832.txt-52-1,Distantly Related,"also the monotonous thump of the distant Indian wabeno drum. || The thump hadn't been playful, and her sharp gasp of pain indicated no enjoyment whatever."
thump_nf_1971_774393.txt-171-5_thumping_fic_1842_7206.txt-3234-7,Closely Related,"Every so often this muted thump was accompanied by a light shining out of a little window. || in the cisterns -- there was a thumping of engine arms -- a thin jet of muddy water rose against the flame, and the fire bounded up livelier than ever."
thumping_fic_1814_8564.txt-320-50_thumping_fic_1967_10489.txt-6302-16,Closely Related,"3 Four wives requiring that Ali should bestir, Why he soon fell to work as before, With his hammer, Making as much noise as ever; Yet the neighbours heard it never, The ladies contrived to make a little more Than the hammer: All the thumping, all the knocking || clamor of shouts and laughter that faded so that I could hear under it the tom-tom thumping of amplified guitars, Beatles or such."
thumping_fic_1835_5605.txt-2166-11_thumps_mag_1852_504502.txt-333-37,Closely Related,"and one of the watch on deck, after a preliminary thumping with the large end of a handspike upon the forecastle, vociferated down the fore scuttle, "" All the starboard watch, ahoy! || sufficient to keel) them in the channel, and in such cases, at a command from the officer, the crews would leap // qwq The metallic boats, it was found, endured the thumps and contusions which they received, with very little damage; but the wooden boat, though heavy and strong, was found wholly incapable of sustaining such service."
thumping_fic_1835_5605.txt-2329-20_thump_fic_1851_746.txt-2628-9,Closely Related,"There was silence for a few seconds, interrupted only, on board the Albatross, by the punching and thumping of rammers, as her crew were busily reloading their guns. || And there's a mighty difference between a living thump and a dead thump."
thumping_fic_1835_5605.txt-2329-20_thump_mag_1986_332055.txt-3-15,Distantly Related,"There was silence for a few seconds, interrupted only, on board the Albatross, by the punching and thumping of rammers, as her crew were busily reloading their guns. || As Americans, transfixed at their television sets, listened to the muffled rattle and thump of the assault filtering over the phone lines of network correspondents holed up in a Tripoli hotel, the U.S. attackers delivered their lethal cargo of laser-directed bombs."
thumping_fic_1845_7170.txt-7510-7_thumping_nf_1844_772139.txt-734-18,Closely Related,"Pluck sings, accompanied with a violent thumping of his fists on the table, "" We have a sister scarcely growne, For she is such a little one That yet no breaste hath she, What thing shall we now undertake To doe for thys our sister's sake If spoken for || The red blood dashed up to Somers ' very forehead, and he could scarcely breathe for the thumping of his heart, as the idea crossed him that now was the time to ask for Kate; nor was his agitation at all diminished by casting a glance at her, and seeing her cheeks crimson and her eyes downcast, as if she anticipated what was going on in his mind."
thumping_fic_1847_1094.txt-3248-10_thump_fic_1860_615.txt-2332-3,Closely Related,"After loosening the hard soil, by dint of much thumping and pounding, the Yankee jerked one of the roots this way and that, twisting it round and round, and then tugging at it horizontally. "" || With the dead thump upon the stones below had come an unutterable horror. """
thumping_fic_1849_583.txt-3296-15_thumping_fic_1834_7032.txt-2020-62,Closely Related,"I would observe that the whole club always join in the chorus with a fearful thumping on the table and clattering of pewter pots. || The large branching silver candlesticks, which stood at each side of a full-length picture of General Washington, on the mantel-piece, were richly fringed with white bridal ornaments, after the good old fashion; and as lively a set of lads and lasses as ever moved through the figures of a cotillion, were keeping time to the impetuous thumping of their own hearts, and the long-sweeping bow-hands of two hereditary fiddlers stationed behind the door."
thumping_fic_1852_69.txt-1581-9_thump_fic_1851_746.txt-2628-9,Distantly Related,"Now, Tom's roarer when there's any thumping or fighting to be done; but at lying he an't good, Tom an't, -- ye see it don't come natural to him; but, Lord, if thar's a feller in the country that can swear to anything and everything, and put in all the circumstances and flourishes with a long face, and carry ' t through better || And there's a mighty difference between a living thump and a dead thump."
thumping_fic_1853_3819.txt-1598-15_thumps_fic_1836_7053.txt-1160-14,Identical,"To his great surprise, therefore, a few minutes afterwards, he heard a thumping sound, and, on turning over to see what the cause of it was, he found that the little door was loose again, and was swinging backward and forward as before. || Linstock hit general Alcort three times without bringing him down, and these rude thumps, -- (although the general did not mind a pistol ball more than the proboscis of a musquito,) prevented his steady aim -- he couldn't touch his mark."
thumping_fic_1967_10484.txt-5601-38_thumping_fic_1852_69.txt-1581-9,Closely Related,"mercy... "" Abruptly then, in a prolonged and dwindling little sob, the voice died and all was silent, and I could hear nothing but the piping of frogs in the millpond and a dull thumping of horses against the stable stalls and the sound of my own heart racing madly, so loud that I thought surely it must be heard above the soughing of a night wind in the sycamore trees. || Now, Tom's roarer when there's any thumping or fighting to be done; but at lying he an't good, Tom an't, -- ye see it don't come natural to him; but, Lord, if thar's a feller in the country that can swear to anything and everything, and put in all the circumstances and flourishes with a long face, and carry ' t through better"
thumping_fic_1978_10636.txt-13922-16_thump_fic_1855_604.txt-2870-69,Distantly Related,"It is a prostitution worse than any poor French whore's submission to the pumping and thumping of a hairy Hun. || Seeing that I remained motionless (all my limbs were dislocated and my head twisted on one side), his apprehensions began to be excited; and arousing the rest of the passengers, he communicated, in a very decided manner, his opinion that a dead man had been palmed upon them during the night for a living and responsible fellow-traveller; here giving me a thump on the right eye, by way of demonstrating the truth of his suggestion."
thumping_fic_1978_10636.txt-13922-16_thump_fic_1856_7698.txt-65-78,Closely Related,"It is a prostitution worse than any poor French whore's submission to the pumping and thumping of a hairy Hun. || enchants the slopes Of the barren plains, as youthful hopes Turn the dreariest day to rhyme; But when the night of our chill Decembers Shuts in at the close of a lowering day, And the winds roar down from the distance grey, And rattle the shutters, and scatter the embers, As they howl down the chimney's blackened throat, And over the old sea-wall, and under Those ruined arches with thump and thunder, Whitens the surf in the stormy night; And the cold owl hoots in the mouldering moat, And the wild gull screams as he hurries by, And the dog sneaks close by the blaze to snore, And starts from his sleep to answer again The desolate long-drawn howl of pain Of the wolf-dog, prowling afar on the moor."
thumping_fic_1978_10636.txt-13922-16_thumping_mag_1985_123522.txt-5-22,Distantly Related,"It is a prostitution worse than any poor French whore's submission to the pumping and thumping of a hairy Hun. || Eric Dickerson ended his 46-day holdout in midseason form, ripping Seattle for 150 yards and three touchdowns in a Monday-night 35-24 thumping of the Seahawks."
thumping_fic_1981_10679.txt-5299-2_thumps_fic_1993_25009.txt-5265-15,Closely Related,"The heavy thumping of his boots echoed along the walls. || They could hear him hitting limbs as he fell, a series of raps and thumps accompanied by grunts and sharp cries of pain."
thumping_fic_1981_780031.txt-1211-1_thumping_fic_1814_8564.txt-320-50,Identical,"The thumping had started again; someone was banging on the wall. || 3 Four wives requiring that Ali should bestir, Why he soon fell to work as before, With his hammer, Making as much noise as ever; Yet the neighbours heard it never, The ladies contrived to make a little more Than the hammer: All the thumping, all the knocking"
thumping_fic_1981_780031.txt-1211-1_thumping_fic_1835_5605.txt-2329-20,Identical,"The thumping had started again; someone was banging on the wall. || There was silence for a few seconds, interrupted only, on board the Albatross, by the punching and thumping of rammers, as her crew were busily reloading their guns."
thumping_fic_1981_780031.txt-1211-1_thumping_fic_1993_25001.txt-1341-1,Identical,The thumping had started again; someone was banging on the wall. || The thumping of his tail and low whine meant he was beset by my leaving.
thumping_fic_1993_1040082.txt-3185-12_thump_fic_1855_604.txt-2870-69,Distantly Related,"He indulged himself in it, as well as in the thickened thumping of the pulse in his temples. || Seeing that I remained motionless (all my limbs were dislocated and my head twisted on one side), his apprehensions began to be excited; and arousing the rest of the passengers, he communicated, in a very decided manner, his opinion that a dead man had been palmed upon them during the night for a living and responsible fellow-traveller; here giving me a thump on the right eye, by way of demonstrating the truth of his suggestion."
thumping_fic_2002_47140.txt-255-12_thump_fic_1997_42340.txt-385-8,Closely Related,"Susan took the water bottle in her lap to stop the irritating thumping, then looked out the windshield, away from Albert. "" || A long moment ticked by, the tympanic thump of the squirrels throwing themselves against the mesh of their cages punctuating Grace's sobs, Vincent's protestations of innocence, and Mrs. Tranh's angry outbursts, and then Violet leveled a look on Jet and said, "" We'll need to see your insurance and we're going to have to call the police. """
thumping_fic_2002_47140.txt-255-12_thumping_fic_1834_7032.txt-2020-62,Closely Related,"Susan took the water bottle in her lap to stop the irritating thumping, then looked out the windshield, away from Albert. "" || The large branching silver candlesticks, which stood at each side of a full-length picture of General Washington, on the mantel-piece, were richly fringed with white bridal ornaments, after the good old fashion; and as lively a set of lads and lasses as ever moved through the figures of a cotillion, were keeping time to the impetuous thumping of their own hearts, and the long-sweeping bow-hands of two hereditary fiddlers stationed behind the door."
thumping_fic_2002_47140.txt-255-12_thumping_fic_1835_5605.txt-2329-20,Identical,"Susan took the water bottle in her lap to stop the irritating thumping, then looked out the windshield, away from Albert. "" || There was silence for a few seconds, interrupted only, on board the Albatross, by the punching and thumping of rammers, as her crew were busily reloading their guns."
thumping_mag_1960_491715.txt-182-21_thump_fic_1835_8114.txt-1994-20,Closely Related,"Complaints diminished -- but so did sales, and the manufacturer eventually called in a noise consultant who actually eliminated the thumping. || Who dancest in heaven to the song of the trump, To the fife's acclaim, and bass-drum's thump!"
thumping_mag_1985_123522.txt-5-22_thump_fic_1997_42316.txt-135-7,Closely Related,"Eric Dickerson ended his 46-day holdout in midseason form, ripping Seattle for 150 yards and three touchdowns in a Monday-night 35-24 thumping of the Seahawks. || Maggie felt her heart give a little thump, in the hope that it would be Robbie. """
thumping_mag_1999_407884.txt-339-10_thump_fic_2000_52600.txt-267-38,Distantly Related,"The clanging of its cooling pump was like the metallic thumping of a cat's tail as it hurled itself into its kill. "" || I fall into a soft bed of rotting leaves and I feel my life taking a deep breath and I 'm inside it and all I can hear is the crinkling and crackling of dead leaves and the thump of my life going on and on and on."
thumping_nf_1844_772139.txt-734-18_thump_fic_1975_780160.txt-3970-18,Closely Related,"The red blood dashed up to Somers ' very forehead, and he could scarcely breathe for the thumping of his heart, as the idea crossed him that now was the time to ask for Kate; nor was his agitation at all diminished by casting a glance at her, and seeing her cheeks crimson and her eyes downcast, as if she anticipated what was going on in his mind. || My head hit the bricks with a jarring crunch and a pain which obscured everything but a solid thump to the kidney that one of my friends dealt me."
thumps_fic_1835_7073.txt-924-66_thump_fic_1993_1040056.txt-5489-1,Closely Related,"Suppose yourself, my friend, in a room of tolerable size, but in height hardly exceeding eight feet; the ceiling is pine boards, and the bare beams are seen above, seemingly ready to enforce on any high-headed wight the practical application of that pithy sentence -- "" Stoop as you go through the world, and you will miss many hard thumps; "" -- a stone fire-place, rudely constructed, must occupy almost one whole side || Another thump, softer this time, and a groan. """
