annotation_lbl,category,sentence
tipped_fic_1852_2751.txt-85-29_tipped_fic_1858_1282.txt-2858-67,Unrelated,"He was on his way to the bend meadow, and passing close by Winthrop at the spring, the opportunity was too good to be resisted; he tipped him over into the water. || The major then made a hasty toilet, and together they entered the western dining room, the size and splendor of which quite astonished him, for the walls were inlaid with mirrors from the ceiling to the floor, and reflected the guests and each object with which the table was set out, while the ceiling overhead was decorated with frescoes and stucco work tipped with gold."
tipped_fic_1852_2751.txt-85-29_tipped_fic_1987_10756.txt-21242-2,Identical,"He was on his way to the bend meadow, and passing close by Winthrop at the spring, the opportunity was too good to be resisted; he tipped him over into the water. || So I tipped all the men off the board."
tipped_fic_1852_2751.txt-85-29_tipping_fic_1853_3465.txt-1988-14,Closely Related,"He was on his way to the bend meadow, and passing close by Winthrop at the spring, the opportunity was too good to be resisted; he tipped him over into the water. || Well, I went back with the beer, and just as Bridget was tipping the glass up to her thick lips, Jim bounded behind her like a panther, and held her arms tight while I took little Biddy and scampered into the house."
tipped_fic_1852_2751.txt-85-29_tipping_fic_1979_780093.txt-1469-11,Closely Related,"He was on his way to the bend meadow, and passing close by Winthrop at the spring, the opportunity was too good to be resisted; he tipped him over into the water. || Once I came home from driving the hack and Enid was tipping a bottle of liquor straight up. """
tipped_fic_1852_2751.txt-85-29_tipping_news_2004_648944.txt-1-12,Distantly Related,"He was on his way to the bend meadow, and passing close by Winthrop at the spring, the opportunity was too good to be resisted; he tipped him over into the water. || teams were supposed to lay prostrate before the Los Angeles Lakers, tipping their hats to Karl Malone and Gary Payton for surrendering millions of dollars for a chance at a title, and to Coach Phil Jackson for winning a record 10th championship."
tipped_fic_1853_3465.txt-250-43_Tip_news_2004_635173.txt-48-0,Unrelated,"Among the "" unrecognized dead "" by the late RAILROAD ACCIDENT, was a female child, about three years of age; fair complexion and hair; had on a red dress, green sack, white apron, linen gaiters, tipped with patent leather, and white woolen stockings. || Tip: If you want to avoid the weekend lines, try to get to Rip's before 7 p.m."
tipped_fic_1853_3465.txt-250-43_tip_fic_1841_8921.txt-336-16,Closely Related,"Among the "" unrecognized dead "" by the late RAILROAD ACCIDENT, was a female child, about three years of age; fair complexion and hair; had on a red dress, green sack, white apron, linen gaiters, tipped with patent leather, and white woolen stockings. || We have brought the sun's rays -- they shall make thee a pen That shall tip as with fire all thy words unto men; And we'll bring thee for paper, on which thou shalt write All thy songs of pure joy, and thy visions of night, E'en the clouds in our heaven, in their lights and their shade, With the gleams of pale sunshine that over them strayed."
tipped_fic_1853_3465.txt-250-43_tipped_fic_1819_8009.txt-1059-48,Unrelated,"Among the "" unrecognized dead "" by the late RAILROAD ACCIDENT, was a female child, about three years of age; fair complexion and hair; had on a red dress, green sack, white apron, linen gaiters, tipped with patent leather, and white woolen stockings. || Thus -- thus the ravisher went forth; Like meteors o'er the cloudy north: Thus -- thus the desperate boy went down, In splendour o'er the mountain's brown: His vestment streaming far behind, And glittering in the rushing wind: His dancing plumage tipped with light, Like eaglets in their loftiest flight -- As now he darted on the sight, And met the sun's last rays: -- Now hidden in the forest shade -- Emerging now -- and now betrayed By plumes that in the sunset played; And robe that seemed to blaze!"
tipped_fic_1853_3465.txt-250-43_tipping_fic_1835_5605.txt-2415-40,Closely Related,"Among the "" unrecognized dead "" by the late RAILROAD ACCIDENT, was a female child, about three years of age; fair complexion and hair; had on a red dress, green sack, white apron, linen gaiters, tipped with patent leather, and white woolen stockings. || It is then, when the "" grim-visaged "" ocean has "" smoothed his wrinkled front, "" -- when the winds of heaven are hushed to gentle airs, and the cloudless moon looks down upon the scene, tipping the crests of the lazy waves with silver, -- that the memory and imagination of the wanderer are busy; it is then that the scenes of childhood and of manhood -- the forms of friends, more loved because sundered from them by thousands of miles of water and land -- all rise before him in original freshness and beauty."
tipped_fic_1853_3465.txt-250-43_tipping_fic_1853_3465.txt-1988-14,Unrelated,"Among the "" unrecognized dead "" by the late RAILROAD ACCIDENT, was a female child, about three years of age; fair complexion and hair; had on a red dress, green sack, white apron, linen gaiters, tipped with patent leather, and white woolen stockings. || Well, I went back with the beer, and just as Bridget was tipping the glass up to her thick lips, Jim bounded behind her like a panther, and held her arms tight while I took little Biddy and scampered into the house."
tipped_fic_1853_3465.txt-250-43_tips_fic_1859_270.txt-401-88,Closely Related,"Among the "" unrecognized dead "" by the late RAILROAD ACCIDENT, was a female child, about three years of age; fair complexion and hair; had on a red dress, green sack, white apron, linen gaiters, tipped with patent leather, and white woolen stockings. || coffee-bean, - When lawyers take what they would give, And doctors give what they would take, - When city fathers eat to live, Save when they fast for conscience ' sake, - When one that hath a horse on sale Shall bring his merit to the proof, Without a lie for every nail That holds the iron on the hoof, - When in the usual place for rips Our gloves are stitched with special care, And guarded well the whalebone tips Where first umbrellas need repair, - When Cuba's weeds have quite forgot The power of suction to resist, And claret-bottles harber not Such dimples as would hold your fist, - When publishers no longer steal, And pay for what they stole before, - When the first locomotive's wheel Rolls through the Hoosac tunnel's bore; - TILL then let Cumming a blaze away, And Miller's saints blow up the globe; But when you see that blessed day, THEN order your ascension robe!"
tipped_fic_1853_3465.txt-428-7_tipped_mag_2005_397558.txt-67-28,Unrelated,"and many's the time he's tipped Aunt Fanny's venerable nose with indigo. || The b'hoys had a "" rolling gait "" and "" surly manner, "" wrote one historian, adding that they usually wore a "" shiny stovepipe hat tipped over the forehead, soap-locks plastered flat."
tipped_fic_1854_7839.txt-517-5_tipped_mag_2005_397558.txt-67-28,Closely Related,"Knocked he then, and tipped the table; Polly ran and screamed for fear, Hadley cut as fast as able, Those unearthly knocks to hear. || The b'hoys had a "" rolling gait "" and "" surly manner, "" wrote one historian, adding that they usually wore a "" shiny stovepipe hat tipped over the forehead, soap-locks plastered flat."
tipped_fic_1854_9826.txt-9894-33_tipped_fic_1849_8065.txt-361-27,Unrelated,"With other accomplishments, Cheesy has learned to smoke; and often, in the evening, you may see him standing in the door-way of some public building, with his hat tipped jauntily one side, puffing his penny cigar, and ogling the crowd. || His jests, unlike some jests that we might name, Had nothing in them of a mouldy savor; But fresh, and apt, and tipped with point they came, To put grim Melancholy out of favor; To drive Imposture to his den of shame, To scourge Pretence, and make true Merit braver: So that you granted, after you had laughed, Though Wit had feathered, Truth had barbed the shaft."
tipped_fic_1854_9826.txt-9894-33_tipping_fic_1853_9040.txt-443-12,Unrelated,"With other accomplishments, Cheesy has learned to smoke; and often, in the evening, you may see him standing in the door-way of some public building, with his hat tipped jauntily one side, puffing his penny cigar, and ogling the crowd. || Those uncomfortable persons, however, were not yet satisfied, and tipping their tongues with the unkindest venom of all, they began to talk of a wealthy and accomplished young lady, somewhere, whom it was rumored the doctor was shortly to marry, in spite of little flirtations at home, that some people thought meant something."
tipped_fic_1855_7489.txt-867-5_tipped_fic_1846_7036.txt-2226-29,Distantly Related,"The far dim woods Were tipped with amethyst; beneath me stretched The town of Eld bespangled with its lights; Above me, || She treasured up all the old traditions, and though she repeated them truly, they came from her mouth in brighter pictures than from others, because she tipped all the edges with her own golden fancy."
tipped_fic_1855_7489.txt-867-5_tipped_fic_1975_780110.txt-1409-15,Closely Related,"The far dim woods Were tipped with amethyst; beneath me stretched The town of Eld bespangled with its lights; Above me, || It was an arrow of the old days, feathered with red hawk tail and tipped with chipped quartz."
tipped_fic_1855_7489.txt-867-5_tipped_mag_2005_397558.txt-67-28,Unrelated,"The far dim woods Were tipped with amethyst; beneath me stretched The town of Eld bespangled with its lights; Above me, || The b'hoys had a "" rolling gait "" and "" surly manner, "" wrote one historian, adding that they usually wore a "" shiny stovepipe hat tipped over the forehead, soap-locks plastered flat."
tipped_fic_1855_7489.txt-867-5_tipped_nf_1854_750818.txt-3005-11,Closely Related,"The far dim woods Were tipped with amethyst; beneath me stretched The town of Eld bespangled with its lights; Above me, || Another loved the Spaniards because they had given him a stick tipped with silver."
tipped_fic_1855_7489.txt-867-5_tipping_fic_1824_7277.txt-826-67,Unrelated,"The far dim woods Were tipped with amethyst; beneath me stretched The town of Eld bespangled with its lights; Above me, || He was of a middling stature, inclining to corpulency; with a sanguine complexion, a low forehead deeply shaded with bushy black hair, that absolutely refused to conform to the sleekness of his order; a keen gray eye, which had a peculiarly cunning expression from a trick he had early acquired, and of which he could never rid himself, of tipping a knowing wink; a short thick nose turning upward; a wide mouth, with the corners sanctimoniously drawn down, and a prominent fat chin following the direction of his nose."
tipped_fic_1855_7489.txt-867-5_tips_mag_1995_396808.txt-43-12,Distantly Related,"The far dim woods Were tipped with amethyst; beneath me stretched The town of Eld bespangled with its lights; Above me, || If you fix your gaze on one point (like your ski tips) for too long, your focus system can become "" stuck, "" so that when you look at a distant object, your eyes can't interpret information fast enough."
tipped_fic_1855_7489.txt-867-5_tips_mag_1997_398795.txt-20-8,Unrelated,"The far dim woods Were tipped with amethyst; beneath me stretched The town of Eld bespangled with its lights; Above me, || Whichever tether you choose, keep these safety tips in mind: To avoid the risk of strangulation, never leave your child unattended when he's wearing the contraption."
tipped_fic_1856_5515.txt-2714-37_Tip_news_2004_635173.txt-48-0,Unrelated,"He couldn't look upon their wonderous and perfect mechanism with a cold or unbelieving heart; but his best and warmest affections went upward with their sweet odor, and were acceptable to Him who had tipped every petal with a heavenly message. || Tip: If you want to avoid the weekend lines, try to get to Rip's before 7 p.m."
tipped_fic_1856_5515.txt-2714-37_tip_fic_1838_7250.txt-1616-53,Unrelated,"He couldn't look upon their wonderous and perfect mechanism with a cold or unbelieving heart; but his best and warmest affections went upward with their sweet odor, and were acceptable to Him who had tipped every petal with a heavenly message. || It's smashing work, but it won't do for you, Spooney; you're little, black-muzzled, queer in the legs, and have got a cold; nature and sleeping with the windows open have done wonders in making you fit for the hintellectuals, and you shall tip ' em the sentimental in Hamlet. """
tipped_fic_1856_5515.txt-2714-37_tipped_fic_1819_8009.txt-1059-48,Closely Related,"He couldn't look upon their wonderous and perfect mechanism with a cold or unbelieving heart; but his best and warmest affections went upward with their sweet odor, and were acceptable to Him who had tipped every petal with a heavenly message. || Thus -- thus the ravisher went forth; Like meteors o'er the cloudy north: Thus -- thus the desperate boy went down, In splendour o'er the mountain's brown: His vestment streaming far behind, And glittering in the rushing wind: His dancing plumage tipped with light, Like eaglets in their loftiest flight -- As now he darted on the sight, And met the sun's last rays: -- Now hidden in the forest shade -- Emerging now -- and now betrayed By plumes that in the sunset played; And robe that seemed to blaze!"
tipped_fic_1856_5515.txt-2714-37_tipped_fic_1851_746.txt-9276-19,Closely Related,"He couldn't look upon their wonderous and perfect mechanism with a cold or unbelieving heart; but his best and warmest affections went upward with their sweet odor, and were acceptable to Him who had tipped every petal with a heavenly message. || The parted mouth of Tashtego revealed his shark-white teeth, which strangely gleamed as if they too had been tipped by corpusants; while lit up by the preternatural light,"
tipped_fic_1856_5515.txt-2714-37_tipped_mag_2005_397558.txt-67-28,Unrelated,"He couldn't look upon their wonderous and perfect mechanism with a cold or unbelieving heart; but his best and warmest affections went upward with their sweet odor, and were acceptable to Him who had tipped every petal with a heavenly message. || The b'hoys had a "" rolling gait "" and "" surly manner, "" wrote one historian, adding that they usually wore a "" shiny stovepipe hat tipped over the forehead, soap-locks plastered flat."
tipped_fic_1856_5515.txt-2714-37_tipped_nf_1851_747930.txt-6012-16,Unrelated,"He couldn't look upon their wonderous and perfect mechanism with a cold or unbelieving heart; but his best and warmest affections went upward with their sweet odor, and were acceptable to Him who had tipped every petal with a heavenly message. || H. borrusorum rex, H. robustum niveum, H. macanthrum, white and yellow variotf.es, tipped with purple, and the varieties approaching purple ae very fine."
tipped_fic_1856_5515.txt-2714-37_tipped_nf_1854_750818.txt-3005-11,Closely Related,"He couldn't look upon their wonderous and perfect mechanism with a cold or unbelieving heart; but his best and warmest affections went upward with their sweet odor, and were acceptable to Him who had tipped every petal with a heavenly message. || Another loved the Spaniards because they had given him a stick tipped with silver."
tipped_fic_1856_5515.txt-2714-37_tipping_fic_1853_3465.txt-1988-14,Unrelated,"He couldn't look upon their wonderous and perfect mechanism with a cold or unbelieving heart; but his best and warmest affections went upward with their sweet odor, and were acceptable to Him who had tipped every petal with a heavenly message. || Well, I went back with the beer, and just as Bridget was tipping the glass up to her thick lips, Jim bounded behind her like a panther, and held her arms tight while I took little Biddy and scampered into the house."
tipped_fic_1857_3100.txt-2926-15_Tip_news_2004_635173.txt-48-0,Unrelated,"This last question was put in such a comic manner, with that one eye tipped up towards him, that Guly could not repress a smile; but he cordially satisfied him on that point, feeling still able, in spite of his diminished salary, to pay for a beggar's dinner, which is more than many, with their well filled purses, can make themselves afford to do. || Tip: If you want to avoid the weekend lines, try to get to Rip's before 7 p.m."
tipped_fic_1857_3100.txt-445-1_tip_fic_1838_7250.txt-1578-20,Unrelated,"Charley tipped a sly wink at him, unperceived by Arthur, and answered: "" We're only going to Carrolton, to stroll through the gardens; that's all. "" || -- the assault irresistible, -- "" how would you like to go it in uncle Billy Shakspeare, and tip the natives the last hagony in the tragics? """
tipped_fic_1857_3100.txt-445-1_tip_fic_1967_16424.txt-317-1,Closely Related,"Charley tipped a sly wink at him, unperceived by Arthur, and answered: "" We're only going to Carrolton, to stroll through the gardens; that's all. "" || LABOURERS tip their caps to the FARMERS who have hired them."
tipped_fic_1857_3100.txt-445-1_tipped_fic_1846_7036.txt-2226-29,Unrelated,"Charley tipped a sly wink at him, unperceived by Arthur, and answered: "" We're only going to Carrolton, to stroll through the gardens; that's all. "" || She treasured up all the old traditions, and though she repeated them truly, they came from her mouth in brighter pictures than from others, because she tipped all the edges with her own golden fancy."
tipped_fic_1857_3100.txt-445-1_tipped_fic_1853_3465.txt-428-7,Unrelated,"Charley tipped a sly wink at him, unperceived by Arthur, and answered: "" We're only going to Carrolton, to stroll through the gardens; that's all. "" || and many's the time he's tipped Aunt Fanny's venerable nose with indigo."
tipped_fic_1857_3100.txt-445-1_tipping_fic_1824_7277.txt-826-67,Identical,"Charley tipped a sly wink at him, unperceived by Arthur, and answered: "" We're only going to Carrolton, to stroll through the gardens; that's all. "" || He was of a middling stature, inclining to corpulency; with a sanguine complexion, a low forehead deeply shaded with bushy black hair, that absolutely refused to conform to the sleekness of his order; a keen gray eye, which had a peculiarly cunning expression from a trick he had early acquired, and of which he could never rid himself, of tipping a knowing wink; a short thick nose turning upward; a wide mouth, with the corners sanctimoniously drawn down, and a prominent fat chin following the direction of his nose."
tipped_fic_1857_3100.txt-445-1_tipping_news_2004_648944.txt-1-12,Closely Related,"Charley tipped a sly wink at him, unperceived by Arthur, and answered: "" We're only going to Carrolton, to stroll through the gardens; that's all. "" || teams were supposed to lay prostrate before the Los Angeles Lakers, tipping their hats to Karl Malone and Gary Payton for surrendering millions of dollars for a chance at a title, and to Coach Phil Jackson for winning a record 10th championship."
tipped_fic_1858_1282.txt-2858-67_tipped_fic_1849_8065.txt-361-27,Closely Related,"The major then made a hasty toilet, and together they entered the western dining room, the size and splendor of which quite astonished him, for the walls were inlaid with mirrors from the ceiling to the floor, and reflected the guests and each object with which the table was set out, while the ceiling overhead was decorated with frescoes and stucco work tipped with gold. || His jests, unlike some jests that we might name, Had nothing in them of a mouldy savor; But fresh, and apt, and tipped with point they came, To put grim Melancholy out of favor; To drive Imposture to his den of shame, To scourge Pretence, and make true Merit braver: So that you granted, after you had laughed, Though Wit had feathered, Truth had barbed the shaft."
tipped_fic_1858_1282.txt-2858-67_tipped_fic_1853_3465.txt-428-7,Distantly Related,"The major then made a hasty toilet, and together they entered the western dining room, the size and splendor of which quite astonished him, for the walls were inlaid with mirrors from the ceiling to the floor, and reflected the guests and each object with which the table was set out, while the ceiling overhead was decorated with frescoes and stucco work tipped with gold. || and many's the time he's tipped Aunt Fanny's venerable nose with indigo."
tipped_fic_1858_1282.txt-2858-67_tipped_fic_1975_780110.txt-1409-15,Identical,"The major then made a hasty toilet, and together they entered the western dining room, the size and splendor of which quite astonished him, for the walls were inlaid with mirrors from the ceiling to the floor, and reflected the guests and each object with which the table was set out, while the ceiling overhead was decorated with frescoes and stucco work tipped with gold. || It was an arrow of the old days, feathered with red hawk tail and tipped with chipped quartz."
tipped_fic_1858_1282.txt-2858-67_tipped_mag_2005_397558.txt-67-28,Unrelated,"The major then made a hasty toilet, and together they entered the western dining room, the size and splendor of which quite astonished him, for the walls were inlaid with mirrors from the ceiling to the floor, and reflected the guests and each object with which the table was set out, while the ceiling overhead was decorated with frescoes and stucco work tipped with gold. || The b'hoys had a "" rolling gait "" and "" surly manner, "" wrote one historian, adding that they usually wore a "" shiny stovepipe hat tipped over the forehead, soap-locks plastered flat."
tipped_fic_1858_1282.txt-2858-67_tipped_nf_1854_750818.txt-3005-11,Closely Related,"The major then made a hasty toilet, and together they entered the western dining room, the size and splendor of which quite astonished him, for the walls were inlaid with mirrors from the ceiling to the floor, and reflected the guests and each object with which the table was set out, while the ceiling overhead was decorated with frescoes and stucco work tipped with gold. || Another loved the Spaniards because they had given him a stick tipped with silver."
tipped_fic_1858_1282.txt-2858-67_tipping_fic_1835_5605.txt-2415-40,Identical,"The major then made a hasty toilet, and together they entered the western dining room, the size and splendor of which quite astonished him, for the walls were inlaid with mirrors from the ceiling to the floor, and reflected the guests and each object with which the table was set out, while the ceiling overhead was decorated with frescoes and stucco work tipped with gold. || It is then, when the "" grim-visaged "" ocean has "" smoothed his wrinkled front, "" -- when the winds of heaven are hushed to gentle airs, and the cloudless moon looks down upon the scene, tipping the crests of the lazy waves with silver, -- that the memory and imagination of the wanderer are busy; it is then that the scenes of childhood and of manhood -- the forms of friends, more loved because sundered from them by thousands of miles of water and land -- all rise before him in original freshness and beauty."
tipped_fic_1858_1282.txt-2858-67_tipping_news_2004_648944.txt-1-12,Unrelated,"The major then made a hasty toilet, and together they entered the western dining room, the size and splendor of which quite astonished him, for the walls were inlaid with mirrors from the ceiling to the floor, and reflected the guests and each object with which the table was set out, while the ceiling overhead was decorated with frescoes and stucco work tipped with gold. || teams were supposed to lay prostrate before the Los Angeles Lakers, tipping their hats to Karl Malone and Gary Payton for surrendering millions of dollars for a chance at a title, and to Coach Phil Jackson for winning a record 10th championship."
tipped_fic_1860_3347.txt-1019-48_tip_mag_1961_442000.txt-637-1,Unrelated,"So, after the famous Christmas-dinner with its nice roast-meats, and puddings, and pies, - - after the game of romps with her father, and the ride on the rocking-horse with her brother, who, at last, from mere mischief, had tipped her off, and sent her crying to her mother, she began to think about going there. || You tip him and put the luggage in a taxi and drive a few blocks to your hotel."
tipped_fic_1860_3347.txt-1019-48_tipped_fic_1853_3465.txt-428-7,Unrelated,"So, after the famous Christmas-dinner with its nice roast-meats, and puddings, and pies, - - after the game of romps with her father, and the ride on the rocking-horse with her brother, who, at last, from mere mischief, had tipped her off, and sent her crying to her mother, she began to think about going there. || and many's the time he's tipped Aunt Fanny's venerable nose with indigo."
tipped_fic_1964_10443.txt-4110-1_tipping_fic_1853_3465.txt-1988-14,Closely Related,"He tipped the basket against the platform of his left hip. || Well, I went back with the beer, and just as Bridget was tipping the glass up to her thick lips, Jim bounded behind her like a panther, and held her arms tight while I took little Biddy and scampered into the house."
tipped_fic_1968_10505.txt-7472-6_Tips_mag_1998_401608.txt-13-26,Closely Related,"It was a Soviet agent who tipped us oil about Yates. "" || If it's cramping your taskbar, check out alternatives for getting to the desktop (see "" Better Ways to Your Desktop, "" Windows Tips, June, page 285)."
tipped_fic_1968_10505.txt-7472-6_tip_mag_1961_442000.txt-637-1,Unrelated,"It was a Soviet agent who tipped us oil about Yates. "" || You tip him and put the luggage in a taxi and drive a few blocks to your hotel."
tipped_fic_1968_10505.txt-7472-6_tips_mag_2002_385274.txt-105-7,Closely Related,"It was a Soviet agent who tipped us oil about Yates. "" || Event stylist Colin Cowie shares smart meal-planning tips: For an easy-to-make egg dish, toast sliced bread."
tipped_fic_1972_780011.txt-236-15_tipped_fic_1987_10756.txt-21242-2,Closely Related,"The guards at the Governor's mansion recognized him, of course, and duly tipped their hats. || So I tipped all the men off the board."
tipped_fic_1975_780110.txt-1409-15_tipped_fic_1846_7036.txt-2226-29,Closely Related,"It was an arrow of the old days, feathered with red hawk tail and tipped with chipped quartz. || She treasured up all the old traditions, and though she repeated them truly, they came from her mouth in brighter pictures than from others, because she tipped all the edges with her own golden fancy."
tipped_fic_1975_780110.txt-1409-15_tipped_fic_1851_746.txt-9276-19,Identical,"It was an arrow of the old days, feathered with red hawk tail and tipped with chipped quartz. || The parted mouth of Tashtego revealed his shark-white teeth, which strangely gleamed as if they too had been tipped by corpusants; while lit up by the preternatural light,"
tipped_fic_1980_10663.txt-2337-9_tipped_nf_1851_747930.txt-2962-24,Unrelated,"And in fact, in that position, shafts tipped in air, he somewhat resembled an unharnessed cart or || This is of the same height as the preceding, flowering at the same time; flowers much larger; one variety white, tipped with red; another yellow, tipped in the same way; all are easily cultivated in a rich, loamy soil."
tipped_fic_1980_10663.txt-2337-9_tips_mag_2002_385274.txt-105-7,Unrelated,"And in fact, in that position, shafts tipped in air, he somewhat resembled an unharnessed cart or || Event stylist Colin Cowie shares smart meal-planning tips: For an easy-to-make egg dish, toast sliced bread."
tipped_fic_1981_10681.txt-6286-8_tipped_fic_1846_7036.txt-2226-29,Unrelated,"Nelson sits on the floor, his head tipped back, a can of beer cold between his ankles; he has shared two joints with Pru and the little holes in the ceiling are trying to tell him something, an area of them seems sharp and vivid and aggressive, like the blackheads on Manny's nose the other day, and then this look fades and anotherp322area takes it up, as if a jellyfish of intensity || She treasured up all the old traditions, and though she repeated them truly, they came from her mouth in brighter pictures than from others, because she tipped all the edges with her own golden fancy."
tipped_fic_1984_780063.txt-1507-3_TIPPED_fic_1991_16780.txt-3914-8,Unrelated,"The metal floor tipped back to topple the figure into the tub, while the drains reversed to become gargling tributaries. || SCENE 64 - MCS PAST A WOMAN, TIPPED IN L.FG."
tipped_fic_1984_780063.txt-1507-3_tip_mag_1961_442000.txt-637-1,Unrelated,"The metal floor tipped back to topple the figure into the tub, while the drains reversed to become gargling tributaries. || You tip him and put the luggage in a taxi and drive a few blocks to your hotel."
tipped_fic_1984_780063.txt-1507-3_tip_news_1989_670385.txt-31-8,Identical,"The metal floor tipped back to topple the figure into the tub, while the drains reversed to become gargling tributaries. || Some traders ventured that the conference could help tip the scales back in the pound"
tipped_fic_1984_780063.txt-1507-3_tipped_fic_1987_10756.txt-21242-2,Identical,"The metal floor tipped back to topple the figure into the tub, while the drains reversed to become gargling tributaries. || So I tipped all the men off the board."
tipped_fic_1984_780063.txt-1507-3_tipped_nf_1851_747930.txt-2962-24,Unrelated,"The metal floor tipped back to topple the figure into the tub, while the drains reversed to become gargling tributaries. || This is of the same height as the preceding, flowering at the same time; flowers much larger; one variety white, tipped with red; another yellow, tipped in the same way; all are easily cultivated in a rich, loamy soil."
tipped_fic_1985_780045.txt-3491-17_tipped_fic_1819_8009.txt-1059-48,Unrelated,"Mike Quincy, the head of a conglomerate, was a raider who bought companies and illegally tipped off his friends when to buy and sell the stock. || Thus -- thus the ravisher went forth; Like meteors o'er the cloudy north: Thus -- thus the desperate boy went down, In splendour o'er the mountain's brown: His vestment streaming far behind, And glittering in the rushing wind: His dancing plumage tipped with light, Like eaglets in their loftiest flight -- As now he darted on the sight, And met the sun's last rays: -- Now hidden in the forest shade -- Emerging now -- and now betrayed By plumes that in the sunset played; And robe that seemed to blaze!"
tipped_fic_1985_780045.txt-3491-17_tipped_fic_1839_7067.txt-1486-47,Unrelated,"Mike Quincy, the head of a conglomerate, was a raider who bought companies and illegally tipped off his friends when to buy and sell the stock. || At early dawn, the day following Clifton's receipt of the challenge, a row-boat with two oarsmen and five passengers might be observed moving over the placid surface of the noble river, towards this picturesque and secluded spot; and just as the sunbeams tipped the summit of the mountains, the party disembarked; and Clifton, Ellingbourne, Matthison, Shafton, and the surgeon proceeded to the execution of their hostile purpose."
tipped_fic_1985_780045.txt-3491-17_tipped_fic_1850_7953.txt-1479-29,Unrelated,"Mike Quincy, the head of a conglomerate, was a raider who bought companies and illegally tipped off his friends when to buy and sell the stock. || Of my pearls, coming down, I will form thee a crown, To encircle thy brow young and fair; Every leaf on thy stem Shall be tipped with a gem, Every bud sparkling diamonds shall wear."
tipped_fic_1985_780045.txt-3491-17_tipped_fic_1851_746.txt-9276-19,Unrelated,"Mike Quincy, the head of a conglomerate, was a raider who bought companies and illegally tipped off his friends when to buy and sell the stock. || The parted mouth of Tashtego revealed his shark-white teeth, which strangely gleamed as if they too had been tipped by corpusants; while lit up by the preternatural light,"
tipped_fic_1985_780045.txt-3491-17_tips_fic_1859_270.txt-401-88,Unrelated,"Mike Quincy, the head of a conglomerate, was a raider who bought companies and illegally tipped off his friends when to buy and sell the stock. || coffee-bean, - When lawyers take what they would give, And doctors give what they would take, - When city fathers eat to live, Save when they fast for conscience ' sake, - When one that hath a horse on sale Shall bring his merit to the proof, Without a lie for every nail That holds the iron on the hoof, - When in the usual place for rips Our gloves are stitched with special care, And guarded well the whalebone tips Where first umbrellas need repair, - When Cuba's weeds have quite forgot The power of suction to resist, And claret-bottles harber not Such dimples as would hold your fist, - When publishers no longer steal, And pay for what they stole before, - When the first locomotive's wheel Rolls through the Hoosac tunnel's bore; - TILL then let Cumming a blaze away, And Miller's saints blow up the globe; But when you see that blessed day, THEN order your ascension robe!"
tipped_fic_1987_10756.txt-21242-2_tipped_fic_1853_3465.txt-428-7,Unrelated,So I tipped all the men off the board. || and many's the time he's tipped Aunt Fanny's venerable nose with indigo.
tipped_fic_1987_10756.txt-21242-2_tipped_mag_2005_397558.txt-67-28,Closely Related,"So I tipped all the men off the board. || The b'hoys had a "" rolling gait "" and "" surly manner, "" wrote one historian, adding that they usually wore a "" shiny stovepipe hat tipped over the forehead, soap-locks plastered flat."
tipped_fic_1993_1040058.txt-31-15_tip_mag_1982_325204.txt-14-26,Unrelated,"The two men grappled, grunting from each other's blows, and the longboat tipped first one way and then the other. || Meanwhile, the Proprietary Association, a Washington-based organization that represents the nation's major pharmaceutical manufacturers, unveiled detailed proposals for packaging that would clearly tip off the consumer when a product has been tampered with."
tipped_fic_1993_1040058.txt-31-15_tipped_fic_1846_7036.txt-2226-29,Unrelated,"The two men grappled, grunting from each other's blows, and the longboat tipped first one way and then the other. || She treasured up all the old traditions, and though she repeated them truly, they came from her mouth in brighter pictures than from others, because she tipped all the edges with her own golden fancy."
tipped_fic_1993_1040058.txt-31-15_tipped_fic_1849_8065.txt-361-27,Unrelated,"The two men grappled, grunting from each other's blows, and the longboat tipped first one way and then the other. || His jests, unlike some jests that we might name, Had nothing in them of a mouldy savor; But fresh, and apt, and tipped with point they came, To put grim Melancholy out of favor; To drive Imposture to his den of shame, To scourge Pretence, and make true Merit braver: So that you granted, after you had laughed, Though Wit had feathered, Truth had barbed the shaft."
tipped_fic_1993_1040058.txt-31-15_tipped_fic_1853_3465.txt-428-7,Unrelated,"The two men grappled, grunting from each other's blows, and the longboat tipped first one way and then the other. || and many's the time he's tipped Aunt Fanny's venerable nose with indigo."
tipped_fic_1993_1040058.txt-31-15_tipping_fic_1824_7277.txt-826-67,Closely Related,"The two men grappled, grunting from each other's blows, and the longboat tipped first one way and then the other. || He was of a middling stature, inclining to corpulency; with a sanguine complexion, a low forehead deeply shaded with bushy black hair, that absolutely refused to conform to the sleekness of his order; a keen gray eye, which had a peculiarly cunning expression from a trick he had early acquired, and of which he could never rid himself, of tipping a knowing wink; a short thick nose turning upward; a wide mouth, with the corners sanctimoniously drawn down, and a prominent fat chin following the direction of his nose."
tipped_fic_1993_1040082.txt-1863-8_tip_fic_2007_34343.txt-139-5,Closely Related,"Office Sheriff Blood entered the command tent and tipped his hat to the agent at the first desk, telling her who he was. || I would've liked to tip back my head, but I dared not take my eyes off Barnes."
